섹터,기업,구분,항목,21-Dec,22-Dec,23-Dec,24-Dec,2025/12(E),2026/12(E),2024/12(E),2027/12(E)
금융,키움증권,연결,  컨센서스대비(%),2,-4,-13,-5,,,,
방송미디어,키이스트,연결,매출액(억원),,620,520,758,,,,
방송미디어,키이스트,연결,  전년동기대비(%),,33,-16,46,,,,
방송미디어,키이스트,연결,  컨센서스대비(%),,,,,,,,
방송미디어,키이스트,연결,영업이익(억원),,-24,-15,7,,,,
방송미디어,키이스트,연결,  전년동기대비(%),,적전,적지,흑전,,,,
방송미디어,키이스트,연결,  컨센서스대비(%),,,,,,,,
#N/A,타스컴,연결,매출액(억원),103,90,78,,,,,
#N/A,타스컴,연결,  전년동기대비(%),13,-12,-13,,,,,
#N/A,타스컴,연결,  컨센서스대비(%),,,,,,,,
#N/A,타스컴,연결,영업이익(억원),-31,-46,-40,,,,,
#N/A,타스컴,연결,  전년동기대비(%),적지,적지,적지,,,,,
#N/A,타스컴,연결,  컨센서스대비(%),,,,,,,,
PCB,타이거일렉,연결,매출액(억원),503,581,486,,,,,
PCB,타이거일렉,연결,  전년동기대비(%),16,15,-16,,,,,
PCB,타이거일렉,연결,  컨센서스대비(%),,,,,,,,
PCB,타이거일렉,연결,영업이익(억원),23,31,-31,,,,,
PCB,타이거일렉,연결,  전년동기대비(%),-61,35,적전,,,,,
PCB,타이거일렉,연결,  컨센서스대비(%),,,,,,,,
#N/A,타이드,연결,매출액(억원),185,68,87,,,,,
#N/A,타이드,연결,  전년동기대비(%),,-63,27,,,,,
#N/A,타이드,연결,  컨센서스대비(%),,,,,,,,
#N/A,타이드,연결,영업이익(억원),5,-17,-30,,,,,
#N/A,타이드,연결,  전년동기대비(%),,적전,적지,,,,,
#N/A,타이드,연결,  컨센서스대비(%),,,,,,,,
#N/A,타임기술,연결,매출액(억원),31,37,58,,,,,
#N/A,타임기술,연결,  전년동기대비(%),15,19,58,,,,,
#N/A,타임기술,연결,  컨센서스대비(%),,,,,,,,
#N/A,타임기술,연결,영업이익(억원),3,2,6,,,,,
#N/A,타임기술,연결,  전년동기대비(%),268,-14,150,,,,,
#N/A,타임기술,연결,  컨센서스대비(%),,,,,,,,
#N/A,타조엔터테인먼트,연결,매출액(억원),,73,116,,,,,
#N/A,타조엔터테인먼트,연결,  전년동기대비(%),,,58,,,,,
#N/A,타조엔터테인먼트,연결,  컨센서스대비(%),,,,,,,,
#N/A,타조엔터테인먼트,연결,영업이익(억원),,19,16,,,,,
#N/A,타조엔터테인먼트,연결,  전년동기대비(%),,,-17,,,,,
#N/A,타조엔터테인먼트,연결,  컨센서스대비(%),,,,,,,,
#N/A,탈로스,연결,매출액(억원),86,129,101,,,,,
#N/A,탈로스,연결,  전년동기대비(%),3,50,-21,,,,,
#N/A,탈로스,연결,  컨센서스대비(%),,,,,,,,
#N/A,탈로스,연결,영업이익(억원),6,23,-4,,,,,
#N/A,탈로스,연결,  전년동기대비(%),-27,259,적전,,,,,
#N/A,탈로스,연결,  컨센서스대비(%),,,,,,,,
전자제품,탑런토탈솔루션,연결,매출액(억원),3865,4825,5139,5202,,,,
전자제품,탑런토탈솔루션,연결,  전년동기대비(%),4,25,7,1,,,,
전자제품,탑런토탈솔루션,연결,  컨센서스대비(%),,,,,,,,
전자제품,탑런토탈솔루션,연결,영업이익(억원),112,166,297,261,,,,
전자제품,탑런토탈솔루션,연결,  전년동기대비(%),-9,48,78,-12,,,,
전자제품,탑런토탈솔루션,연결,  컨센서스대비(%),,,,,,,,
배터리,탑머티리얼,연결,매출액(억원),319,630,1222,,,,,
배터리,탑머티리얼,연결,  전년동기대비(%),375,98,94,,,,,
배터리,탑머티리얼,연결,  컨센서스대비(%),,,,,,,,
배터리,탑머티리얼,연결,영업이익(억원),48,118,138,,,,,
배터리,탑머티리얼,연결,  전년동기대비(%),928,144,17,,,,,
배터리,탑머티리얼,연결,  컨센서스대비(%),,,,,,,,
#N/A,탑선,연결,매출액(억원),1423,1164,895,,,,,
#N/A,탑선,연결,  전년동기대비(%),-3,-18,-23,,,,,
#N/A,탑선,연결,  컨센서스대비(%),,,,,,,,
#N/A,탑선,연결,영업이익(억원),186,227,14,,,,,
#N/A,탑선,연결,  전년동기대비(%),5,22,-94,,,,,
#N/A,탑선,연결,  컨센서스대비(%),,,,,,,,
디스플레이,탑엔지니어링,연결,매출액(억원),,9364,9594,8154,,,,
디스플레이,탑엔지니어링,연결,  전년동기대비(%),,-14,2,-15,,,,
디스플레이,탑엔지니어링,연결,  컨센서스대비(%),,,,,,,,
디스플레이,탑엔지니어링,연결,영업이익(억원),,-285,219,-75,,,,
디스플레이,탑엔지니어링,연결,  전년동기대비(%),,적지,흑전,적전,,,,
디스플레이,탑엔지니어링,연결,  컨센서스대비(%),,,,,,,,
방송미디어,탑코미디어,연결,매출액(억원),223,117,192,233,,,,
방송미디어,탑코미디어,연결,  전년동기대비(%),11,-47,64,22,,,,
방송미디어,탑코미디어,연결,  컨센서스대비(%),,,-10,,,,,
방송미디어,탑코미디어,연결,영업이익(억원),-48,14,-27,-37,,,,
방송미디어,탑코미디어,연결,  전년동기대비(%),적지,흑전,적전,적지,,,,
방송미디어,탑코미디어,연결,  컨센서스대비(%),,,적지,,,,,
비철금속,태경비케이,연결,매출액(억원),1952,3451,2942,,,,,
비철금속,태경비케이,연결,  전년동기대비(%),18,77,-15,,,,,
비철금속,태경비케이,연결,  컨센서스대비(%),,,,,,,,
비철금속,태경비케이,연결,영업이익(억원),196,319,401,,,,,
비철금속,태경비케이,연결,  전년동기대비(%),82,63,25,,,,,
비철금속,태경비케이,연결,  컨센서스대비(%),,,,,,,,
비철금속,태경산업,연결,매출액(억원),5168,7334,6560,,,,,
비철금속,태경산업,연결,  전년동기대비(%),20,42,-11,,,,,
비철금속,태경산업,연결,  컨센서스대비(%),,,,,,,,
비철금속,태경산업,연결,영업이익(억원),406,549,441,,,,,
비철금속,태경산업,연결,  전년동기대비(%),155,35,-20,,,,,
비철금속,태경산업,연결,  컨센서스대비(%),,,,,,,,
석유화학,태경케미컬,연결,매출액(억원),541,596,707,711,,,,
석유화학,태경케미컬,연결,  전년동기대비(%),15,10,19,1,,,,
석유화학,태경케미컬,연결,  컨센서스대비(%),,,-3,,,,,
석유화학,태경케미컬,연결,영업이익(억원),121,104,179,137,,,,
석유화학,태경케미컬,연결,  전년동기대비(%),58,-14,72,-23,,,,
석유화학,태경케미컬,연결,  컨센서스대비(%),,,-13,,,,,
플랜트,태광,연결,매출액(억원),1851,2497,3121,2668,3123,3416,,
플랜트,태광,연결,  전년동기대비(%),-2,35,25,-15,17,9,,
플랜트,태광,연결,  컨센서스대비(%),-2,2,1,-2,,,,
플랜트,태광,연결,영업이익(억원),135,454,577,399,583,682,,
플랜트,태광,연결,  전년동기대비(%),흑전,235,27,-31,46,17,,
플랜트,태광,연결,  컨센서스대비(%),-15,14,-4,-7,,,,
석유화학,태광산업,연결,매출액(억원),25918,26066,22655,21219,,,,
석유화학,태광산업,연결,  전년동기대비(%),49,1,-13,-6,,,,
석유화학,태광산업,연결,  컨센서스대비(%),,,,,,,,
석유화학,태광산업,연결,영업이익(억원),3539,-1045,-994,-270,,,,
석유화학,태광산업,연결,  전년동기대비(%),561,적전,적지,적지,,,,
석유화학,태광산업,연결,  컨센서스대비(%),,,,,,,,
종이,태림포장,연결,매출액(억원),7129,7840,7196,7154,,,,
종이,태림포장,연결,  전년동기대비(%),27,10,-8,-1,,,,
종이,태림포장,연결,  컨센서스대비(%),,,,,,,,
종이,태림포장,연결,영업이익(억원),302,309,222,-166,,,,
종이,태림포장,연결,  전년동기대비(%),216,2,-28,적전,,,,
종이,태림포장,연결,  컨센서스대비(%),,,,,,,,
유리기판,태성,연결,매출액(억원),439,612,333,592,,,,
유리기판,태성,연결,  전년동기대비(%),40,39,-46,78,,,,
유리기판,태성,연결,  컨센서스대비(%),,,,,,,,
유리기판,태성,연결,영업이익(억원),46,23,-7,60,,,,
유리기판,태성,연결,  전년동기대비(%),111,-50,적전,흑전,,,,
유리기판,태성,연결,  컨센서스대비(%),,,,,,,,
내수,태양,연결,매출액(억원),,1742,1570,1522,,,,
내수,태양,연결,  전년동기대비(%),,16,-10,-3,,,,
내수,태양,연결,  컨센서스대비(%),,,,,,,,
내수,태양,연결,영업이익(억원),,74,65,22,,,,
내수,태양,연결,  전년동기대비(%),,194,-12,-67,,,,
내수,태양,연결,  컨센서스대비(%),,,,,,,,
#N/A,태양3C,연결,매출액(억원),600,627,875,,,,,
#N/A,태양3C,연결,  전년동기대비(%),12,4,40,,,,,
#N/A,태양3C,연결,  컨센서스대비(%),,,,,,,,
#N/A,태양3C,연결,영업이익(억원),21,36,29,,,,,
#N/A,태양3C,연결,  전년동기대비(%),321,66,-19,,,,,
#N/A,태양3C,연결,  컨센서스대비(%),,,,,,,,
자동차,태양금속,연결,매출액(억원),4630,5695,6172,6200,,,,
자동차,태양금속,연결,  전년동기대비(%),14,23,8,0,,,,
자동차,태양금속,연결,  컨센서스대비(%),,,,,,,,
자동차,태양금속,연결,영업이익(억원),-8,159,222,161,,,,
자동차,태양금속,연결,  전년동기대비(%),적지,흑전,40,-28,,,,
자동차,태양금속,연결,  컨센서스대비(%),,,,,,,,
#N/A,태양기계,연결,매출액(억원),259,323,316,,,,,
#N/A,태양기계,연결,  전년동기대비(%),26,25,-2,,,,,
#N/A,태양기계,연결,  컨센서스대비(%),,,,,,,,
#N/A,태양기계,연결,영업이익(억원),13,19,20,,,,,
#N/A,태양기계,연결,  전년동기대비(%),154,40,3,,,,,
#N/A,태양기계,연결,  컨센서스대비(%),,,,,,,,
건설,태영건설,연결,매출액(억원),27517,26051,33529,26862,,,,
건설,태영건설,연결,  전년동기대비(%),21,-5,29,-20,,,,
건설,태영건설,연결,  컨센서스대비(%),15,,,,,,,
건설,태영건설,연결,영업이익(억원),1745,1063,-4045,192,,,,
건설,태영건설,연결,  전년동기대비(%),-30,-39,적전,흑전,,,,
건설,태영건설,연결,  컨센서스대비(%),-14,,,,,,,
신재생_풍력,태웅,연결,매출액(억원),3223,3939,4438,,,,,
신재생_풍력,태웅,연결,  전년동기대비(%),-6,22,13,,,,,
신재생_풍력,태웅,연결,  컨센서스대비(%),,,,,,,,
신재생_풍력,태웅,연결,영업이익(억원),51,29,395,,,,,
신재생_풍력,태웅,연결,  전년동기대비(%),292,-42,1250,,,,,
신재생_풍력,태웅,연결,  컨센서스대비(%),,,,,,,,
운송,태웅로직스,연결,매출액(억원),9390,13282,7703,10620,,,,
운송,태웅로직스,연결,  전년동기대비(%),175,41,-42,38,,,,
운송,태웅로직스,연결,  컨센서스대비(%),25,,,,,,,
운송,태웅로직스,연결,영업이익(억원),793,1166,360,407,,,,
운송,태웅로직스,연결,  전년동기대비(%),441,47,-69,13,,,,
운송,태웅로직스,연결,  컨센서스대비(%),29,,,,,,,
자동차,태원물산,연결,매출액(억원),,110,92,116,,,,
자동차,태원물산,연결,  전년동기대비(%),,11,-16,26,,,,
자동차,태원물산,연결,  컨센서스대비(%),,,,,,,,
자동차,태원물산,연결,영업이익(억원),,-5,-8,-9,,,,
자동차,태원물산,연결,  전년동기대비(%),,적지,적지,적지,,,,
자동차,태원물산,연결,  컨센서스대비(%),,,,,,,,
헬스케어,테고사이언스,연결,매출액(억원),83,77,78,68,,,,
헬스케어,테고사이언스,연결,  전년동기대비(%),-6,-7,1,-13,,,,
헬스케어,테고사이언스,연결,  컨센서스대비(%),,,,,,,,
헬스케어,테고사이언스,연결,영업이익(억원),-1,2,-12,-18,,,,
헬스케어,테고사이언스,연결,  전년동기대비(%),적전,흑전,적전,적지,,,,
헬스케어,테고사이언스,연결,  컨센서스대비(%),,,,,,,,
#N/A,테라사이언스,연결,매출액(억원),220,228,231,173,,,,
#N/A,테라사이언스,연결,  전년동기대비(%),37,4,1,-25,,,,
#N/A,테라사이언스,연결,  컨센서스대비(%),,,,,,,,
#N/A,테라사이언스,연결,영업이익(억원),-21,-9,-35,-97,,,,
#N/A,테라사이언스,연결,  전년동기대비(%),적지,적지,적지,적지,,,,
#N/A,테라사이언스,연결,  컨센서스대비(%),,,,,,,,
헬스케어,테라젠이텍스,연결,매출액(억원),1666,1908,2217,2496,,,,
헬스케어,테라젠이텍스,연결,  전년동기대비(%),16,15,16,13,,,,
헬스케어,테라젠이텍스,연결,  컨센서스대비(%),,,,,,,,
헬스케어,테라젠이텍스,연결,영업이익(억원),-74,118,116,125,,,,
헬스케어,테라젠이텍스,연결,  전년동기대비(%),적지,흑전,-2,8,,,,
헬스케어,테라젠이텍스,연결,  컨센서스대비(%),,,,,,,,
반도체,테스,연결,매출액(억원),,3580,1469,2401,2890,3578,,3095
반도체,테스,연결,  전년동기대비(%),,-5,-59,63,20,24,,-14
반도체,테스,연결,  컨센서스대비(%),,5,-2,10,,,,
반도체,테스,연결,영업이익(억원),,559,-59,385,493,705,,
반도체,테스,연결,  전년동기대비(%),,-10,적전,흑전,28,43,,
반도체,테스,연결,  컨센서스대비(%),,12,적지,72,,,,
배터리,테이팩스,연결,매출액(억원),,1823,1458,1360,,,,
배터리,테이팩스,연결,  전년동기대비(%),,18,-20,-7,,,,
배터리,테이팩스,연결,  컨센서스대비(%),,,,,,,,
배터리,테이팩스,연결,영업이익(억원),,255,66,14,,,,
배터리,테이팩스,연결,  전년동기대비(%),,20,-74,-78,,,,
배터리,테이팩스,연결,  컨센서스대비(%),,,,,,,,
#N/A,테크엔,연결,매출액(억원),70,41,22,,,,,
#N/A,테크엔,연결,  전년동기대비(%),-20,-41,-47,,,,,
#N/A,테크엔,연결,  컨센서스대비(%),,,,,,,,
#N/A,테크엔,연결,영업이익(억원),-10,-13,-15,,,,,
#N/A,테크엔,연결,  전년동기대비(%),적전,적지,적지,,,,,
#N/A,테크엔,연결,  컨센서스대비(%),,,,,,,,
반도체,테크엘,연결,매출액(억원),422,207,219,253,,,,
반도체,테크엘,연결,  전년동기대비(%),83,-51,6,15,,,,
반도체,테크엘,연결,  컨센서스대비(%),,,,,,,,
반도체,테크엘,연결,영업이익(억원),10,-38,-45,-6,,,,
반도체,테크엘,연결,  전년동기대비(%),흑전,적전,적지,적지,,,,
반도체,테크엘,연결,  컨센서스대비(%),,,,,,,,
반도체,테크윙,연결,매출액(억원),,2675,1336,1855,4658,6602,,
반도체,테크윙,연결,  전년동기대비(%),,5,-50,39,151,42,,
반도체,테크윙,연결,  컨센서스대비(%),,-4,4,-3,,,,
반도체,테크윙,연결,영업이익(억원),,577,32,234,1195,1881,,
반도체,테크윙,연결,  전년동기대비(%),,59,-95,641,411,57,,
반도체,테크윙,연결,  컨센서스대비(%),,-2,5,-13,,,,
#N/A,테크트랜스,연결,매출액(억원),2,1,4,,,,,
#N/A,테크트랜스,연결,  전년동기대비(%),116,-26,168,,,,,
#N/A,테크트랜스,연결,  컨센서스대비(%),,,,,,,,
#N/A,테크트랜스,연결,영업이익(억원),-10,-13,-12,,,,,
#N/A,테크트랜스,연결,  전년동기대비(%),적지,적지,적지,,,,,
#N/A,테크트랜스,연결,  컨센서스대비(%),,,,,,,,
반도체,텔레칩스,연결,매출액(억원),1364,1504,1911,1866,2050,2690,,
반도체,텔레칩스,연결,  전년동기대비(%),35,10,27,-2,10,31,,
반도체,텔레칩스,연결,  컨센서스대비(%),5,-3,-1,1,,,,
반도체,텔레칩스,연결,영업이익(억원),81,92,168,49,104,206,,
반도체,텔레칩스,연결,  전년동기대비(%),흑전,14,83,-71,113,98,,
반도체,텔레칩스,연결,  컨센서스대비(%),79,-38,-13,25,,,,
인터넷,텔코웨어,연결,매출액(억원),348,426,406,,,,,
인터넷,텔코웨어,연결,  전년동기대비(%),-4,22,-5,,,,,
인터넷,텔코웨어,연결,  컨센서스대비(%),-5,,,,,,,
인터넷,텔코웨어,연결,영업이익(억원),12,29,30,,,,,
인터넷,텔코웨어,연결,  전년동기대비(%),111,147,7,,,,,
인터넷,텔코웨어,연결,  컨센서스대비(%),65,,,,,,,
통신,텔콘RF제약,연결,매출액(억원),378,278,363,379,,,,
통신,텔콘RF제약,연결,  전년동기대비(%),14,-26,30,4,,,,
통신,텔콘RF제약,연결,  컨센서스대비(%),,,,,,,,
통신,텔콘RF제약,연결,영업이익(억원),-27,-41,10,-1,,,,
통신,텔콘RF제약,연결,  전년동기대비(%),적지,적지,흑전,적전,,,,
통신,텔콘RF제약,연결,  컨센서스대비(%),,,,,,,,
화장품,토니모리,연결,매출액(억원),1146,1267,1511,1770,,,,
화장품,토니모리,연결,  전년동기대비(%),1,11,19,17,,,,
화장품,토니모리,연결,  컨센서스대비(%),,,4,-5,,,,
화장품,토니모리,연결,영업이익(억원),-135,-73,96,121,,,,
화장품,토니모리,연결,  전년동기대비(%),적지,적지,흑전,26,,,,
화장품,토니모리,연결,  컨센서스대비(%),,,23,-24,,,,
인터넷,토마토시스템,연결,매출액(억원),229,271,266,216,290,,,
인터넷,토마토시스템,연결,  전년동기대비(%),21,19,-2,-19,34,,,
인터넷,토마토시스템,연결,  컨센서스대비(%),,,,,,,,
인터넷,토마토시스템,연결,영업이익(억원),15,75,28,-33,13,,,
인터넷,토마토시스템,연결,  전년동기대비(%),322,399,-62,적전,흑전,,,
인터넷,토마토시스템,연결,  컨센서스대비(%),,,,,,,,
헬스케어,토모큐브,연결,매출액(억원),16,19,37,59,,,,
헬스케어,토모큐브,연결,  전년동기대비(%),89,15,100,59,,,,
헬스케어,토모큐브,연결,  컨센서스대비(%),,,,,,,,
헬스케어,토모큐브,연결,영업이익(억원),-64,-64,-67,-88,,,,
헬스케어,토모큐브,연결,  전년동기대비(%),적지,적지,적지,적지,,,,
헬스케어,토모큐브,연결,  컨센서스대비(%),,,,,,,,
패션,토박스코리아,연결,매출액(억원),361,512,486,447,,,,
패션,토박스코리아,연결,  전년동기대비(%),43,42,-5,-8,,,,
패션,토박스코리아,연결,  컨센서스대비(%),,,,,,,,
패션,토박스코리아,연결,영업이익(억원),29,50,29,12,,,,
패션,토박스코리아,연결,  전년동기대비(%),흑전,72,-41,-60,,,,
패션,토박스코리아,연결,  컨센서스대비(%),,,,,,,,
내수,토비스,연결,매출액(억원),2634,3282,4474,6238,7531,8594,,
내수,토비스,연결,  전년동기대비(%),-3,25,36,39,21,14,,
내수,토비스,연결,  컨센서스대비(%),1,0,-1,-2,,,,
내수,토비스,연결,영업이익(억원),-9,70,257,584,740,856,,
내수,토비스,연결,  전년동기대비(%),적지,흑전,264,128,27,16,,
