기업	구분	항목	"44,896 "	"45,261 "	"45,627 "	2025/12(E)	2026/12(E)	2027/12(E)	ㅁ	ㅇ
태경비케이	연결	  컨센서스대비(%)				-	-	-		
태경산업	연결	매출액(억원)	"7,334 "	"6,560 "	"6,757 "					
태경산업	연결	  전년동기대비(%)	42 	-11 	3 					
태경산업	연결	  컨센서스대비(%)				-	-	-		
태경산업	연결	영업이익(억원)	549 	441 	557 					
태경산업	연결	  전년동기대비(%)	35 	-20 	26 					
태경산업	연결	  컨센서스대비(%)				-	-	-		
태경산업	연결	당기순이익(억원)	375 	362 	401 					
태경산업	연결	  전년동기대비(%)	33 	-3 	11 					
태경산업	연결	  컨센서스대비(%)				-	-	-		
태경케미컬	연결	매출액(억원)	596 	707 	711 					
태경케미컬	연결	  전년동기대비(%)	10 	19 	1 					
태경케미컬	연결	  컨센서스대비(%)		-3 		-	-	-		
태경케미컬	연결	영업이익(억원)	104 	179 	137 					
태경케미컬	연결	  전년동기대비(%)	-14 	72 	-23 					
태경케미컬	연결	  컨센서스대비(%)		-13 		-	-	-		
태경케미컬	연결	당기순이익(억원)	87 	174 	126 					
태경케미컬	연결	  전년동기대비(%)	-20 	99 	-27 					
태경케미컬	연결	  컨센서스대비(%)		-13 		-	-	-		
태광	연결	매출액(억원)	"2,497 "	"3,121 "	"2,668 "					
태광	연결	  전년동기대비(%)	35 	25 	-15 					
태광	연결	  컨센서스대비(%)	2 	1 	-2 	-	-	-		
태광	연결	영업이익(억원)	454 	577 	399 					
태광	연결	  전년동기대비(%)	235 	27 	-31 					
태광	연결	  컨센서스대비(%)	14 	-4 	-7 	-	-	-		
태광	연결	당기순이익(억원)	368 	581 	461 					
태광	연결	  전년동기대비(%)	98 	58 	-21 					
태광	연결	  컨센서스대비(%)	-4 	16 	4 	-	-	-		
태광산업	연결	매출액(억원)	"26,066 "	"22,655 "	"21,219 "					
태광산업	연결	  전년동기대비(%)	1 	-13 	-6 					
태광산업	연결	  컨센서스대비(%)				-	-	-		
태광산업	연결	영업이익(억원)	"-1,045 "	-994 	-272 					
태광산업	연결	  전년동기대비(%)	적전	적지	적지					
태광산업	연결	  컨센서스대비(%)				-	-	-		
태광산업	연결	당기순이익(억원)	"2,571 "	-147 	"2,184 "					
태광산업	연결	  전년동기대비(%)	-19 	적전	흑전					
태광산업	연결	  컨센서스대비(%)				-	-	-		
태림포장	연결	매출액(억원)	"7,840 "	"7,196 "	"7,154 "					
태림포장	연결	  전년동기대비(%)	10 	-8 	-1 					
태림포장	연결	  컨센서스대비(%)				-	-	-		
태림포장	연결	영업이익(억원)	309 	222 	-166 					
태림포장	연결	  전년동기대비(%)	2 	-28 	적전					
태림포장	연결	  컨센서스대비(%)				-	-	-		
태림포장	연결	당기순이익(억원)	232 	103 	-205 					
태림포장	연결	  전년동기대비(%)	11 	-56 	적전					
태림포장	연결	  컨센서스대비(%)				-	-	-		
태성	연결	매출액(억원)	612 	333 	592 					
태성	연결	  전년동기대비(%)	39 	-46 	78 					
태성	연결	  컨센서스대비(%)				-	-	-		
태성	연결	영업이익(억원)	23 	-7 	60 					
태성	연결	  전년동기대비(%)	-50 	적전	흑전					
태성	연결	  컨센서스대비(%)				-	-	-		
태성	연결	당기순이익(억원)	-5 	-14 	60 					
태성	연결	  전년동기대비(%)	적전	적지	흑전					
태성	연결	  컨센서스대비(%)				-	-	-		
태양	연결	매출액(억원)	"1,742 "	"1,570 "	"1,522 "					
태양	연결	  전년동기대비(%)	16 	-10 	-3 					
태양	연결	  컨센서스대비(%)				-	-	-		
태양	연결	영업이익(억원)	74 	65 	22 					
태양	연결	  전년동기대비(%)	194 	-12 	-67 					
태양	연결	  컨센서스대비(%)				-	-	-		
태양	연결	당기순이익(억원)	66 	73 	83 					
태양	연결	  전년동기대비(%)	37 	11 	13 					
태양	연결	  컨센서스대비(%)				-	-	-		
태양3C	연결	매출액(억원)	627 	875 	905 					
태양3C	연결	  전년동기대비(%)	4 	40 	4 					
태양3C	연결	  컨센서스대비(%)				-	-	-		
태양3C	연결	영업이익(억원)	36 	29 	31 					
태양3C	연결	  전년동기대비(%)	66 	-19 	7 					
태양3C	연결	  컨센서스대비(%)				-	-	-		
태양3C	연결	당기순이익(억원)	34 	28 	39 					
태양3C	연결	  전년동기대비(%)	21 	-19 	40 					
태양3C	연결	  컨센서스대비(%)				-	-	-		
태양금속	연결	매출액(억원)	"5,695 "	"6,172 "	"6,200 "					
태양금속	연결	  전년동기대비(%)	23 	8 	0 					
태양금속	연결	  컨센서스대비(%)				-	-	-		
태양금속	연결	영업이익(억원)	159 	222 	161 					
태양금속	연결	  전년동기대비(%)	흑전	40 	-28 					
태양금속	연결	  컨센서스대비(%)				-	-	-		
태양금속	연결	당기순이익(억원)	-5 	1 	24 					
태양금속	연결	  전년동기대비(%)	적지	흑전	"3,163 "					
태양금속	연결	  컨센서스대비(%)				-	-	-		
태양기계	연결	매출액(억원)	323 	316 	351 					
태양기계	연결	  전년동기대비(%)	25 	-2 	11 					
태양기계	연결	  컨센서스대비(%)				-	-	-		
태양기계	연결	영업이익(억원)	19 	20 	21 					
태양기계	연결	  전년동기대비(%)	40 	3 	6 					
태양기계	연결	  컨센서스대비(%)				-	-	-		
태양기계	연결	당기순이익(억원)	8 	3 	8 					
태양기계	연결	  전년동기대비(%)	-17 	-58 	133 					
태양기계	연결	  컨센서스대비(%)				-	-	-		
태영건설	연결	매출액(억원)	"26,051 "	"33,529 "	"26,862 "					
태영건설	연결	  전년동기대비(%)	-5 	29 	-20 					
태영건설	연결	  컨센서스대비(%)				-	-	-		
태영건설	연결	영업이익(억원)	"1,063 "	"-4,045 "	206 					
태영건설	연결	  전년동기대비(%)	-39 	적전	흑전					
태영건설	연결	  컨센서스대비(%)				-	-	-		
태영건설	연결	당기순이익(억원)	-72 	"-14,570 "	668 					
태영건설	연결	  전년동기대비(%)	적전	적지	흑전					
태영건설	연결	  컨센서스대비(%)				-	-	-		
태웅	연결	매출액(억원)	"3,939 "	"4,438 "	"3,863 "					
태웅	연결	  전년동기대비(%)	22 	13 	-13 					
태웅	연결	  컨센서스대비(%)				-	-	-		
태웅	연결	영업이익(억원)	29 	395 	228 					
태웅	연결	  전년동기대비(%)	-42 	"1,250 "	-42 					
태웅	연결	  컨센서스대비(%)				-	-	-		
태웅	연결	당기순이익(억원)	5 	342 	247 					
태웅	연결	  전년동기대비(%)	-92 	"6,144 "	-28 					
태웅	연결	  컨센서스대비(%)				-	-	-		
태웅로직스	연결	매출액(억원)	"13,282 "	"7,703 "	"10,438 "					
태웅로직스	연결	  전년동기대비(%)	41 	-42 	36 					
태웅로직스	연결	  컨센서스대비(%)				-	-	-		
태웅로직스	연결	영업이익(억원)	"1,166 "	360 	408 					
태웅로직스	연결	  전년동기대비(%)	47 	-69 	13 					
태웅로직스	연결	  컨센서스대비(%)				-	-	-		
태웅로직스	연결	당기순이익(억원)	937 	271 	314 					
태웅로직스	연결	  전년동기대비(%)	47 	-71 	16 					
태웅로직스	연결	  컨센서스대비(%)				-	-	-		
태원물산	연결	매출액(억원)	110 	92 	116 					
태원물산	연결	  전년동기대비(%)	11 	-16 	26 					
태원물산	연결	  컨센서스대비(%)				-	-	-		
태원물산	연결	영업이익(억원)	-5 	-8 	-9 					
태원물산	연결	  전년동기대비(%)	적지	적지	적지					
태원물산	연결	  컨센서스대비(%)				-	-	-		
태원물산	연결	당기순이익(억원)	-14 	-1 	175 					
태원물산	연결	  전년동기대비(%)	적전	적지	흑전					
태원물산	연결	  컨센서스대비(%)				-	-	-		
테고사이언스	연결	매출액(억원)	77 	78 	68 					
테고사이언스	연결	  전년동기대비(%)	-7 	1 	-13 					
테고사이언스	연결	  컨센서스대비(%)				-	-	-		
테고사이언스	연결	영업이익(억원)	2 	-12 	-22 					
테고사이언스	연결	  전년동기대비(%)	흑전	적전	적지					
테고사이언스	연결	  컨센서스대비(%)				-	-	-		
테고사이언스	연결	당기순이익(억원)	3 	-23 	33 					
테고사이언스	연결	  전년동기대비(%)	433 	적전	흑전					
테고사이언스	연결	  컨센서스대비(%)				-	-	-		
테라사이언스	연결	매출액(억원)	228 	231 	173 					
테라사이언스	연결	  전년동기대비(%)	4 	1 	-25 					
테라사이언스	연결	  컨센서스대비(%)				-	-	-		
테라사이언스	연결	영업이익(억원)	-9 	-35 	-95 					
테라사이언스	연결	  전년동기대비(%)	적지	적지	적지					
테라사이언스	연결	  컨센서스대비(%)				-	-	-		
테라사이언스	연결	당기순이익(억원)	51 	-23 	-100 					
테라사이언스	연결	  전년동기대비(%)	흑전	적전	적지					
테라사이언스	연결	  컨센서스대비(%)				-	-	-		
테라젠이텍스	연결	매출액(억원)	"1,908 "	"2,165 "	"2,496 "					
테라젠이텍스	연결	  전년동기대비(%)	15 	13 	15 					
테라젠이텍스	연결	  컨센서스대비(%)				-	-	-		
테라젠이텍스	연결	영업이익(억원)	118 	112 	125 					
테라젠이텍스	연결	  전년동기대비(%)	흑전	-5 	12 					
테라젠이텍스	연결	  컨센서스대비(%)				-	-	-		
테라젠이텍스	연결	당기순이익(억원)	110 	284 	-393 					
테라젠이텍스	연결	  전년동기대비(%)	흑전	159 	적전					
테라젠이텍스	연결	  컨센서스대비(%)				-	-	-		
테스	연결	매출액(억원)	"3,580 "	"1,469 "	"2,401 "	"3,035 "	"3,327 "	"3,877 "		
테스	연결	  전년동기대비(%)	-5 	-59 	63 	26 	10 	17 	-17 	7 
테스	연결	  컨센서스대비(%)	5 	-2 	10 	-	-	-		
테스	연결	영업이익(억원)	559 	-59 	385 	544 	602 	789 		
테스	연결	  전년동기대비(%)	-10 	적전	흑전	41 	11 	31 	-31 	20 
테스	연결	  컨센서스대비(%)	12 	적지	72 	-	-	-		
테스	연결	당기순이익(억원)	468 	16 	427 	498 	532 	715 		
테스	연결	  전년동기대비(%)	-37 	-97 	"2,624 "	17 	7 	34 	-10 	28 
테스	연결	  컨센서스대비(%)	6 	-68 	58 	-	-	-		
테이팩스	연결	매출액(억원)	"1,823 "	"1,458 "	"1,360 "					
테이팩스	연결	  전년동기대비(%)	18 	-20 	-7 					
테이팩스	연결	  컨센서스대비(%)				-	-	-		
테이팩스	연결	영업이익(억원)	255 	66 	14 					
테이팩스	연결	  전년동기대비(%)	20 	-74 	-78 					
테이팩스	연결	  컨센서스대비(%)				-	-	-		
테이팩스	연결	당기순이익(억원)	189 	81 	36 					
테이팩스	연결	  전년동기대비(%)	0 	-57 	-56 					
테이팩스	연결	  컨센서스대비(%)				-	-	-		
테크엔	연결	매출액(억원)	41 	22 	60 					
테크엔	연결	  전년동기대비(%)	-41 	-47 	177 					
테크엔	연결	  컨센서스대비(%)				-	-	-		
테크엔	연결	영업이익(억원)	-13 	-15 	-5 					
테크엔	연결	  전년동기대비(%)	적지	적지	적지					
테크엔	연결	  컨센서스대비(%)				-	-	-		
테크엔	연결	당기순이익(억원)	-17 	-19 	-5 					
테크엔	연결	  전년동기대비(%)	적지	적지	적지					
테크엔	연결	  컨센서스대비(%)				-	-	-		
테크엘	연결	매출액(억원)	207 	219 	253 					
테크엘	연결	  전년동기대비(%)	-51 	6 	15 					
테크엘	연결	  컨센서스대비(%)				-	-	-		
테크엘	연결	영업이익(억원)	-38 	-45 	-4 					
테크엘	연결	  전년동기대비(%)	적전	적지	적지					
테크엘	연결	  컨센서스대비(%)				-	-	-		
테크엘	연결	당기순이익(억원)	-60 	55 	-5 					
테크엘	연결	  전년동기대비(%)	적전	흑전	적전					
테크엘	연결	  컨센서스대비(%)				-	-	-		
테크윙	연결	매출액(억원)	"2,675 "	"1,336 "	"1,855 "	"4,635 "	"7,910 "			
테크윙	연결	  전년동기대비(%)	5 	-50 	39 	150 	71 		-79 	-71 
테크윙	연결	  컨센서스대비(%)	-4 	4 	-3 	-	-	-		
테크윙	연결	영업이익(억원)	577 	32 	234 	"1,105 "	"2,305 "			
테크윙	연결	  전년동기대비(%)	59 	-95 	641 	372 	109 		-263 	-109 
테크윙	연결	  컨센서스대비(%)	-2 	5 	-13 	-	-	-		
테크윙	연결	당기순이익(억원)	332 	-111 	-220 	775 	"1,750 "			
테크윙	연결	  전년동기대비(%)	94 	적전	적지	흑전	126 			
테크윙	연결	  컨센서스대비(%)	28 	적지	적전	-	-	-		
테크트랜스	연결	매출액(억원)	1 	4 	7 					
테크트랜스	연결	  전년동기대비(%)	-26 	168 	99 					
테크트랜스	연결	  컨센서스대비(%)				-	-	-		
테크트랜스	연결	영업이익(억원)	-13 	-12 	-6 					
테크트랜스	연결	  전년동기대비(%)	적지	적지	적지					
테크트랜스	연결	  컨센서스대비(%)				-	-	-		
테크트랜스	연결	당기순이익(억원)	-14 	-12 	-6 					
테크트랜스	연결	  전년동기대비(%)	적지	적지	적지					
테크트랜스	연결	  컨센서스대비(%)				-	-	-		
텔레칩스	연결	매출액(억원)	"1,504 "	"1,911 "	"1,866 "	"2,114 "	"2,408 "	"2,728 "		
텔레칩스	연결	  전년동기대비(%)	10 	27 	-2 	13 	14 	13 	1 	-1 
텔레칩스	연결	  컨센서스대비(%)	-3 	-1 	1 	-	-	-		
텔레칩스	연결	영업이익(억원)	92 	168 	49 	141 	205 	294 		
텔레칩스	연결	  전년동기대비(%)	14 	83 	-71 	189 	45 	43 	-144 	-2 
텔레칩스	연결	  컨센서스대비(%)	-38 	-13 	25 	-	-	-		
텔레칩스	연결	당기순이익(억원)	459 	626 	-386 	130 	176 	253 		
텔레칩스	연결	  전년동기대비(%)	553 	36 	적전	흑전	35 	44 		
텔레칩스	연결	  컨센서스대비(%)	-17 	63 	적지	-	-	-		
텔코웨어	연결	매출액(억원)	426 	406 	449 					
텔코웨어	연결	  전년동기대비(%)	22 	-5 	10 					
텔코웨어	연결	  컨센서스대비(%)				-	-	-		
텔코웨어	연결	영업이익(억원)	29 	30 	34 					
텔코웨어	연결	  전년동기대비(%)	147 	7 	11 					
텔코웨어	연결	  컨센서스대비(%)				-	-	-		
텔코웨어	연결	당기순이익(억원)	39 	53 	50 					
텔코웨어	연결	  전년동기대비(%)	114 	38 	-7 					
텔코웨어	연결	  컨센서스대비(%)				-	-	-		
텔콘RF제약	연결	매출액(억원)	278 	363 	379 					
텔콘RF제약	연결	  전년동기대비(%)	-26 	30 	4 					
텔콘RF제약	연결	  컨센서스대비(%)				-	-	-		
텔콘RF제약	연결	영업이익(억원)	-41 	10 	-1 					
텔콘RF제약	연결	  전년동기대비(%)	적지	흑전	적전					
텔콘RF제약	연결	  컨센서스대비(%)				-	-	-		
텔콘RF제약	연결	당기순이익(억원)	-421 	139 	-265 					
텔콘RF제약	연결	  전년동기대비(%)	적지	흑전	적전					
텔콘RF제약	연결	  컨센서스대비(%)				-	-	-		
토니모리	연결	매출액(억원)	"1,267 "	"1,511 "	"1,770 "	"2,169 "	"2,671 "	"3,330 "		
토니모리	연결	  전년동기대비(%)	11 	19 	17 	23 	23 	25 	1 	2 
토니모리	연결	  컨센서스대비(%)		4 	-5 	-	-	-		
토니모리	연결	영업이익(억원)	-73 	96 	121 	179 	271 	410 		
토니모리	연결	  전년동기대비(%)	적지	흑전	26 	48 	52 	51 	4 	-0 
토니모리	연결	  컨센서스대비(%)		23 	-24 	-	-	-		
토니모리	연결	당기순이익(억원)	-24 	30 	166 	148 	231 	310 		
토니모리	연결	  전년동기대비(%)	적지	흑전	455 	-11 	56 	34 		
토니모리	연결	  컨센서스대비(%)		-46 	84 	-	-	-		
토마토시스템	연결	매출액(억원)	271 	266 	216 					
토마토시스템	연결	  전년동기대비(%)	19 	-2 	-19 					
토마토시스템	연결	  컨센서스대비(%)				-	-	-		
토마토시스템	연결	영업이익(억원)	75 	28 	-34 					
토마토시스템	연결	  전년동기대비(%)	399 	-62 	적전					
토마토시스템	연결	  컨센서스대비(%)				-	-	-		
토마토시스템	연결	당기순이익(억원)	46 	33 	-18 					
토마토시스템	연결	  전년동기대비(%)	256 	-28 	적전					
토마토시스템	연결	  컨센서스대비(%)				-	-	-		
토모큐브	연결	매출액(억원)	19 	37 	59 	101 	189 	315 		
토모큐브	연결	  전년동기대비(%)	15 	100 	59 	70 	87 	67 	17 	-20 
토모큐브	연결	  컨센서스대비(%)				-	-	-		
토모큐브	연결	영업이익(억원)	-64 	-67 	-88 	-36 	26 	124 		
토모큐브	연결	  전년동기대비(%)	적지	적지	적지	적지	흑전	377 		
토모큐브	연결	  컨센서스대비(%)				-	-	-		
토모큐브	연결	당기순이익(억원)	293 	-236 	-83 	-26 	35 	134 		
토모큐브	연결	  전년동기대비(%)	흑전	적전	적지	적지	흑전	283 		
토모큐브	연결	  컨센서스대비(%)				-	-	-		
토박스코리아	연결	매출액(억원)	512 	486 	447 					
토박스코리아	연결	  전년동기대비(%)	42 	-5 	-8 					
토박스코리아	연결	  컨센서스대비(%)				-	-	-		
토박스코리아	연결	영업이익(억원)	50 	29 	12 					
토박스코리아	연결	  전년동기대비(%)	72 	-41 	-60 					
토박스코리아	연결	  컨센서스대비(%)				-	-	-		
토박스코리아	연결	당기순이익(억원)	42 	25 	-6 					
토박스코리아	연결	  전년동기대비(%)	15 	-40 	적전					
토박스코리아	연결	  컨센서스대비(%)				-	-	-		
토비스	연결	매출액(억원)	"3,282 "	"4,474 "	"6,238 "	"7,017 "	"8,113 "	"8,840 "		
