일자,지수명,종가,대비,등락률,PER,PBR,배당수익률
20240725,코스피 200 중소형주,1342.95,-50.38,-3.62,14.66,0.78,2.02
20240725,코스피 200 초대형제외 지수,261.52,-5.22,-1.96,16.0,0.89,1.99
20240725,코스피200제외 코스피지수,3419.3,-57.73,-1.66,12.59,0.64,2.01
20240725,코스피 200 커뮤니케이션서비스,1674.35,21.67,1.31,20.91,1.11,2.29
20240725,코스피 200 건설,316.07,-0.61,-0.19,12.98,0.58,0.99
20240725,코스피 200 중공업,467.47,-20.26,-4.15,41.15,1.93,0.48
20240725,코스피 200 철강/소재,744.02,-4.18,-0.56,15.73,0.48,2.49
20240725,코스피 200 에너지/화학,1135.32,-1.36,-0.12,32.26,0.59,1.85
20240725,코스피 200 정보기술,3429.57,-110.86,-3.13,63.11,1.26,0.98
20240725,코스피 200 금융,839.47,-8.96,-1.06,6.87,0.53,4.16
20240725,코스피 200 생활소비재,882.78,-13.09,-1.46,21.74,0.73,1.91
20240725,코스피 200 경기소비재,1644.67,-26.12,-1.56,6.53,0.67,3.39
20240725,코스피 200 산업재,644.08,-10.24,-1.56,20.32,1.6,1.29
20240725,코스피 200 헬스케어,1953.95,-13.77,-0.7,56.17,3.03,0.25
20240725,음식료·담배,4361.8,-143.43,-3.18,12.54,0.96,1.58
20240725,섬유·의류,236.27,-3.16,-1.32,8.02,0.62,2.76
20240725,종이·목재,276.1,-1.43,-0.52,0.0,0.39,2.61
20240725,화학,4142.12,-16.41,-0.39,29.84,0.73,1.34
20240725,제약,14788.51,-8.36,-0.06,73.82,3.02,0.22
20240725,비금속,4051.22,-32.71,-0.8,7.4,0.48,4.23
20240725,금속,4736.8,38.0,0.81,15.58,0.5,2.65
20240725,기계·장비,1377.86,-69.6,-4.81,29.18,1.86,1.21
20240725,전기전자,28653.4,-858.95,-2.91,49.63,1.59,1.21
20240725,의료·정밀기기,1513.03,-36.94,-2.38,0.0,0.8,0.41
20240725,운송장비·부품,2707.84,-57.62,-2.08,7.97,0.87,2.7
20240725,유통,360.46,-1.84,-0.51,13.61,0.61,2.41
20240725,전기·가스,688.08,-7.25,-1.04,20.34,0.34,0.35
20240725,건설,71.46,-0.58,-0.81,16.56,0.43,2.06
20240725,운송·창고,1596.67,-10.69,-0.67,8.56,0.7,2.77
20240725,통신,403.43,3.4,0.85,9.36,0.69,5.9
20240725,금융,458.5,-6.53,-1.4,8.05,0.54,3.53
20240725,증권,2085.21,-57.97,-2.7,10.17,0.46,3.55
20240725,보험,21124.08,-439.87,-2.04,6.65,0.53,3.89
20240725,일반서비스,1016.77,6.36,0.63,30.85,1.53,1.12
20240725,제조,7231.59,-163.59,-2.21,25.55,1.23,1.44
20240725,코스피 대형주,2710.04,-45.13,-1.64,19.49,1.07,1.78
20240725,코스피 중형주,2951.4,-80.74,-2.66,12.78,0.69,2.15
20240725,코스피 소형주,2296.1,-37.8,-1.62,15.2,0.51,2.23
20240725,코스피 200 비중상한 30%,370.62,-7.39,-1.95,18.37,0.99,1.93
20240725,코스피 200 비중상한 25%,365.24,-7.29,-1.96,17.93,0.97,1.94
20240725,코스피 200 비중상한 20%,353.14,-7.05,-1.96,17.51,0.96,1.95
20240725,오락·문화,905.35,-16.34,-1.77,0.0,0.0,0.0
20240725,IT 서비스,1028.75,17.28,1.71,0.0,0.0,0.0
20240725,부동산,1034.51,-1.94,-0.19,0.0,0.0,0.0
20240725,코스피 200 TOP 10,1318.09,-5.74,-0.43,18.23,1.16,1.56
20240724,코스피,2758.71,-15.58,-0.56,18.52,0.99,1.8
20240724,코스피 200,378.66,-2.99,-0.78,18.77,1.01,1.89
20240724,코스피 100,2841.6,-25.22,-0.88,18.9,1.02,1.89
20240724,코스피 50,2614.59,-23.65,-0.9,18.29,1.02,1.95
20240724,코스피 200 중소형주,1393.33,13.72,0.99,15.21,0.81,1.95
20240724,코스피 200 초대형제외 지수,266.74,-0.29,-0.11,16.32,0.91,1.95
20240724,코스피200제외 코스피지수,3477.03,-3.31,-0.1,12.82,0.65,1.98
20240724,코스피 200 커뮤니케이션서비스,1652.68,1.4,0.08,20.64,1.1,2.32
20240724,코스피 200 건설,316.68,-0.94,-0.3,13.0,0.58,0.99
20240724,코스피 200 중공업,487.73,1.93,0.4,42.93,2.01,0.46
20240724,코스피 200 철강/소재,748.2,-15.37,-2.01,15.82,0.48,2.47
20240724,코스피 200 에너지/화학,1136.68,-9.16,-0.8,32.3,0.59,1.85
20240724,코스피 200 정보기술,3540.43,-16.53,-0.46,65.15,1.3,0.95
20240724,코스피 200 금융,848.43,-13.07,-1.52,6.94,0.54,4.12
20240724,코스피 200 생활소비재,895.87,6.68,0.75,22.06,0.74,1.88
20240724,코스피 200 경기소비재,1670.79,-11.99,-0.71,6.63,0.68,3.34
20240724,코스피 200 산업재,654.32,0.4,0.06,20.64,1.63,1.27
20240724,코스피 200 헬스케어,1967.72,47.53,2.48,56.56,3.06,0.25
20240724,음식료·담배,4505.23,30.23,0.68,12.95,0.99,1.53
20240724,섬유·의류,239.43,1.46,0.61,8.13,0.63,2.72
20240724,종이·목재,277.53,0.23,0.08,0.0,0.39,2.6
20240724,화학,4158.53,-9.94,-0.24,29.96,0.73,1.33
20240724,제약,14796.87,438.67,3.06,73.87,3.03,0.22
20240724,비금속,4083.93,-29.35,-0.71,7.46,0.48,4.2
20240724,금속,4698.8,-105.6,-2.2,15.46,0.5,2.67
20240724,기계·장비,1447.46,-16.05,-1.1,30.65,1.96,1.15
20240724,전기전자,29512.35,-335.44,-1.12,51.12,1.63,1.18
20240724,의료·정밀기기,1549.97,20.86,1.36,0.0,0.82,0.4
20240724,운송장비·부품,2765.46,-15.98,-0.57,8.14,0.89,2.64
20240724,유통,362.3,-1.49,-0.41,13.68,0.62,2.39
20240724,전기·가스,695.33,-1.34,-0.19,20.56,0.34,0.34
20240724,건설,72.04,-0.86,-1.18,16.68,0.43,2.04
20240724,운송·창고,1607.36,9.86,0.62,8.62,0.7,2.75
20240724,통신,400.03,-0.62,-0.15,9.28,0.69,5.95
20240724,금융,465.03,-4.74,-1.01,8.17,0.55,3.48
20240724,증권,2143.18,-0.25,-0.01,10.45,0.48,3.45
20240724,보험,21563.95,-66.5,-0.31,6.79,0.55,3.81
20240724,일반서비스,1010.41,1.19,0.12,30.65,1.52,1.13
20240724,제조,7395.18,-43.0,-0.58,26.13,1.26,1.4
20240724,코스피 대형주,2755.17,-19.44,-0.7,19.81,1.09,1.75
20240724,코스피 중형주,3032.14,8.27,0.27,13.14,0.71,2.09
20240724,코스피 소형주,2333.9,-0.53,-0.02,15.47,0.52,2.19
20240724,코스피 200 비중상한 30%,378.01,-2.95,-0.77,18.73,1.01,1.89
20240724,코스피 200 비중상한 25%,372.53,-2.5,-0.67,18.29,0.99,1.9
20240724,코스피 200 비중상한 20%,360.19,-2.01,-0.55,17.86,0.97,1.91
20240724,오락·문화,921.69,-7.13,-0.77,0.0,0.0,0.0
20240724,IT 서비스,1011.47,2.65,0.26,0.0,0.0,0.0
20240724,부동산,1036.45,5.67,0.55,0.0,0.0,0.0
20240724,코스피 200 TOP 10,1323.83,-1.22,-0.09,18.31,1.16,1.55
20240723,코스피,2774.29,10.78,0.39,18.63,0.99,1.79
20240723,코스피 200,381.65,1.81,0.48,18.92,1.02,1.88
20240723,코스피 100,2866.82,8.08,0.28,19.07,1.03,1.88
20240723,코스피 50,2638.24,6.75,0.26,18.46,1.03,1.93
20240723,코스피 200 중소형주,1379.61,31.16,2.31,15.06,0.8,1.97
20240723,코스피 200 초대형제외 지수,267.03,0.54,0.2,16.34,0.91,1.95
20240723,코스피200제외 코스피지수,3480.34,12.33,0.36,12.83,0.66,1.97
20240723,코스피 200 커뮤니케이션서비스,1651.28,-17.81,-1.07,20.63,1.09,2.32
20240723,코스피 200 건설,317.62,-4.45,-1.38,13.04,0.58,0.98
20240723,코스피 200 중공업,485.8,18.43,3.94,42.76,2.01,0.46
20240723,코스피 200 철강/소재,763.57,-9.11,-1.18,16.15,0.49,2.42
20240723,코스피 200 에너지/화학,1145.84,-13.62,-1.17,32.56,0.6,1.83
20240723,코스피 200 정보기술,3556.96,-2.92,-0.08,65.46,1.31,0.95
20240723,코스피 200 금융,861.5,0.35,0.04,7.05,0.55,4.06
20240723,코스피 200 생활소비재,889.19,6.93,0.79,21.9,0.74,1.89
20240723,코스피 200 경기소비재,1682.78,26.12,1.58,6.68,0.68,3.32
20240723,코스피 200 산업재,653.92,5.83,0.9,20.63,1.62,1.27
20240723,코스피 200 헬스케어,1920.19,-15.34,-0.79,55.2,2.98,0.26
20240723,음식료·담배,4475.0,115.77,2.66,12.87,0.98,1.54
20240723,섬유·의류,237.97,-3.83,-1.58,8.08,0.62,2.74
20240723,종이·목재,277.3,-0.43,-0.15,0.0,0.39,2.6
20240723,화학,4168.47,-40.9,-0.97,30.03,0.73,1.33
20240723,제약,14358.2,-96.88,-0.67,71.68,2.94,0.23
20240723,비금속,4113.28,-44.42,-1.07,7.51,0.48,4.17
20240723,금속,4804.4,-72.51,-1.49,15.81,0.51,2.61
20240723,기계·장비,1463.51,8.01,0.55,30.99,1.98,1.14
20240723,전기전자,29847.79,248.71,0.84,51.7,1.65,1.16
20240723,의료·정밀기기,1529.11,-21.3,-1.37,0.0,0.81,0.4
20240723,운송장비·부품,2781.44,82.55,3.06,8.19,0.89,2.63
20240723,유통,363.79,-3.47,-0.94,13.73,0.62,2.38
20240723,전기·가스,696.67,-2.25,-0.32,20.6,0.34,0.34
20240723,건설,72.9,-1.0,-1.35,16.87,0.44,2.02
20240723,운송·창고,1597.5,-10.34,-0.64,8.56,0.7,2.77
20240723,통신,400.65,0.01,0.0,9.29,0.69,5.94
20240723,금융,469.77,0.34,0.07,8.25,0.55,3.45
20240723,증권,2143.43,-5.4,-0.25,10.45,0.48,3.45
20240723,보험,21630.45,-92.25,-0.42,6.81,0.55,3.8
20240723,일반서비스,1009.22,-10.8,-1.06,30.62,1.52,1.13
20240723,제조,7438.18,54.21,0.73,26.28,1.27,1.4
20240723,코스피 대형주,2774.61,8.84,0.32,19.95,1.1,1.73
20240723,코스피 중형주,3023.87,24.16,0.81,13.11,0.71,2.1
20240723,코스피 소형주,2334.43,4.29,0.18,15.47,0.52,2.19
20240723,코스피 200 비중상한 30%,380.96,1.79,0.47,18.88,1.02,1.88
20240723,코스피 200 비중상한 25%,375.03,1.6,0.43,18.41,1.0,1.89
20240723,코스피 200 비중상한 20%,362.2,1.39,0.39,17.96,0.98,1.9
20240723,오락·문화,928.82,-1.25,-0.13,0.0,0.0,0.0
20240723,IT 서비스,1008.82,-17.37,-1.69,0.0,0.0,0.0
20240723,부동산,1030.78,0.24,0.02,0.0,0.0,0.0
20240723,코스피 200 TOP 10,1325.05,0.08,0.01,18.33,1.16,1.55
20240722,코스피,2763.51,-31.95,-1.14,18.55,0.99,1.8
20240722,코스피 200,379.84,-4.05,-1.05,18.83,1.01,1.89
20240722,코스피 100,2858.74,-28.85,-1.0,19.01,1.03,1.88
20240722,코스피 50,2631.49,-24.52,-0.92,18.41,1.02,1.93
20240722,코스피 200 중소형주,1348.45,-18.48,-1.35,14.72,0.78,2.01
20240722,코스피 200 초대형제외 지수,266.49,-2.1,-0.78,16.31,0.91,1.95
20240722,코스피200제외 코스피지수,3468.01,-39.16,-1.12,12.78,0.65,1.98
20240722,코스피 200 커뮤니케이션서비스,1669.09,1.89,0.11,20.85,1.11,2.3
20240722,코스피 200 건설,322.07,2.48,0.78,13.22,0.59,0.97
20240722,코스피 200 중공업,467.37,3.72,0.8,41.14,1.93,0.48
20240722,코스피 200 철강/소재,772.68,-19.18,-2.42,16.34,0.5,2.39
20240722,코스피 200 에너지/화학,1159.46,-31.96,-2.68,32.95,0.6,1.81
20240722,코스피 200 정보기술,3559.88,-91.09,-2.49,65.51,1.31,0.95
20240722,코스피 200 금융,861.15,8.18,0.96,7.05,0.55,4.06
20240722,코스피 200 생활소비재,882.26,11.67,1.34,21.73,0.73,1.91
20240722,코스피 200 경기소비재,1656.66,-12.53,-0.75,6.57,0.67,3.37
20240722,코스피 200 산업재,648.09,-19.35,-2.9,20.45,1.61,1.28
20240722,코스피 200 헬스케어,1935.53,16.5,0.86,55.64,3.01,0.26
20240722,음식료·담배,4359.23,-43.33,-0.98,12.53,0.96,1.58
20240722,섬유·의류,241.8,0.17,0.07,8.21,0.63,2.7
20240722,종이·목재,277.73,-2.8,-1.0,0.0,0.4,2.59
20240722,화학,4209.37,-67.65,-1.58,30.33,0.74,1.32
20240722,제약,14455.08,213.63,1.5,72.16,2.96,0.23
20240722,비금속,4157.7,-34.76,-0.83,7.59,0.49,4.12
20240722,금속,4876.91,-99.72,-2.0,16.04,0.52,2.57
20240722,기계·장비,1455.5,-21.72,-1.47,30.82,1.97,1.14
20240722,전기전자,29599.08,-734.78,-2.42,51.27,1.64,1.17
20240722,의료·정밀기기,1550.41,-24.4,-1.55,0.0,0.82,0.4
20240722,운송장비·부품,2698.89,-9.66,-0.36,7.95,0.87,2.71
20240722,유통,367.26,-2.88,-0.78,13.86,0.62,2.36
20240722,전기·가스,698.92,-8.39,-1.19,20.66,0.34,0.34
20240722,건설,73.9,0.67,0.91,17.13,0.44,1.99
20240722,운송·창고,1607.84,-14.53,-0.9,8.62,0.7,2.75
20240722,통신,400.64,0.85,0.21,9.29,0.69,5.94
20240722,금융,469.43,1.15,0.25,8.25,0.55,3.45
20240722,증권,2148.83,-27.1,-1.25,10.48,0.48,3.44
20240722,보험,21722.7,90.69,0.42,6.84,0.55,3.78
20240722,일반서비스,1020.02,-2.12,-0.21,30.97,1.53,1.12
20240722,제조,7383.97,-120.36,-1.6,26.09,1.26,1.41
20240722,코스피 대형주,2765.77,-31.86,-1.14,19.89,1.09,1.74
20240722,코스피 중형주,2999.71,-39.54,-1.3,13.0,0.7,2.11
20240722,코스피 소형주,2330.14,-24.54,-1.04,15.44,0.52,2.2
20240722,코스피 200 비중상한 30%,379.17,-4.02,-1.05,18.79,1.01,1.89
20240722,코스피 200 비중상한 25%,373.43,-3.79,-1.0,18.33,0.99,1.9
20240722,코스피 200 비중상한 20%,360.81,-3.51,-0.96,17.89,0.98,1.91
20240722,오락·문화,930.07,-5.13,-0.55,0.0,0.0,0.0
20240722,IT 서비스,1026.19,0.13,0.01,0.0,0.0,0.0
20240722,부동산,1030.54,-1.28,-0.12,0.0,0.0,0.0
20240722,코스피 200 TOP 10,1324.97,-14.94,-1.12,18.33,1.16,1.55
20240719,코스피,2795.46,-28.89,-1.02,18.77,1.0,1.78
20240719,코스피 200,383.89,-5.11,-1.31,19.03,1.03,1.87
20240719,코스피 100,2887.59,-38.44,-1.31,19.2,1.04,1.86
20240719,코스피 50,2656.01,-34.67,-1.29,18.58,1.03,1.92
20240719,코스피 200 중소형주,1366.93,-6.8,-0.5,14.92,0.79,1.99
20240719,코스피 200 초대형제외 지수,268.59,-1.57,-0.58,16.44,0.92,1.94
20240719,코스피200제외 코스피지수,3507.17,-24.86,-0.7,12.94,0.66,1.96
20240719,코스피 200 커뮤니케이션서비스,1667.2,-3.52,-0.21,20.83,1.11,2.3
20240719,코스피 200 건설,319.59,-10.31,-3.13,13.12,0.58,0.98
20240719,코스피 200 중공업,463.65,-8.5,-1.8,40.81,1.91,0.49
20240719,코스피 200 철강/소재,791.86,0.24,0.03,16.74,0.51,2.34
20240719,코스피 200 에너지/화학,1191.42,-6.48,-0.54,33.86,0.62,1.76
20240719,코스피 200 정보기술,3650.97,-31.76,-0.86,67.19,1.34,0.92
20240719,코스피 200 금융,852.97,-0.27,-0.03,6.98,0.54,4.1
20240719,코스피 200 생활소비재,870.59,-10.0,-1.14,21.44,0.72,1.93
20240719,코스피 200 경기소비재,1669.19,-22.91,-1.35,6.62,0.68,3.34
20240719,코스피 200 산업재,667.44,7.08,1.07,21.06,1.66,1.24
20240719,코스피 200 헬스케어,1919.03,-20.53,-1.06,55.16,2.98,0.26
20240719,음식료·담배,4402.56,-45.29,-1.02,12.66,0.97,1.57
20240719,섬유·의류,241.63,-10.12,-4.02,8.21,0.63,2.7
20240719,종이·목재,280.53,-1.29,-0.46,0.0,0.4,2.57
20240719,화학,4277.02,-33.24,-0.77,30.82,0.75,1.29
20240719,제약,14241.45,-151.11,-1.05,71.09,2.91,0.23
20240719,비금속,4192.46,-32.85,-0.78,7.65,0.49,4.09
20240719,금속,4976.63,24.01,0.48,16.37,0.53,2.52
20240719,기계·장비,1477.22,-15.1,-1.01,31.28,2.0,1.13
20240719,전기전자,30333.86,-447.42,-1.45,52.54,1.68,1.14
20240719,의료·정밀기기,1574.81,-33.3,-2.07,0.0,0.83,0.39
20240719,운송장비·부품,2708.55,-36.41,-1.33,7.97,0.87,2.7
20240719,유통,370.14,-2.61,-0.7,13.97,0.63,2.34
20240719,전기·가스,707.31,4.38,0.62,20.91,0.35,0.34
20240719,건설,73.23,-1.56,-2.09,16.91,0.44,2.01
20240719,운송·창고,1622.37,-37.85,-2.28,8.7,0.71,2.73
20240719,통신,399.79,-3.18,-0.79,9.27,0.69,5.95
20240719,금융,468.28,-1.15,-0.24,8.23,0.55,3.46
20240719,증권,2175.93,-16.9,-0.77,10.61,0.48,3.4
20240719,보험,21632.01,-80.71,-0.37,6.81,0.55,3.8
20240719,일반서비스,1022.14,-5.55,-0.54,31.03,1.54,1.12
20240719,제조,7504.33,-93.72,-1.23,26.51,1.28,1.38
20240719,코스피 대형주,2797.63,-30.45,-1.08,20.12,1.11,1.72
20240719,코스피 중형주,3039.25,-25.31,-0.83,13.17,0.71,2.09
20240719,코스피 소형주,2354.68,-7.95,-0.34,15.61,0.52,2.17
20240719,코스피 200 비중상한 30%,383.19,-5.06,-1.3,18.99,1.02,1.87
20240719,코스피 200 비중상한 25%,377.22,-4.53,-1.19,18.52,1.0,1.88
20240719,코스피 200 비중상한 20%,364.32,-3.93,-1.07,18.06,0.99,1.89
20240719,오락·문화,935.2,-12.91,-1.36,0.0,0.0,0.0
20240719,IT 서비스,1026.06,1.42,0.14,0.0,0.0,0.0
20240719,부동산,1031.82,0.52,0.05,0.0,0.0,0.0
20240719,코스피 200 TOP 10,1339.91,-10.63,-0.79,18.53,1.18,1.53
20240718,코스피,2824.35,-18.94,-0.67,18.96,1.01,1.76
20240718,코스피 200,389.0,-2.55,-0.65,19.28,1.04,1.84
20240718,코스피 100,2926.03,-19.85,-0.67,19.46,1.05,1.84
20240718,코스피 50,2690.68,-19.24,-0.71,18.83,1.05,1.89
20240718,코스피 200 중소형주,1373.73,-12.11,-0.87,14.99,0.8,1.98
20240718,코스피 200 초대형제외 지수,270.16,-2.9,-1.06,16.53,0.92,1.93
20240718,코스피200제외 코스피지수,3532.03,-28.22,-0.79,13.04,0.67,1.94
20240718,코스피 200 커뮤니케이션서비스,1670.72,14.63,0.88,20.87,1.11,2.29
20240718,코스피 200 건설,329.9,-0.19,-0.06,13.55,0.6,0.95
20240718,코스피 200 중공업,472.15,-9.06,-1.88,41.56,1.95,0.48
20240718,코스피 200 철강/소재,791.62,-12.31,-1.53,16.74,0.51,2.34
20240718,코스피 200 에너지/화학,1197.9,-14.28,-1.18,34.04,0.62,1.75
20240718,코스피 200 정보기술,3682.73,-62.89,-1.68,67.77,1.36,0.92
20240718,코스피 200 금융,853.24,0.86,0.1,6.98,0.54,4.1
20240718,코스피 200 생활소비재,880.59,9.89,1.14,21.69,0.73,1.91
20240718,코스피 200 경기소비재,1692.1,-26.85,-1.56,6.71,0.69,3.3
20240718,코스피 200 산업재,660.36,-1.93,-0.29,20.83,1.64,1.25
20240718,코스피 200 헬스케어,1939.56,-4.84,-0.25,55.75,3.01,0.26
20240718,음식료·담배,4447.85,44.97,1.02,12.79,0.98,1.55
20240718,섬유·의류,251.75,-8.78,-3.37,8.55,0.66,2.59
20240718,종이·목재,281.82,-0.85,-0.3,0.0,0.4,2.56
20240718,화학,4310.26,-33.07,-0.76,31.06,0.76,1.28
20240718,제약,14392.56,-116.82,-0.81,71.85,2.94,0.23
20240718,비금속,4225.31,2.94,0.07,7.71,0.5,4.06
20240718,금속,4952.62,-40.99,-0.82,16.29,0.53,2.53
20240718,기계·장비,1492.32,-37.02,-2.42,31.6,2.02,1.11
20240718,전기전자,30781.28,-222.96,-0.72,53.31,1.7,1.13
20240718,의료·정밀기기,1608.11,-27.23,-1.67,0.0,0.85,0.38
20240718,운송장비·부품,2744.96,-48.32,-1.73,8.08,0.88,2.66
20240718,유통,372.75,1.13,0.3,14.07,0.63,2.33
20240718,전기·가스,702.93,4.98,0.71,20.78,0.34,0.34
20240718,건설,74.79,-0.66,-0.87,17.3,0.45,1.97
20240718,운송·창고,1660.22,-0.67,-0.04,8.9,0.73,2.67
20240718,통신,402.97,10.02,2.55,9.35,0.69,5.91
20240718,금융,469.43,-2.41,-0.51,8.25,0.55,3.45
20240718,증권,2192.83,-8.74,-0.4,10.69,0.49,3.37
20240718,보험,21712.72,43.56,0.2,6.83,0.55,3.78
20240718,일반서비스,1027.69,-1.0,-0.1,31.21,1.55,1.11
20240718,제조,7598.05,-67.66,-0.88,26.84,1.29,1.37
20240718,코스피 대형주,2828.08,-20.11,-0.71,20.34,1.12,1.7
20240718,코스피 중형주,3064.56,-6.96,-0.23,13.28,0.72,2.07
20240718,코스피 소형주,2362.63,-16.01,-0.67,15.67,0.53,2.16
20240718,코스피 200 비중상한 30%,388.25,-2.58,-0.66,19.24,1.04,1.84
20240718,코스피 200 비중상한 25%,381.75,-2.78,-0.72,18.74,1.02,1.86
20240718,코스피 200 비중상한 20%,368.25,-2.93,-0.79,18.26,1.0,1.87
20240718,오락·문화,948.11,6.0,0.64,0.0,0.0,0.0
20240718,IT 서비스,1024.64,-3.83,-0.37,0.0,0.0,0.0
20240718,부동산,1031.3,4.05,0.39,0.0,0.0,0.0
20240718,코스피 200 TOP 10,1350.54,-13.04,-0.96,18.68,1.19,1.52
20240717,코스피,2843.29,-22.8,-0.8,19.09,1.02,1.75
20240717,코스피 200,391.55,-3.76,-0.95,19.41,1.05,1.83
20240717,코스피 100,2945.88,-28.37,-0.95,19.59,1.06,1.83
20240717,코스피 50,2709.92,-30.75,-1.12,18.96,1.05,1.88
20240717,코스피 200 중소형주,1385.84,-11.22,-0.8,15.12,0.8,1.96
20240717,코스피 200 초대형제외 지수,273.06,-2.37,-0.86,16.71,0.93,1.91
20240717,코스피200제외 코스피지수,3560.25,-10.7,-0.3,13.15,0.67,1.93
20240717,코스피 200 커뮤니케이션서비스,1656.09,6.48,0.39,20.69,1.1,2.31
20240717,코스피 200 건설,330.09,9.53,2.97,13.55,0.6,0.95
20240717,코스피 200 중공업,481.21,3.42,0.72,42.36,1.99,0.47
20240717,코스피 200 철강/소재,803.93,-8.91,-1.1,17.0,0.52,2.3
20240717,코스피 200 에너지/화학,1212.18,1.88,0.16,34.45,0.63,1.73
20240717,코스피 200 정보기술,3745.62,-97.65,-2.54,68.93,1.38,0.9
20240717,코스피 200 금융,852.38,4.05,0.48,6.98,0.54,4.1
20240717,코스피 200 생활소비재,870.7,12.56,1.46,21.44,0.72,1.93
20240717,코스피 200 경기소비재,1718.95,-10.08,-0.58,6.82,0.7,3.25
20240717,코스피 200 산업재,662.29,-9.46,-1.41,20.89,1.65,1.25
20240717,코스피 200 헬스케어,1944.4,31.17,1.63,55.89,3.02,0.25
20240717,음식료·담배,4402.88,1.46,0.03,12.66,0.97,1.57
20240717,섬유·의류,260.53,25.67,10.93,8.85,0.68,2.5
20240717,종이·목재,282.67,-0.2,-0.07,0.0,0.4,2.55
20240717,화학,4343.33,36.7,0.85,31.29,0.76,1.27
20240717,제약,14509.38,321.22,2.26,72.43,2.97,0.23
20240717,비금속,4222.37,57.28,1.38,7.71,0.5,4.06
20240717,금속,4993.61,-54.98,-1.09,16.43,0.53,2.51
20240717,기계·장비,1529.34,-23.31,-1.5,32.39,2.07,1.09
20240717,전기전자,31004.24,-695.25,-2.19,53.7,1.72,1.12
20240717,의료·정밀기기,1635.34,-70.66,-4.14,0.0,0.87,0.38
20240717,운송장비·부품,2793.28,-11.65,-0.42,8.22,0.9,2.61
20240717,유통,371.62,-0.23,-0.06,14.03,0.63,2.33
20240717,전기·가스,697.95,-5.15,-0.73,20.64,0.34,0.34
20240717,건설,75.45,1.98,2.69,17.44,0.45,1.95
20240717,운송·창고,1660.89,-18.49,-1.1,8.9,0.73,2.66
20240717,통신,392.95,0.24,0.06,9.11,0.68,6.06
20240717,금융,471.84,-0.86,-0.18,8.29,0.56,3.43
20240717,증권,2201.57,-6.18,-0.28,10.73,0.49,3.36
20240717,보험,21669.16,-88.24,-0.41,6.82,0.55,3.79
20240717,일반서비스,1028.69,5.5,0.54,31.25,1.55,1.11
20240717,제조,7665.71,-87.79,-1.13,27.08,1.31,1.36
20240717,코스피 대형주,2848.19,-25.24,-0.88,20.48,1.13,1.69
20240717,코스피 중형주,3071.52,-19.29,-0.62,13.32,0.72,2.06
20240717,코스피 소형주,2378.64,-4.32,-0.18,15.78,0.53,2.15
20240717,코스피 200 비중상한 30%,390.83,-3.74,-0.95,19.37,1.04,1.83
20240717,코스피 200 비중상한 25%,384.53,-3.63,-0.94,18.87,1.02,1.84
20240717,코스피 200 비중상한 20%,371.18,-3.44,-0.92,18.4,1.0,1.86
20240717,오락·문화,942.11,-11.69,-1.23,0.0,0.0,0.0
20240717,IT 서비스,1028.47,-0.32,-0.03,0.0,0.0,0.0
20240717,부동산,1027.25,11.33,1.12,0.0,0.0,0.0
20240717,코스피 200 TOP 10,1363.58,-13.82,-1.0,18.86,1.2,1.5
20240716,코스피,2866.09,5.17,0.18,19.25,1.03,1.73
20240716,코스피 200,395.31,1.47,0.37,19.6,1.06,1.81
20240716,코스피 100,2974.25,12.41,0.42,19.78,1.07,1.81
20240716,코스피 50,2740.67,11.52,0.42,19.18,1.07,1.86
20240716,코스피 200 중소형주,1397.06,-7.45,-0.53,15.25,0.81,1.94
20240716,코스피 200 초대형제외 지수,275.43,0.05,0.02,16.86,0.94,1.89
20240716,코스피200제외 코스피지수,3570.95,-3.08,-0.09,13.2,0.67,1.92
20240716,코스피 200 커뮤니케이션서비스,1649.61,-16.22,-0.97,20.61,1.09,2.32
20240716,코스피 200 건설,320.56,-0.19,-0.06,13.16,0.59,0.97
20240716,코스피 200 중공업,477.79,4.14,0.87,42.06,1.97,0.47
20240716,코스피 200 철강/소재,812.84,-15.87,-1.92,17.19,0.53,2.28
20240716,코스피 200 에너지/화학,1210.3,-10.86,-0.89,34.39,0.63,1.73
20240716,코스피 200 정보기술,3843.27,30.27,0.79,70.73,1.41,0.88
20240716,코스피 200 금융,848.33,-0.68,-0.08,6.94,0.54,4.12
20240716,코스피 200 생활소비재,858.14,-5.89,-0.68,21.14,0.71,1.96
20240716,코스피 200 경기소비재,1729.03,14.99,0.87,6.86,0.7,3.23
20240716,코스피 200 산업재,671.75,-7.96,-1.17,21.19,1.67,1.23
20240716,코스피 200 헬스케어,1913.23,-6.37,-0.33,55.0,2.97,0.26
20240716,음식료·담배,4401.42,-31.33,-0.71,12.65,0.97,1.57
20240716,섬유·의류,234.86,-2.84,-1.19,7.98,0.61,2.78
20240716,종이·목재,282.87,0.33,0.12,0.0,0.4,2.55
20240716,화학,4306.63,-73.93,-1.69,31.03,0.76,1.29
20240716,제약,14188.16,22.46,0.16,70.83,2.9,0.23
20240716,비금속,4165.09,26.51,0.64,7.6,0.49,4.12
20240716,금속,5048.59,-106.03,-2.06,16.61,0.54,2.49
20240716,기계·장비,1552.65,18.97,1.24,32.88,2.1,1.07
20240716,전기전자,31699.49,121.49,0.38,54.9,1.76,1.1
20240716,의료·정밀기기,1706.0,-4.99,-0.29,0.0,0.9,0.36
20240716,운송장비·부품,2804.93,53.81,1.96,8.26,0.9,2.6
