기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,거래비율
20250321,57030,YBM넷,KOSDAQ,중견기업부,3680,-10,-0.27,3655,3740,3635,45711,1.7,600,16312697,0.002833333
20250321,412350,레이저쎌,KOSDAQ,기술성장기업부,3630,-10,-0.27,3825,3825,3630,52651,1.9,317,8726972,0.005993691
20250321,357430,마스턴프리미어리츠,KOSPI,,1501,-4,-0.27,1507,1507,1495,33751,0.5,458,30505307,0.001091703
20250321,402340,SK스퀘어,KOSPI,,101200,2300,2.33,98900,104200,98700,574844,586.2,135151,133548056,0.004337371
20250321,16710,대성홀딩스,KOSPI,,7030,-20,-0.28,7050,7050,7000,5195,0.4,1131,16089459,0.000353669
20250321,00279K,아모레G3우(전환),KOSPI,,18100,-50,-0.28,18150,18170,18040,6106,1.1,1284,7092200,0.000856698
20250321,38870,에코바이오,KOSDAQ,중견기업부,3500,-10,-0.28,3470,3550,3435,44266,1.5,491,14014949,0.00305499
20250321,33310,엠투엔,KOSDAQ,중견기업부,1754,-5,-0.28,1745,1755,1744,23609,0.4,708,40342231,0.000564972
20250321,6200,한국전자홀딩스,KOSPI,,705,-2,-0.28,707,721,696,16147,0.1,330,46803136,0.00030303
20250321,179900,유티아이,KOSDAQ,벤처기업부,23250,0,0,23200,23250,22600,78680,18.1,4174,17952629,0.004336368
20250321,195500,마니커에프앤지,KOSDAQ,중견기업부,3415,-10,-0.29,3425,3445,3390,69572,2.4,546,15978000,0.004395604
20250321,35420,NAVER,KOSPI,,209500,1500,0.72,209500,210500,206000,685909,1430.7,331926,158437008,0.004310298
20250321,5800,신영와코루,KOSPI,,10200,-30,-0.29,10340,10340,10100,9568,1,918,9000000,0.001089325
20250321,36220,오상헬스케어,KOSDAQ,중견기업부,13790,-40,-0.29,13800,13960,13570,16165,2.2,1998,14489416,0.001101101
20250321,52420,오성첨단소재,KOSDAQ,중견기업부,1392,-4,-0.29,1396,1407,1380,473511,6.6,1257,90289754,0.005250597
20250321,115440,우리넷,KOSDAQ,벤처기업부,6900,-20,-0.29,6870,6980,6810,74940,5.2,745,10794292,0.006979866
20250321,32620,유비케어,KOSDAQ,우량기업부,3405,-10,-0.29,3420,3440,3375,50008,1.7,1777,52197139,0.000956669
20250321,4870,티웨이홀딩스,KOSPI,,697,-2,-0.29,693,702,681,449864,3.1,789,113163494,0.003929024
20250321,290270,휴네시온,KOSDAQ,벤처기업부,3485,-10,-0.29,3495,3495,3405,31925,1.1,335,9607672,0.003283582
20250321,48410,현대바이오,KOSDAQ,중견기업부,11780,-90,-0.76,11870,11980,11690,204381,24.2,5657,48021608,0.004277886
20250321,96350,대창솔루션,KOSDAQ,벤처기업부,328,-1,-0.3,329,329,320,485380,1.6,537,163761009,0.002979516
20250321,377480,마음AI,KOSDAQ,기술성장기업부,16740,-50,-0.3,16510,17090,16330,91623,15.4,1119,6682711,0.013762288
20250321,5680,삼영전자,KOSPI,,9920,-30,-0.3,9940,10000,9870,7557,0.7,1984,20000000,0.000352823
20250321,469750,아이비젼웍스,KOSDAQ,벤처기업부,1004,-3,-0.3,1002,1020,995,120595,1.2,341,33936481,0.003519062
20250321,9320,아진전자부품,KOSPI,,1007,-3,-0.3,1011,1020,997,47854,0.5,496,49299770,0.001008065
20250321,416180,신성에스티,KOSDAQ,중견기업부,33800,-900,-2.59,34750,35100,33800,37791,13,3055,9039778,0.004255319
20250321,72020,중앙백신,KOSDAQ,벤처기업부,10120,-30,-0.3,10150,10180,9950,26324,2.7,977,9658687,0.002763562
20250321,204320,HL만도,KOSPI,,40300,-700,-1.71,41000,41250,40250,198436,80.5,18924,46957120,0.004253858
20250321,206650,유바이오로직스,KOSDAQ,기술성장기업부,11370,-270,-2.32,11520,11770,11360,153436,17.6,4154,36534307,0.00423688
20250321,35720,카카오,KOSPI,,43600,950,2.23,42650,43600,41900,1900729,813.9,193462,443721032,0.004207028
20250321,118000,메타케어,KOSPI,,317,-1,-0.31,322,329,316,1158672,3.7,522,164777364,0.007088123
20250321,118990,모트렉스,KOSDAQ,우량기업부,9570,-30,-0.31,9590,9670,9430,91160,8.7,2379,24861990,0.003656999
20250321,12790,신일제약,KOSDAQ,우량기업부,6460,-20,-0.31,6480,6500,6440,16103,1,774,11986415,0.00129199
20250321,257370,피엔티엠에스,KOSDAQ,중견기업부,3220,-10,-0.31,3230,3260,3160,13752,0.4,403,12504861,0.000992556
20250321,40610,SG&G,KOSDAQ,중견기업부,1537,-5,-0.32,1543,1549,1536,15089,0.2,524,34087196,0.000381679
20250321,4430,송원산업,KOSPI,,13070,200,1.55,12880,13200,12710,98849,12.9,3137,24000000,0.004112209
20250321,4450,삼화왕관,KOSPI,,30750,-100,-0.32,31000,31100,30550,732,0.2,662,2154379,0.000302115
20250321,19180,티에이치엔,KOSPI,,3110,-10,-0.32,3105,3120,3070,47275,1.5,560,18000000,0.002678571
20250321,7590,동방아그로,KOSPI,,6020,-20,-0.33,6060,6060,6000,4507,0.3,820,13617577,0.000365854
20250321,46890,서울반도체,KOSDAQ GLOBAL,우량기업부,6660,-70,-1.04,6780,6840,6660,228345,15.5,3883,58305400,0.003991759
20250321,9900,명신산업,KOSPI,,8860,-70,-0.78,8910,8940,8680,209554,18.5,4649,52470133,0.00397935
20250321,338220,뷰노,KOSDAQ,기술성장기업부,22150,-300,-1.34,22400,22700,22050,55209,12.3,3101,13999323,0.003966462
20250321,331920,셀레믹스,KOSDAQ,기술성장기업부,3010,-10,-0.33,3020,3090,3000,16353,0.5,246,8164148,0.00203252
20250321,111770,영원무역,KOSPI,,52700,-100,-0.19,52400,53400,52200,174938,92.4,23352,44311468,0.003956835
20250321,19170,신풍제약,KOSPI,,8000,-20,-0.25,8020,8060,7860,209970,16.7,4239,52984990,0.003939608
20250321,9580,무림P&P,KOSPI,,2900,-10,-0.34,2880,2925,2850,104992,3,1809,62368324,0.001658375
20250321,201490,미투온,KOSDAQ,우량기업부,1754,-6,-0.34,1755,1755,1726,22548,0.4,533,30390092,0.000750469
20250321,4360,세방,KOSPI,,11650,-40,-0.34,11720,11720,11550,12470,1.4,2249,19308690,0.000622499
20250321,475580,에이럭스,KOSDAQ,중견기업부,11660,-40,-0.34,11600,11730,11240,211342,24.3,1583,13574900,0.0153506
20250321,23800,인지컨트롤스,KOSPI,,5890,-20,-0.34,5890,6000,5850,46815,2.8,931,15809197,0.003007519
20250321,6890,태경케미컬,KOSPI,,11750,-40,-0.34,11760,11840,11670,15117,1.8,1363,11600000,0.001320616
20250321,177830,파버나인,KOSDAQ,우량기업부,2945,-10,-0.34,2955,2960,2915,9171,0.3,391,13288753,0.000767263
20250321,94280,효성ITX,KOSPI,,11820,-40,-0.34,11860,11860,11820,3462,0.4,1366,11558200,0.000292826
20250321,44450,KSS해운,KOSPI,,8560,-30,-0.35,8580,8600,8490,29240,2.5,1976,23085880,0.001265182
20250321,464580,닷밀,KOSDAQ,기술성장기업부,5690,-20,-0.35,5710,5800,5630,24194,1.4,521,9147948,0.00268714
20250321,12690,모나리자,KOSPI,,2815,-10,-0.35,2830,2855,2765,84026,2.4,1029,36571255,0.002332362
20250321,43610,지니뮤직,KOSDAQ,우량기업부,1998,-7,-0.35,2010,2025,1996,90374,1.8,1161,58115438,0.001550388
20250321,18120,진로발효,KOSDAQ,우량기업부,17060,-60,-0.35,17080,17130,17060,1414,0.2,1130,6621120,0.000176991
20250321,57050,현대홈쇼핑,KOSPI,,51100,600,1.19,50300,52300,49600,46512,23.9,6132,12000000,0.003897586
20250321,66570,LG전자,KOSPI,,83400,600,0.72,83300,84000,82500,638764,531.7,136482,163647814,0.003895752
20250321,52020,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),6860,-310,-4.32,7370,7460,6800,260031,18.1,4664,67983291,0.003880789
20250321,9290,광동제약,KOSPI,,5500,-20,-0.36,5520,5550,5480,55546,3.1,2883,52420851,0.001075269
20250321,86280,현대글로비스,KOSPI,,124600,3900,3.23,120600,126000,120100,291946,362.6,93450,75000000,0.00388015
20250321,24950,삼천리자전거,KOSDAQ,중견기업부,4110,-15,-0.36,4100,4125,4045,26172,1.1,546,13273577,0.002014652
20250321,308430,셀비온,KOSDAQ,기술성장기업부,19330,-70,-0.36,19390,19730,18900,279825,54,2474,12801009,0.021827001
20250321,7110,일신석재,KOSPI,,1958,-7,-0.36,1954,1968,1914,890228,17.3,1517,77456610,0.011404087
20250321,40420,정상제이엘에스,KOSDAQ,우량기업부,5610,-20,-0.36,5650,5650,5600,7886,0.4,880,15677552,0.000454545
20250321,90460,비에이치,KOSPI,,14960,-100,-0.66,15090,15140,14880,133383,20,5156,34464379,0.003878976
20250321,23760,한국캐피탈,KOSDAQ,우량기업부,558,-2,-0.36,560,561,545,163283,0.9,1761,315609576,0.000511073
20250321,37230,한국팩키지,KOSDAQ,중견기업부,1656,-6,-0.36,1660,1660,1639,14077,0.2,493,29800327,0.00040568
20250321,54920,한컴위드,KOSDAQ,우량기업부,2735,-10,-0.36,2715,2770,2715,39486,1.1,772,28217081,0.00142487
20250321,460860,동국제강,KOSPI,,9720,-30,-0.31,9700,9860,9450,193988,18.7,4822,49608017,0.003878059
20250321,4890,동일산업,KOSPI,,40100,-150,-0.37,39900,40200,39900,1453,0.6,973,2425215,0.00061665
20250321,1270,부국증권,KOSPI,,26950,-100,-0.37,27050,27250,26800,2741,0.7,2795,10369886,0.000250447
20250321,1120,LX인터내셔널,KOSPI,,25800,-150,-0.58,25750,26000,25500,150477,38.7,10000,38760000,0.00387
20250321,86890,이수앱지스,KOSDAQ,기술성장기업부,5320,-20,-0.37,5360,5370,5200,119888,6.4,1946,36585355,0.003288798
20250321,18470,조일알미늄,KOSPI,,1610,-6,-0.37,1610,1627,1576,420531,6.7,2039,126631721,0.003285924
20250321,79980,휴비스,KOSPI,,2720,-10,-0.37,2725,2795,2630,116531,3.2,938,34500000,0.003411514
20250321,58850,KTcs,KOSPI,,2625,-10,-0.38,2640,2640,2610,112655,3,1120,42685000,0.002678571
20250321,372320,큐로셀,KOSDAQ,기술성장기업부,27850,400,1.46,26900,28200,26600,55616,15.2,3955,14199293,0.003843236
20250321,2070,비비안,KOSPI,,778,-3,-0.38,781,784,775,90984,0.7,242,31123777,0.002892562
20250321,60850,영림원소프트랩,KOSDAQ,벤처기업부,5220,-20,-0.38,5220,5350,5150,14785,0.8,424,8131000,0.001886792
20250321,67920,이글루,KOSDAQ,우량기업부,5310,-20,-0.38,5320,5320,5230,36227,1.9,584,10996119,0.003253425
20250321,425040,티이엠씨,KOSDAQ,기술성장기업부,7890,-30,-0.38,8000,8100,7820,111189,8.8,1682,21316062,0.005231867
20250321,23150,MH에탄올,KOSPI,,5070,-20,-0.39,5060,5140,5010,3621,0.2,374,7378526,0.000534759
20250321,54300,팬스타엔터프라이즈,KOSDAQ,벤처기업부,517,-2,-0.39,518,526,511,127413,0.7,346,67006296,0.002023121
20250321,85660,차바이오텍,KOSDAQ,중견기업부,11610,-240,-2.03,11900,12020,11570,213791,25.1,6538,56314443,0.003839095
20250321,370,한화손해보험,KOSPI,,4100,-85,-2.03,4170,4250,4100,438576,18.3,4786,116738915,0.003823652
20250321,186230,그린플러스,KOSDAQ,벤처기업부,7390,-30,-0.4,7500,7500,7290,12693,0.9,807,10920188,0.001115242
20250321,162300,신스틸,KOSDAQ,중견기업부,2505,-10,-0.4,2525,2530,2430,191230,4.7,1039,41471382,0.00452358
20250321,50760,에스폴리텍,KOSDAQ,중견기업부,1501,-6,-0.4,1507,1534,1464,38057,0.6,245,16334678,0.00244898
20250321,4080,신흥,KOSPI,,14620,-60,-0.41,14670,14670,14610,564,0.1,1389,9500000,7.19942E-05
20250321,264450,유비쿼스,KOSDAQ,우량기업부,7220,-30,-0.41,7200,7310,7170,6079,0.4,1077,14918383,0.000371402
20250321,145270,케이탑리츠,KOSPI,,979,-4,-0.41,977,990,970,49492,0.5,471,48060774,0.001061571
20250321,8770,호텔신라,KOSPI,,40150,1200,3.08,39150,40150,39150,151037,60.2,15758,39248121,0.003820282
20250321,298050,HS효성첨단소재,KOSPI,,191500,5000,2.68,194000,194700,187700,17148,32.7,8579,4479948,0.003811633
20250321,92440,기신정기,KOSPI,,2375,-10,-0.42,2380,2415,2355,23636,0.6,694,29200000,0.000864553
20250321,306620,네온테크,KOSDAQ,벤처기업부,2385,-10,-0.42,2395,2430,2325,244383,5.8,1037,43463871,0.005593057
20250321,12620,원일특강,KOSDAQ,우량기업부,7170,-30,-0.42,7200,7200,7150,1076,0.1,315,4400000,0.00031746
20250321,314130,지놈앤컴퍼니,KOSDAQ,기술성장기업부,2355,-10,-0.42,2405,2440,2330,89188,2.1,732,31085515,0.002868852
20250321,38530,케이바이오,KOSDAQ,중견기업부,235,-1,-0.42,235,238,233,356753,0.8,272,115714347,0.002941176
20250321,241590,화승엔터프라이즈,KOSPI,,8800,80,0.92,8720,8930,8630,230442,20.3,5332,60589276,0.003807202
20250321,263920,휴엠앤씨,KOSDAQ,벤처기업부,957,-4,-0.42,957,966,952,22842,0.2,469,49045134,0.000426439
20250321,161390,한국타이어앤테크놀로지,KOSPI,,41700,300,0.72,40950,42200,40950,469518,196.3,51656,123875069,0.003800139
20250321,19550,SBI인베스트먼트,KOSDAQ,중견기업부,691,-3,-0.43,697,701,690,157080,1.1,1120,162066575,0.000982143
20250321,2360,SH에너지화학,KOSPI,,459,-2,-0.43,462,465,456,276310,1.3,510,111133730,0.00254902
20250321,1510,SK증권,KOSPI,,465,-2,-0.43,467,469,464,537119,2.5,2198,472590171,0.001137398
20250321,259960,크래프톤,KOSPI,,325000,-3500,-1.07,330500,335000,325000,180468,590.4,155702,47908299,0.003791859
20250321,39830,오로라,KOSDAQ,우량기업부,6900,-30,-0.43,6860,7090,6860,64977,4.6,743,10762890,0.006191117
20250321,299900,위지윅스튜디오,KOSDAQ,우량기업부,1167,-5,-0.43,1171,1186,1138,1300613,15.1,1996,171048884,0.00756513
20250321,303030,지니틱스,KOSDAQ,벤처기업부,931,-4,-0.43,927,935,921,16986,0.2,333,35745668,0.000600601
20250321,213420,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,29500,-650,-2.16,30450,30500,29350,92418,27.5,7325,24831179,0.003754266
20250321,36530,SNT홀딩스,KOSPI,,32150,350,1.1,31800,33100,31350,60403,19.6,5242,16303886,0.003739031
20250321,241560,두산밥캣,KOSPI,,51700,1700,3.4,49500,51800,49500,359454,184.3,49558,95856065,0.003718875
20250321,86790,하나금융지주,KOSPI,,62200,0,0,61500,62500,61400,1068725,664.3,178664,287240880,0.003718153
20250321,69080,웹젠,KOSDAQ GLOBAL,우량기업부,13500,130,0.97,13490,13550,13400,128429,17.3,4671,34600884,0.003703704
20250321,417010,나노팀,KOSDAQ,벤처기업부,6720,-30,-0.44,6770,6810,6570,54367,3.6,1355,20161328,0.002656827
20250321,3830,대한화섬,KOSPI,,112500,-500,-0.44,113000,113000,112400,322,0.4,1494,1328000,0.000267738
20250321,23450,동남합성,KOSPI,,34100,-150,-0.44,34250,34250,33850,945,0.3,1194,3500000,0.000251256
20250321,227610,아우딘퓨쳐스,KOSDAQ,중견기업부,903,-4,-0.44,907,914,892,42755,0.4,321,35583547,0.001246106
20250321,67000,조이시티,KOSDAQ,우량기업부,1591,-7,-0.44,1598,1599,1565,54540,0.9,1112,69903446,0.000809353
20250321,318010,팜스빌,KOSDAQ,중견기업부,3410,-15,-0.44,3425,3440,3400,13046,0.4,270,7929338,0.001481481
20250321,205470,휴마시스,KOSDAQ,우량기업부,1586,-7,-0.44,1576,1599,1576,628078,9.9,2052,129375009,0.004824561
20250321,91810,티웨이항공,KOSPI,,2305,-10,-0.43,2315,2330,2295,790915,18.3,4964,215378976,0.003686543
20250321,377190,디앤디플랫폼리츠,KOSPI,,3300,-15,-0.45,3315,3320,3270,50609,1.7,2917,88400000,0.000582791
20250321,65660,안트로젠,KOSDAQ,기술성장기업부,19790,-90,-0.45,20150,20150,19480,13609,2.7,1980,10006100,0.001363636
20250321,67570,엔브이에이치코리아,KOSDAQ,우량기업부,2205,-10,-0.45,2210,2230,2190,65764,1.5,930,42170000,0.001612903
20250321,155650,와이엠씨,KOSDAQ,우량기업부,3340,-15,-0.45,3385,3385,3250,19428,0.6,650,19474358,0.000923077
20250321,89150,케이씨티,KOSDAQ,중견기업부,2230,-10,-0.45,2255,2255,2185,17276,0.4,382,17150000,0.00104712
20250321,316140,우리금융지주,KOSPI,,16790,60,0.36,16650,16980,16620,2703757,454.9,124681,742591501,0.003648511
20250321,298690,에어부산,KOSPI,,2160,-10,-0.46,2185,2185,2135,158451,3.4,2519,116640000,0.001349742
20250321,3120,일성아이에스,KOSPI,,15230,-70,-0.46,15310,15310,15210,2551,0.4,2026,13300000,0.000197433
20250321,221980,케이디켐,KOSDAQ,우량기업부,10900,-50,-0.46,10850,10940,10830,5267,0.6,440,4034800,0.001363636
20250321,47770,코데즈컴바인,KOSDAQ,중견기업부,1303,-6,-0.46,1302,1320,1301,88189,1.2,493,37842602,0.002434077
20250321,445180,퓨릿,KOSDAQ,중견기업부,6470,-30,-0.46,6400,6590,6400,35596,2.3,1085,16769188,0.002119816
20250321,32300,한국파마,KOSDAQ,중견기업부,15070,-70,-0.46,15020,15250,15000,12032,1.8,1644,10906701,0.001094891
20250321,1770,SHD,KOSPI,,14900,-70,-0.47,14850,14970,14840,750,0.1,181,1214878,0.000552486
20250321,40300,YTN,KOSDAQ,우량기업부,3165,-15,-0.47,3160,3180,3100,114023,3.6,1329,42000000,0.002708804
20250321,190510,나무가,KOSDAQ,우량기업부,12690,-60,-0.47,12730,12730,12560,27610,3.5,1964,15473797,0.001782077
20250321,408920,메쎄이상,KOSDAQ,벤처기업부,2125,-10,-0.47,2125,2145,2105,6151,0.1,919,43232455,0.000108814
20250321,68290,삼성출판사,KOSPI,,14950,-70,-0.47,14850,15090,14850,13896,2.1,1495,10000000,0.001404682
20250321,1290,상상인증권,KOSPI,,423,-2,-0.47,425,429,415,267468,1.1,458,108337120,0.002401747
20250321,94840,슈프리마에이치큐,KOSDAQ,벤처기업부,6310,-30,-0.47,6270,6460,6240,22779,1.4,661,10471840,0.002118003
20250321,273640,와이엠텍,KOSDAQ,벤처기업부,10630,-50,-0.47,10600,10840,10520,9276,1,1166,10966000,0.000857633
20250321,4710,한솔테크닉스,KOSPI,,4215,-20,-0.47,4255,4300,4195,164073,6.9,1353,32109878,0.005099778
20250321,37370,EG,KOSDAQ,중견기업부,6160,-30,-0.48,6180,6220,6050,16474,1,531,8624972,0.001883239
20250321,99220,SDN,KOSDAQ,중견기업부,1029,-5,-0.48,1034,1049,1020,321844,3.3,578,56171811,0.005709343
20250321,9140,경인전자,KOSPI,,18790,-90,-0.48,19040,19040,18510,1704,0.3,295,1570797,0.001016949
20250321,263720,디앤씨미디어,KOSDAQ,우량기업부,18600,-90,-0.48,18640,18640,17810,53130,9.7,2330,12524473,0.00416309
20250321,67370,선바이오,KOSDAQ,기술성장기업부,6230,-30,-0.48,6260,6350,6180,2824,0.2,767,12313555,0.000260756
20250321,1550,조비,KOSPI,,10420,-50,-0.48,10460,10460,10330,3530,0.4,541,5192239,0.000739372
20250321,60310,3S,KOSDAQ,중견기업부,1830,-9,-0.49,1833,1854,1815,149603,2.7,971,53059040,0.002780639
20250321,89600,나스미디어,KOSDAQ,우량기업부,14280,-70,-0.49,14360,14460,14250,15236,2.2,1652,11568163,0.001331719
20250321,394800,쓰리빌리언,KOSDAQ,기술성장기업부,6110,-30,-0.49,6060,6190,5910,1292022,78.2,1938,31721539,0.040350877
20250321,38680,에스넷,KOSDAQ,중견기업부,4080,-20,-0.49,4075,4125,4065,20654,0.8,798,19549677,0.001002506
20250321,25560,미래산업,KOSPI,,801,-4,-0.5,782,804,782,347602,2.8,477,59566032,0.005870021
20250321,7070,GS리테일,KOSPI,,15140,490,3.34,14650,15140,14620,308305,46.1,12658,83607415,0.003641966
20250321,100250,진양홀딩스,KOSPI,,3010,-15,-0.5,2995,3035,2995,23489,0.7,1682,55895292,0.000416171
20250321,55490,테이팩스,KOSPI,,13990,-70,-0.5,14060,14060,13570,5722,0.8,667,4769650,0.0011994
20250321,16610,DB금융투자,KOSPI,,5900,-30,-0.51,5930,5940,5870,152438,9,2504,42446389,0.003594249
20250321,11170,롯데케미칼,KOSPI,,69300,-900,-1.28,70100,70200,67900,155979,107.9,29643,42775419,0.003639982
20250321,330730,스톤브릿지벤처스,KOSDAQ,중견기업부,3900,-20,-0.51,3900,3960,3875,27227,1.1,708,18150830,0.001553672
20250321,69410,엔텔스,KOSDAQ,벤처기업부,3880,-20,-0.51,3900,3940,3845,13883,0.5,397,10244824,0.001259446
20250321,18000,유니슨,KOSDAQ,중견기업부,783,-4,-0.51,792,794,762,449414,3.5,1319,168391564,0.002653525
20250321,147760,피엠티,KOSDAQ,벤처기업부,2915,-15,-0.51,3030,3030,2850,11149,0.3,315,10819866,0.000952381
20250321,17900,광전자,KOSPI,,1734,-9,-0.52,1743,1751,1727,30562,0.5,1005,57943763,0.000497512
20250321,91590,남화토건,KOSDAQ,우량기업부,3820,-20,-0.52,3820,3875,3730,6277,0.2,448,11740000,0.000446429
20250321,102260,동성케미컬,KOSPI,,3795,-20,-0.52,3810,3855,3765,24861,0.9,1886,49689728,0.0004772
20250321,452160,제이엔비,KOSDAQ,중견기업부,5740,-30,-0.52,5630,5880,5610,40823,2.3,552,9617527,0.004166667
20250321,253450,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,47900,500,1.05,48300,48300,46900,109607,52.4,14398,30058498,0.003639394
20250321,16580,환인제약,KOSPI,,11480,-60,-0.52,11540,11540,11450,12607,1.4,2135,18600070,0.000655738
20250321,24890,대원화성,KOSPI,,947,-5,-0.53,942,951,940,44112,0.4,391,41249152,0.001023018
20250321,54940,엑사이엔씨,KOSDAQ,중견기업부,755,-4,-0.53,759,759,745,56337,0.4,250,33173548,0.0016
20250321,2780,진흥기업,KOSPI,,754,-4,-0.53,757,759,748,138146,1,1097,145471745,0.000911577
20250321,195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,36300,-450,-1.22,36950,37050,36200,102705,37.4,10284,28329891,0.003636717
20250321,2100,경농,KOSPI,,9200,-50,-0.54,9250,9270,9140,9002,0.8,1796,19522575,0.000445434
20250321,348150,고바이오랩,KOSDAQ,기술성장기업부,4620,-25,-0.54,4615,4690,4560,26971,1.2,895,19373850,0.001340782
20250321,2880,대유에이텍,KOSPI,,923,-5,-0.54,923,927,916,21213,0.2,431,46744020,0.000464037
20250321,92780,동양피스톤,KOSPI,,4565,-25,-0.54,4535,4585,4535,8358,0.4,601,13168460,0.000665557
20250321,255440,야스,KOSDAQ,벤처기업부,7350,-40,-0.54,7410,7560,7350,5581,0.4,960,13058000,0.000416667
20250321,43370,피에이치에이,KOSDAQ,우량기업부,11100,-60,-0.54,11170,11170,10970,15114,1.7,2331,21000000,0.000729301
20250321,4560,현대비앤지스틸,KOSPI,,12860,-70,-0.54,12950,12990,12590,58986,7.6,1939,15078811,0.003919546
20250321,112610,씨에스윈드,KOSPI,,37300,-300,-0.8,37600,37850,36650,153347,56.9,15730,42171403,0.003617292
20250321,5420,코스모화학,KOSPI,,18290,-610,-3.23,18750,18890,18220,137071,25.2,7025,38408228,0.003587189
20250321,670,영풍,KOSPI,,480000,-11000,-2.24,491000,495000,480000,6494,31.7,8842,1842040,0.003585162
20250321,77360,덕산하이메탈,KOSDAQ,우량기업부,4520,-25,-0.55,4505,4575,4445,223389,10,2054,45437002,0.004868549
20250321,68930,디지털대성,KOSDAQ,우량기업부,7210,-40,-0.55,7310,7310,7120,6153,0.4,1995,27675342,0.000200501
20250321,42600,새로닉스,KOSDAQ,우량기업부,9070,-50,-0.55,9090,9720,8860,25083,2.3,1127,12423574,0.002040816
20250321,15860,일진홀딩스,KOSPI,,3630,-20,-0.55,3630,3650,3620,26175,1,1791,49347483,0.000558347
20250321,2200,한국수출포장,KOSPI,,2735,-15,-0.55,2745,2770,2725,69896,1.9,1094,40000000,0.001736746
20250321,92460,한라IMS,KOSDAQ,우량기업부,9040,-50,-0.55,9050,9190,8930,60869,5.5,1547,17109680,0.003555268
20250321,8060,대덕,KOSPI,,7100,-40,-0.56,7140,7180,7100,248048,17.7,2406,33890150,0.007356608
20250321,20180,대신정보통신,KOSDAQ,중견기업부,1063,-6,-0.56,1066,1071,1045,211583,2.2,408,38428915,0.005392157
20250321,84670,동양고속,KOSPI,,7080,-40,-0.56,7100,7140,7060,1521,0.1,205,2895569,0.000487805
20250321,462870,시프트업,KOSPI,,58700,-1500,-2.49,60500,60500,57100,209046,121.4,34242,58334720,0.003545354
20250321,220,유유제약,KOSPI,,4430,-25,-0.56,4455,4500,4350,50068,2.2,755,17032351,0.002913907
20250321,462520,조선내화,KOSPI,,14150,-80,-0.56,14230,14310,14070,13462,1.9,1678,11855168,0.0011323
20250321,93920,서원인텍,KOSDAQ,우량기업부,5230,-30,-0.57,5300,5300,5220,9290,0.5,973,18600000,0.000513875
20250321,25900,동화기업,KOSDAQ,중견기업부,9850,-210,-2.09,10060,10170,9520,175300,17.4,4980,50557285,0.003493976
20250321,900140,엘브이엠씨홀딩스,KOSPI,,1788,43,2.46,1740,1791,1692,609162,10.7,3068,171588411,0.003487614
20250321,55550,신한지주,KOSPI,,47800,250,0.53,46850,48100,46850,1752832,837.3,240647,503445325,0.00347937
20250321,40160,누리플렉스,KOSDAQ,우량기업부,2555,-15,-0.58,2545,2560,2520,5957,0.2,308,12055535,0.000649351
20250321,215600,신라젠,KOSDAQ,중견기업부,2340,-20,-0.85,2365,2380,2320,473991,11.1,3214,137367125,0.00345364
20250321,78340,컴투스,KOSDAQ GLOBAL,우량기업부,42800,-150,-0.35,43100,43650,42800,43354,18.7,5452,12737755,0.003429934
20250321,68240,다원시스,KOSDAQ,중견기업부,9940,190,1.95,9900,9990,9760,131809,13,3793,38163437,0.003427366
20250321,50110,캠시스,KOSDAQ,중견기업부,690,-4,-0.58,694,695,674,216259,1.5,509,73824118,0.002946955
20250321,163730,핑거,KOSDAQ,벤처기업부,8520,-50,-0.58,8530,8690,8520,39858,3.4,798,9365608,0.004260652
20250321,213500,한솔제지,KOSPI,,8610,-50,-0.58,8660,8690,8590,64211,5.5,2049,23800576,0.002684236
20250321,39860,나노엔텍,KOSDAQ,중견기업부,3370,-20,-0.59,3390,3425,3350,77432,2.6,1082,32110082,0.002402957
20250321,53060,세동,KOSDAQ,중견기업부,1014,-6,-0.59,1015,1020,1014,17436,0.2,179,17657419,0.001117318
20250321,126700,하이비젼시스템,KOSDAQ,우량기업부,16950,-100,-0.59,17020,17090,16720,95825,16.2,2533,14942112,0.006395578
20250321,120110,코오롱인더,KOSPI,,31200,-250,-0.79,31300,31400,30600,94378,29.3,8586,27519091,0.003412532
20250321,37350,성도이엔지,KOSDAQ,우량기업부,4110,-25,-0.6,4115,4150,4075,31527,1.3,636,15470000,0.002044025
20250321,6740,영풍제지,KOSPI,,994,-6,-0.6,995,1001,989,117479,1.2,556,55907218,0.002158273
20250321,352910,오비고,KOSDAQ,기술성장기업부,4965,-30,-0.6,4960,4980,4890,7148,0.4,627,12637802,0.000637959
20250321,82920,비츠로셀,KOSDAQ,우량기업부,25700,50,0.19,25500,26300,25300,77143,19.9,5878,22872213,0.003385505
20250321,17800,현대엘리베이,KOSPI,,54400,200,0.37,54000,54850,53300,131881,71.3,21266,39092385,0.00335277
20250321,3080,성보화학,KOSPI,,2430,-15,-0.61,2440,2455,2425,26909,0.7,486,20020000,0.001440329
20250321,20760,일진디스플,KOSPI,,817,-5,-0.61,831,833,817,23251,0.2,421,51513741,0.000475059
