기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,f
20250422,217500,러셀,KOSDAQ,벤처기업부,1636,1,0.06,1625,1645,1618,21798,0.4,520,31812000,934,55.7,
20250422,122640,예스티,KOSDAQ,벤처기업부,12250,-190,-1.53,12100,12400,12100,25247,3.1,2564,20930108,4605,55.7,0%
20250422,144510,지씨셀,KOSDAQ,우량기업부,21450,450,2.14,21150,21700,20850,28815,6.2,3389,15800344,6083,55.7,0%
20250422,49080,기가레인,KOSDAQ,벤처기업부,512,6,1.19,501,513,501,123028,0.6,435,84883347,783,55.6,
20250422,282880,코윈테크,KOSDAQ,우량기업부,12630,-220,-1.71,12520,12720,12500,16973,2.1,1449,11469370,2607,55.6,0%
20250422,41910,폴라리스AI파마,KOSDAQ,중견기업부,5810,-90,-1.53,5910,5910,5780,9503,0.6,784,13501607,1409,55.6,
20250422,19570,플루토스,KOSDAQ,중견기업부,319,-15,-4.49,333,334,319,1059506,3.4,208,65310042,374,55.6,
20250422,9420,한올바이오파마,KOSPI,,27700,200,0.73,27250,27900,27125,140955,38.8,14471,52240638,26016,55.6,0%
20250422,42660,한화오션,KOSPI,,79000,1100,1.41,76900,79600,76800,2051026,1610.9,242067,306413394,260758,92.8,1%
20250422,227950,엔투텍,KOSDAQ,중견기업부,378,13,3.56,362,394,361,392122,1.5,392,103575530,706,55.5,
20250422,254120,자비스,KOSDAQ,기술성장기업부,1615,6,0.37,1609,1615,1575,74858,1.2,497,30754270,895,55.5,
20250422,2350,넥센타이어,KOSPI,,5160,-20,-0.39,5180,5200,5120,116274,6,5040,97667877,9103,55.4,0%
20250422,210980,SK디앤디,KOSPI,,8840,330,3.88,8510,9030,8380,125390,10.9,1646,18617382,2415,68.2,1%
20250422,24910,경창산업,KOSDAQ,우량기업부,1772,-16,-0.89,1790,1790,1760,89436,1.6,635,35819005,1148,55.3,
20250422,252990,샘씨엔에스,KOSDAQ,기술성장기업부,4590,-10,-0.22,4545,4650,4540,60196,2.8,2680,58388063,4846,55.3,0%
20250422,32680,소프트센,KOSDAQ,중견기업부,373,-31,-7.67,395,402,373,7412893,28.6,394,105590764,712,55.3,
20250422,10060,OCI홀딩스,KOSPI,,65900,800,1.23,67100,67200,65000,124384,82.1,12399,18814917,19564,63.4,1%
20250422,430690,한싹,KOSDAQ,벤처기업부,5150,40,0.78,5060,5560,5020,1478065,78.9,561,10895327,1015,55.3,
20250422,10820,퍼스텍,KOSPI,,3585,0,0,3540,3610,3510,319610,11.5,1748,48771938,1980,88.3,1%
20250422,47920,HLB제약,KOSDAQ,기술성장기업부,19140,20,0.1,18920,19200,18900,123951,23.6,6089,31814994,11080,55,0%
20250422,226400,오스테오닉,KOSDAQ,기술성장기업부,7220,110,1.55,7360,7360,7150,135669,9.8,1492,20661601,1734,86,1%
20250422,122350,삼기,KOSDAQ,중견기업부,1119,-1,-0.09,1120,1130,1101,34948,0.4,429,38339428,780,55,
20250422,18250,애경산업,KOSPI,,13850,-80,-0.57,13770,13990,13770,23752,3.3,3658,26409935,6655,55,0%
20250422,378340,필에너지,KOSDAQ,중견기업부,14650,60,0.41,14490,14810,14320,42699,6.2,3132,21377882,5705,54.9,0%
20250422,4560,현대비앤지스틸,KOSPI,,12510,10,0.08,12280,12560,12250,58660,7.3,1886,15078811,3438,54.9,0%
20250422,475560,더본코리아,KOSPI,,27800,-200,-0.71,27700,28100,27650,20952,5.8,4097,14737260,7479,54.8,0%
20250422,311320,지오엘리먼트,KOSDAQ,기술성장기업부,6970,-60,-0.85,6960,7060,6920,17455,1.2,879,12614560,1605,54.8,
20250422,298000,효성화학,KOSPI,,38900,0,0,0,0,0,0,0,1475,3791811,2692,54.8,
20250422,73240,금호타이어,KOSPI,,4505,-15,-0.33,4520,4520,4460,171307,7.7,12941,287260287,23670,54.7,0%
20250422,85670,뉴프렉스,KOSDAQ,우량기업부,4535,0,0,4490,4540,4460,36078,1.6,1109,24450761,2027,54.7,0%
20250422,183490,엔지켐생명과학,KOSDAQ,기술성장기업부,1211,-6,-0.49,1214,1222,1188,136330,1.6,1030,85065562,1884,54.7,0%
20250422,217190,제너셈,KOSDAQ,우량기업부,7300,-110,-1.48,7300,7450,7240,22253,1.6,640,8769174,1170,54.7,
20250422,281820,케이씨텍,KOSPI,,23550,200,0.86,23100,23700,22900,136261,32,4873,20690323,11787,41.3,1%
20250422,89970,브이엠,KOSDAQ,우량기업부,10600,-110,-1.03,10710,10990,10520,63123,6.7,2552,24075595,4671,54.6,0%
20250422,290520,신도기연,KOSDAQ,투자주의환기종목(소속부없음),1858,15,0.81,1823,1865,1823,9448,0.2,296,15929362,542,54.6,
20250422,272290,이녹스첨단소재,KOSDAQ GLOBAL,우량기업부,22350,100,0.45,22000,22450,22000,62635,14,4521,20227658,8273,54.6,0%
20250422,53050,지에스이,KOSDAQ,우량기업부,2775,20,0.73,2755,2805,2730,62675,1.7,832,29987597,1523,54.6,
20250422,22100,포스코DX,KOSPI,,23650,-100,-0.42,23450,23950,23300,448322,105.7,35956,152034729,65831,54.6,0%
20250422,69640,한세엠케이,KOSPI,,1260,-10,-0.79,1263,1268,1241,3320,0,379,30106502,694,54.6,
20250422,225190,LK삼양,KOSDAQ,중견기업부,1897,-18,-0.94,1915,1917,1868,557941,10.5,963,50748440,1766,54.5,
20250422,452430,사피엔반도체,KOSDAQ,기술성장기업부,16290,0,0,16020,16700,15950,40284,6.6,1327,8146421,2434,54.5,0%
20250422,189860,서전기전,KOSDAQ,투자주의환기종목(소속부없음),4215,-70,-1.63,4285,4285,4185,36270,1.5,409,9698780,750,54.5,
20250422,36570,엔씨소프트,KOSPI,,135800,-600,-0.44,135300,136100,134600,50376,68.2,29257,21544022,53678,54.5,0%
20250422,240810,원익IPS,KOSDAQ GLOBAL,우량기업부,21850,-450,-2.02,22050,22300,21750,192986,42.3,10725,49083901,19683,54.5,0%
20250422,81580,성우전자,KOSDAQ,우량기업부,2755,-40,-1.43,2795,2795,2735,24731,0.7,427,15508143,785,54.4,
20250422,900100,애머릿지,KOSDAQ,외국기업(소속부없음),1128,-25,-2.17,1177,1177,1120,66237,0.7,519,46037292,954,54.4,
20250422,25820,이구산업,KOSPI,,4285,-40,-0.92,4285,4320,4255,125404,5.4,1433,33442000,2635,54.4,0%
20250422,60570,드림어스컴퍼니,KOSDAQ,중견기업부,1601,-37,-2.26,1609,1645,1600,108580,1.8,1211,75621573,2231,54.3,0%
20250422,102120,어보브반도체,KOSDAQ,우량기업부,10020,-10,-0.1,9850,10110,9850,82796,8.3,1782,17780753,3282,54.3,0%
20250422,80580,오킨스전자,KOSDAQ,우량기업부,4705,-25,-0.53,4735,4795,4650,55140,2.6,844,17935173,1554,54.3,
20250422,3070,코오롱글로벌,KOSPI,,8550,-30,-0.35,8350,8620,8350,17515,1.5,1619,18932713,2980,54.3,0%
20250422,143210,핸즈코퍼레이션,KOSPI,,1601,12,0.76,1614,1614,1589,6277,0.1,350,21875747,644,54.3,
20250422,145720,덴티움,KOSPI,,74300,-1200,-1.59,75500,75600,73800,36554,27.2,8224,11068830,15164,54.2,0%
20250422,336260,두산퓨얼셀,KOSPI,,14190,-20,-0.14,14240,14360,14150,142140,20.2,9294,65493726,17159,54.2,0%
20250422,223310,딥마인드,KOSDAQ,중견기업부,2505,15,0.6,2470,2610,2470,99491,2.5,572,22839375,1055,54.2,
20250422,48910,대원미디어,KOSDAQ,우량기업부,9990,-40,-0.4,10000,10100,9910,81466,8.2,1257,12578946,1386,90.7,1%
20250422,3350,한국화장품제조,KOSPI,,49900,-1100,-2.16,50700,50800,49850,29410,14.7,2261,4532000,3879,58.3,1%
20250422,6650,대한유화,KOSPI,,85500,-900,-1.04,85500,87600,85000,29308,25.2,5558,6500000,10276,54.1,0%
20250422,290550,디케이티,KOSDAQ,우량기업부,7080,-70,-0.98,7100,7170,7040,14106,1,1416,20001230,2616,54.1,0%
20250422,68330,일신바이오,KOSDAQ,중견기업부,1049,-38,-3.5,1075,1100,1035,776949,8.2,464,44216140,858,54.1,
20250422,481850,신한글로벌액티브리츠,KOSPI,,1573,2,0.13,1569,1580,1564,38556,0.6,684,43477664,1267,54,
20250422,382840,원준,KOSDAQ,중견기업부,9120,-20,-0.22,9090,9230,9060,47807,4.4,1393,15271581,2581,54,0%
20250422,53290,NE능률,KOSDAQ,투자주의환기종목(소속부없음),2770,-25,-0.89,2795,2805,2710,183373,5,458,16526307,849,53.9,
20250422,78140,대봉엘에스,KOSDAQ,우량기업부,12800,-130,-1.01,12720,13050,12670,40581,5.2,1419,11086579,2633,53.9,0%
20250422,424960,스마트레이더시스템,KOSDAQ,기술성장기업부,8940,20,0.22,8770,8940,8770,46000,4.1,1402,15677340,2603,53.9,0%
20250422,8930,한미사이언스,KOSPI,,28100,100,0.36,27950,28350,27550,58610,16.4,19218,68391550,35632,53.9,0%
20250422,228670,레이,KOSDAQ,중견기업부,7370,0,0,7250,7640,7250,30147,2.2,1143,15513053,2126,53.8,0%
20250422,286940,롯데이노베이트,KOSPI,,17810,90,0.51,17600,17810,17430,7906,1.4,2695,15129367,5012,53.8,0%
20250422,5880,대한해운,KOSPI,,1545,-15,-0.96,1552,1564,1538,812674,12.6,4963,321209950,9240,53.7,0%
20250422,38460,바이오스마트,KOSDAQ,우량기업부,3130,0,0,3105,3185,3090,41970,1.3,819,26164438,1524,53.7,
20250422,424760,벨로크,KOSDAQ,벤처기업부,930,-6,-0.64,942,974,890,109522,1,183,19665002,341,53.7,
20250422,112610,씨에스윈드,KOSPI,,36950,1450,4.08,35600,37300,35400,277774,101.3,15582,42171403,30490,51.1,1%
20250422,9520,포스코엠텍,KOSDAQ GLOBAL,우량기업부,12120,-10,-0.08,12120,12310,12080,69742,8.5,5047,41642703,9390,53.7,0%
20250422,198940,한주라이트메탈,KOSDAQ,중견기업부,759,4,0.53,755,765,748,55087,0.4,295,38922978,549,53.7,
20250422,118990,모트렉스,KOSDAQ,우량기업부,8450,0,0,8440,8480,8350,36457,3.1,2101,24861990,3918,53.6,0%
20250422,30960,양지사,KOSDAQ,중견기업부,8770,-90,-1.02,8960,9020,8740,101987,9,1401,15980000,1803,77.7,1%
20250422,432470,케이엔에스,KOSDAQ,벤처기업부,10370,20,0.19,10430,10500,10300,6536,0.7,900,8674556,1683,53.5,
20250422,9410,태영건설,KOSPI,,2420,-70,-2.81,2490,2525,2415,107359,2.6,7117,294073558,13301,53.5,0%
20250422,394280,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,13470,-620,-4.4,13900,14000,13460,138468,18.9,2948,21887607,6060,48.6,1%
20250422,11690,와이투솔루션,KOSPI,,2320,-20,-0.85,2335,2340,2275,115699,2.7,849,36574394,1591,53.4,
20250422,267850,아시아나IDT,KOSPI,,11340,30,0.27,11300,11370,11230,7605,0.9,1259,11100000,2364,53.3,0%
20250422,123010,아이윈플러스,KOSDAQ,기술성장기업부,1035,-32,-3,1045,1061,1000,281049,2.9,338,32658542,634,53.3,
20250422,303030,지니틱스,KOSDAQ,벤처기업부,1003,9,0.91,994,1020,979,55442,0.6,359,35745668,674,53.3,
20250422,76610,해성옵틱스,KOSDAQ,중견기업부,824,-19,-2.25,835,864,801,43756,0.4,210,25453198,394,53.3,
20250422,51910,LG화학,KOSPI,,215500,-2000,-0.92,216000,220500,214500,156321,338,152126,70592343,285899,53.2,0%
20250422,33200,모아텍,KOSDAQ,투자주의환기종목(소속부없음),2780,-50,-1.77,2795,2805,2750,3017,0.1,398,14331185,748,53.2,
20250422,359090,씨엔알리서치,KOSDAQ,중견기업부,1045,-4,-0.38,1051,1056,1035,173843,1.8,593,56725891,1115,53.2,
20250422,195990,에이비프로바이오,KOSDAQ,중견기업부,308,6,1.99,295,309,295,480715,1.5,877,284689721,1648,53.2,
20250422,388720,유일로보틱스,KOSDAQ,벤처기업부,73900,-1200,-1.6,73300,75500,73200,72832,54.1,8486,11483026,10633,79.8,1%
20250422,6050,국영지앤엠,KOSDAQ,중견기업부,1262,21,1.69,1241,1325,1239,1179253,15.1,440,34895243,829,53.1,
20250422,131970,두산테스나,KOSDAQ GLOBAL,우량기업부,23500,-450,-1.88,23600,24000,23300,66308,15.6,4542,19327238,8554,53.1,0%
20250422,333620,엔시스,KOSDAQ,벤처기업부,7220,-10,-0.14,7210,7330,7090,11448,0.8,762,10556344,1436,53.1,
20250422,93370,후성,KOSPI,,4235,-65,-1.51,4290,4360,4215,374542,16,4542,107255330,8559,53.1,0%
20250422,456040,OCI,KOSPI,,56900,400,0.71,57300,57500,56600,22213,12.7,5094,8952495,9624,52.9,0%
20250422,171090,선익시스템,KOSDAQ,중견기업부,37250,-650,-1.72,38200,38200,37250,26135,9.8,3553,9537005,6722,52.9,0%
20250422,2790,아모레G,KOSPI,,21100,-350,-1.63,21300,21450,21000,59599,12.6,16766,79458180,31705,52.9,0%
20250422,368970,오에스피,KOSDAQ,벤처기업부,2575,20,0.78,2545,2595,2545,10489,0.3,241,9346160,456,52.9,
20250422,417840,저스템,KOSDAQ,벤처기업부,7300,40,0.55,7210,7310,7160,19496,1.4,529,7249175,1000,52.9,
20250422,304840,피플바이오,KOSDAQ,기술성장기업부,2855,45,1.6,2800,3015,2740,741688,21.2,606,21228311,1145,52.9,
20250422,365590,하이딥,KOSDAQ,기술성장기업부,689,-5,-0.72,692,710,680,185118,1.3,1062,154081269,2008,52.9,0%
20250422,189300,인텔리안테크,KOSDAQ,우량기업부,38100,-200,-0.52,37750,38750,37400,67749,25.9,4089,10733334,7320,55.9,1%
20250422,230,일동홀딩스,KOSPI,,5990,-20,-0.33,6010,6050,5940,20771,1.2,691,11540400,1311,52.7,
20250422,200350,아티스트스튜디오,KOSDAQ,기술성장기업부,16530,-140,-0.84,16600,16670,16360,62882,10.4,1652,9996025,2644,62.5,1%
20250422,53610,프로텍,KOSDAQ,우량기업부,21450,-100,-0.46,21600,21950,21350,13474,2.9,2360,11000000,4488,52.6,0%
20250422,53160,프리엠스,KOSDAQ,중견기업부,10180,-530,-4.95,10710,10770,10120,33102,3.4,611,6000000,1162,52.6,
20250422,3620,KG모빌리티,KOSPI,,3260,0,0,0,0,0,0,0,6403,196404254,12203,52.5,
20250422,263690,디알젬,KOSDAQ,우량기업부,5360,0,0,5350,5400,5300,20143,1.1,607,11325610,1157,52.5,
20250422,278470,에이피알,KOSPI,,71700,0,0,71000,72000,70000,235206,167.4,26774,37341555,30671,87.3,1%
20250422,47080,한빛소프트,KOSDAQ,중견기업부,1359,-29,-2.09,1385,1387,1342,50441,0.7,337,24822362,642,52.5,
20250422,54180,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),277,-10,-3.48,285,286,273,1320896,3.7,230,82878283,439,52.4,
20250422,363280,티와이홀딩스,KOSPI,,2060,-20,-0.96,2075,2075,2045,20239,0.4,1039,50429268,1984,52.4,0%
20250422,161890,한국콜마,KOSPI,,73800,-200,-0.27,73400,74400,72200,148773,108.9,17421,23605077,17987,96.9,1%
20250422,403870,HPSP,KOSDAQ GLOBAL,중견기업부,23500,-300,-1.26,23550,23800,23350,241520,56.8,19622,83498568,37486,52.3,0%
20250422,438700,버넥트,KOSDAQ,기술성장기업부,3435,-60,-1.72,3495,3555,3300,85102,2.9,383,11144890,732,52.3,
20250422,227610,아우딘퓨쳐스,KOSDAQ,중견기업부,995,-9,-0.9,992,1009,989,15848,0.2,354,35583547,677,52.3,
20250422,131290,티에스이,KOSDAQ,우량기업부,43400,-1250,-2.8,45800,45800,43200,66969,29.9,4801,11061429,9203,52.2,1%
20250422,18700,바른손,KOSDAQ,중견기업부,813,3,0.37,810,818,810,38437,0.3,286,35119757,548,52.2,
20250422,455900,엔젤로보틱스,KOSDAQ,기술성장기업부,24200,150,0.62,23600,24500,23600,43222,10.4,3628,14991131,6950,52.2,0%
20250422,37270,YG PLUS,KOSPI,,5140,-30,-0.58,5070,5190,5060,392955,20.2,3260,63429410,4383,74.4,1%
20250422,253840,수젠텍,KOSDAQ,우량기업부,5610,0,0,5540,5630,5540,74343,4.1,939,16743200,1802,52.1,
20250422,4870,티웨이홀딩스,KOSPI,,623,-16,-2.5,652,652,613,624373,3.9,705,113163494,1354,52.1,
20250422,60480,국일신동,KOSDAQ,중견기업부,1712,7,0.41,1705,1720,1686,7752,0.1,190,11090000,366,51.9,
20250422,43590,웰킵스하이텍,KOSDAQ,중견기업부,656,-9,-1.35,677,684,656,66250,0.4,178,27136762,343,51.9,
20250422,84990,헬릭스미스,KOSDAQ,기술성장기업부,2595,175,7.23,2420,2605,2370,216272,5.4,1196,46092797,2304,51.9,0%
20250422,25560,미래산업,KOSPI,,630,-2,-0.32,633,635,624,573185,3.6,375,59566032,726,51.7,
20250422,4090,한국석유,KOSPI,,12050,20,0.17,11780,12060,11780,24068,2.9,1530,12694120,2958,51.7,0%
20250422,137080,나래나노텍,KOSDAQ,벤처기업부,3380,40,1.2,3375,3425,3250,25358,0.9,374,11059422,725,51.6,
20250422,4250,NPC,KOSPI,,4145,120,2.98,4000,4380,4000,223674,9.4,1522,36720000,1976,77,1%
20250422,357780,솔브레인,KOSDAQ,우량기업부,176700,900,0.51,177000,178300,174800,19744,35,13745,7778566,26719,51.4,0%
20250422,31430,신세계인터내셔날,KOSPI,,9480,0,0,9430,9480,9380,38773,3.7,3351,35343000,6519,51.4,0%
20250422,112290,와이씨켐,KOSDAQ,기술성장기업부,21600,-500,-2.26,21800,22300,21500,61209,13.4,2184,10110545,3438,63.5,1%
20250422,110790,크리스에프앤씨,KOSDAQ,우량기업부,4315,5,0.12,4275,4340,4275,1752,0.1,1011,23430960,1966,51.4,0%
20250422,2410,범양건영,KOSPI,,1935,0,0,0,0,0,0,0,532,27479820,1037,51.3,
20250422,376300,디어유,KOSDAQ,기술성장기업부,41900,600,1.45,41000,42950,41000,144768,61,9946,23738406,11323,87.8,1%
20250422,406820,뷰티스킨,KOSDAQ,벤처기업부,13270,-70,-0.52,13590,13590,13170,3458,0.5,469,3534040,914,51.3,
20250422,270660,에브리봇,KOSDAQ,벤처기업부,14060,270,1.96,13660,14080,13660,28696,4,1724,12261742,3358,51.3,0%
20250422,319660,피에스케이,KOSDAQ GLOBAL,우량기업부,18020,-410,-2.22,18280,18400,18000,175780,31.9,5220,28966714,11181,46.7,1%
20250422,78600,대주전자재료,KOSDAQ,우량기업부,78700,-1600,-1.99,79800,80900,78500,94026,74.4,12183,15480593,24769,49.2,1%
20250422,104830,원익머트리얼즈,KOSDAQ,우량기업부,18920,-160,-0.84,18950,19030,18820,15476,2.9,2385,12608000,4671,51.1,0%
20250422,58110,멕아이씨에스,KOSDAQ,기술성장기업부,1924,-16,-0.82,1939,1969,1892,94117,1.8,309,16050530,606,51,
20250422,950130,엑세스바이오,KOSDAQ,외국기업(소속부없음),5040,55,1.1,4980,5040,4950,88273,4.4,1901,37727832,3727,51,0%
20250422,273640,와이엠텍,KOSDAQ,벤처기업부,9580,-150,-1.54,9790,9800,9210,6254,0.6,1051,10966000,2062,51,0%
20250422,338220,뷰노,KOSDAQ,기술성장기업부,19050,30,0.16,18880,19480,18800,63622,12.2,2667,13999323,5243,50.9,0%
20250422,200880,서연이화,KOSPI,,11260,-30,-0.27,11190,11330,11190,51557,5.8,3043,27028437,5973,50.9,0%
20250422,318010,팜스빌,KOSDAQ,중견기업부,3615,55,1.54,3560,3615,3540,7454,0.3,287,7929338,564,50.9,
20250422,54450,텔레칩스,KOSDAQ,우량기업부,13270,-200,-1.48,13210,13460,13200,30225,4,2010,15144233,3960,50.8,0%
20250422,91810,티웨이항공,KOSPI,,2090,10,0.48,2080,2090,2055,187580,3.9,4501,215378976,8852,50.8,0%
20250422,298020,효성티앤씨,KOSPI,,209500,-2000,-0.95,211500,212500,208000,5396,11.3,9066,4327682,17830,50.8,0%
20250422,115160,휴맥스,KOSDAQ,중견기업부,1255,-32,-2.49,1287,1294,1218,166359,2.1,552,43970124,1086,50.8,
20250422,950160,코오롱티슈진,KOSDAQ,외국기업(소속부없음),46800,3300,7.59,43150,47250,42575,507047,232.5,38153,81523780,46142,82.7,1%
20250422,210,DL,KOSPI,,30550,50,0.16,30200,30850,30150,31731,9.7,6402,20955884,12636,50.7,0%
20250422,86040,바이오톡스텍,KOSDAQ,벤처기업부,2915,45,1.57,2880,2935,2870,16359,0.5,465,15958247,918,50.7,
20250422,199820,제일일렉트릭,KOSDAQ,우량기업부,8470,-90,-1.05,8330,8710,8320,133581,11.4,1882,22220000,3097,60.8,1%
20250422,179530,애드바이오텍,KOSDAQ,기술성장기업부,1740,-20,-1.14,1777,1848,1709,33274,0.6,198,11359544,391,50.6,
20250422,41020,폴라리스오피스,KOSDAQ,우량기업부,5120,-80,-1.54,5130,5190,5100,164477,8.4,2546,49725498,5032,50.6,0%
20250422,59090,미코,KOSDAQ,중견기업부,9580,-130,-1.34,9510,9660,9510,79233,7.6,3201,33416778,6339,50.5,0%
20250422,91120,이엠텍,KOSDAQ,우량기업부,12350,-410,-3.21,12580,12730,12290,102852,12.8,2116,17132936,6468,32.7,1%
20250422,65510,휴비츠,KOSDAQ,우량기업부,7650,20,0.26,7580,7650,7540,11432,0.9,930,12159371,1842,50.5,
20250422,11170,롯데케미칼,KOSPI,,61300,300,0.49,60300,62700,60300,80871,49.7,26221,42775419,52058,50.4,0%
20250422,363260,모비데이즈,KOSDAQ,벤처기업부,1793,40,2.28,1728,1793,1712,296101,5.2,577,32163769,1145,50.4,
20250422,89980,상아프론테크,KOSDAQ,우량기업부,14350,-20,-0.14,14360,14400,14200,22017,3.1,2294,15989037,4549,50.4,0%
20250422,86390,유니테스트,KOSDAQ,중견기업부,9440,100,1.07,9300,9440,9020,70328,6.5,1995,21134126,3958,50.4,0%
20250422,139670,키네마스터,KOSDAQ,중견기업부,2800,125,4.67,2675,3055,2675,230808,6.6,395,14118810,784,50.4,
20250422,450330,하스,KOSDAQ,기술성장기업부,8650,-50,-0.57,8630,8670,8510,23121,2,678,7836009,1344,50.4,
20250422,10690,화신,KOSPI,,7560,-10,-0.13,7450,7600,7450,137019,10.3,2640,34920410,5238,50.4,0%
20250422,194480,데브시스터즈,KOSDAQ,벤처기업부,37700,-800,-2.08,38500,39200,37550,51931,19.9,4570,12123150,9094,50.3,0%
20250422,388790,라이콤,KOSDAQ,벤처기업부,2420,-25,-1.02,2430,2450,2400,70928,1.7,724,29913930,1439,50.3,
20250422,65170,비엘팜텍,KOSDAQ,투자주의환기종목(소속부없음),1027,61,6.31,967,1095,967,785983,8.1,274,26683025,545,50.3,
20250422,54090,삼진엘앤디,KOSDAQ,중견기업부,794,18,2.32,776,796,770,55938,0.4,198,24959232,394,50.3,
20250422,36710,심텍홀딩스,KOSDAQ,중견기업부,1302,5,0.39,1286,1327,1271,12696,0.2,634,48723279,1260,50.3,
20250422,260930,씨티케이,KOSDAQ,중견기업부,4340,65,1.52,4420,5220,4220,4276195,204.4,839,19341591,1667,50.3,
20250422,335810,프리시젼바이오,KOSDAQ,기술성장기업부,2580,-100,-3.73,2680,2715,2580,31638,0.8,300,11614526,597,50.3,
20250422,42520,한스바이오메드,KOSDAQ,벤처기업부,7030,-100,-1.4,7120,7120,6910,6469,0.5,951,13526367,1892,50.3,
20250422,89140,넥스턴바이오,KOSDAQ,벤처기업부,2410,30,1.26,2370,2420,2370,16571,0.4,306,12680245,609,50.2,
20250422,900270,헝셩그룹,KOSDAQ,외국기업(소속부없음),229,2,0.88,228,230,224,1901398,4.3,349,152282336,697,50.1,
20250422,389020,자람테크놀로지,KOSDAQ,기술성장기업부,38300,-450,-1.16,37800,38300,37300,37631,14.2,2374,6197730,7189,33,1%
20250422,32800,판타지오,KOSDAQ,중견기업부,570,-19,-3.23,602,602,569,138259,0.8,262,45957058,524,50,
20250422,11700,한신기계,KOSPI,,2890,-20,-0.69,2890,2920,2850,76992,2.2,938,32446151,1875,50,
20250422,9900,명신산업,KOSPI,,7710,-20,-0.26,7730,7790,7630,24375,1.9,4045,52470133,8112,49.9,0%
20250422,177350,베셀,KOSDAQ,중견기업부,1055,30,2.93,1030,1127,1018,290017,3.1,189,17874408,379,49.9,
20250422,43260,성호전자,KOSDAQ,우량기업부,1048,-11,-1.04,1061,1065,1040,559420,5.9,639,61002189,1283,49.8,
20250422,451760,컨텍,KOSDAQ,기술성장기업부,9800,-100,-1.01,9950,9950,9660,27507,2.7,1469,14991476,2951,49.8,0%
20250422,391710,코닉오토메이션,KOSDAQ,중견기업부,1668,-24,-1.42,1652,1694,1615,65390,1.1,702,42065086,1409,49.8,
20250422,229000,젠큐릭스,KOSDAQ,기술성장기업부,1730,-32,-1.82,1760,1760,1719,25065,0.4,273,15801971,549,49.7,
20250422,294630,서남,KOSDAQ,기술성장기업부,2805,-30,-1.06,2830,2840,2780,84945,2.4,673,23979459,1358,49.6,
20250422,16450,한세예스24홀딩스,KOSPI,,3770,-60,-1.57,3895,3895,3755,98763,3.8,1508,40000000,3040,49.6,0%
20250422,44480,빌리언스,KOSDAQ,중견기업부,451,4,0.89,447,453,447,48462,0.2,183,40663728,370,49.5,
20250422,357580,아모센스,KOSDAQ,기술성장기업부,5900,-30,-0.51,5930,6020,5880,7951,0.5,662,11220264,1337,49.5,
20250422,50110,캠시스,KOSDAQ,중견기업부,709,4,0.57,710,710,695,192649,1.4,523,73824118,1056,49.5,
20250422,31980,피에스케이홀딩스,KOSDAQ,우량기업부,34200,-500,-1.44,34050,34550,33900,128921,44.1,7374,21562395,17509,42.1,1%
20250422,900120,씨엑스아이,KOSDAQ,외국기업(소속부없음),55,1,1.85,54,56,53,896662,0.5,165,300577845,334,49.4,
20250422,10640,진양폴리,KOSPI,,4095,-5,-0.12,4095,4110,4060,55713,2.3,410,10000000,830,49.4,
20250422,460940,피앤에스미캐닉스,KOSDAQ,기술성장기업부,12360,-70,-0.56,12410,12550,12080,64435,7.9,800,6471740,1621,49.4,
20250422,160980,싸이맥스,KOSDAQ,우량기업부,11340,-40,-0.35,11360,11480,11210,36342,4.1,1239,10924243,2513,49.3,0%
20250422,389650,넥스트바이오메디컬,KOSDAQ,기술성장기업부,42950,-300,-0.69,42500,43900,42500,47797,20.6,3474,8088186,4521,76.8,1%
20250422,65350,신성델타테크,KOSDAQ,우량기업부,59900,200,0.34,58600,60100,58500,70246,41.8,16463,27483948,33448,49.2,0%
20250422,51370,인터플렉스,KOSDAQ,우량기업부,8250,-50,-0.6,8270,8300,8120,12227,1,1925,23327472,3914,49.2,0%
20250422,94860,네오리진,KOSDAQ,중견기업부,916,14,1.55,903,926,891,11208,0.1,196,21399569,399,49.1,
20250422,321820,아티스트유나이티드,KOSDAQ,기술성장기업부,12140,40,0.33,12010,12240,11800,92781,11.2,1893,15591376,2673,70.8,1%
20250422,161000,애경케미칼,KOSPI,,6830,-20,-0.29,6920,7090,6790,184104,12.7,3323,48648709,6762,49.1,0%
20250422,170790,파이오링크,KOSDAQ,우량기업부,7230,-100,-1.36,7250,7330,7120,32584,2.3,496,6856330,1011,49.1,
20250422,89230,THE E&M,KOSDAQ,중견기업부,864,-20,-2.26,880,967,855,351578,3.1,210,24332953,429,49,
20250422,321370,센서뷰,KOSDAQ,기술성장기업부,1235,-23,-1.83,1258,1258,1218,322436,4,521,42199823,1066,48.9,
20250422,149950,아바텍,KOSDAQ,중견기업부,8150,10,0.12,8140,8150,8000,8157,0.7,1272,15607500,2600,48.9,0%
20250422,34020,두산에너빌리티,KOSPI,,25650,-400,-1.54,25600,26200,25550,3763759,971.1,164304,640561146,194090,84.7,1%
20250422,137400,피엔티,KOSDAQ GLOBAL,우량기업부,39750,-150,-0.38,39700,40650,39400,68675,27.4,9438,23743086,19285,48.9,0%
