기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수
20250508,305090,마이크로디지탈,KOSDAQ,기술성장기업부,9040,-60,-0.66,9230,9370,8960,40077,3.7,1629.0,18014903,1888.0,86.3
20250508,098120,마이크로컨텍솔,KOSDAQ,중견기업부,11510,190,1.68,11320,11650,11280,43524,5.0,957.0,8312766,1014.0,94.4
20250508,424980,마이크로투나노,KOSDAQ,기술성장기업부,8460,30,0.36,8850,9150,8400,325460,28.2,501.0,5918890,517.0,96.9
20250508,038290,마크로젠,KOSDAQ,중견기업부,15800,-130,-0.82,15720,16000,15670,10647,1.7,1713.0,10841400,1940.0,88.3
20250508,001080,만호제강,KOSPI,,26700,150,0.56,26150,27400,26150,682,0.2,1108.0,4150000,1257.0,88.1
20250508,267980,매일유업,KOSDAQ,우량기업부,36650,-500,-1.35,36500,37500,36500,5149,1.9,2875.0,7843638,2937.0,97.9
20250508,005990,매일홀딩스,KOSDAQ,우량기업부,10020,-100,-0.99,10120,10230,9990,11456,1.1,1375.0,13718304,1423.0,96.6
20250508,093520,매커스,KOSDAQ,우량기업부,10890,440,4.21,10520,10950,10520,77209,8.3,1760.0,16163092,1760.0,100.0
20250508,088980,맥쿼리인프라,KOSPI,,11540,-30,-0.26,11570,11580,11510,455169,52.5,55268.0,478921993,55507.0,99.6
20250508,094800,맵스리얼티1,KOSPI,,4320,0,0.0,4390,4390,4310,17437,0.8,4010.0,92834331,4038.0,99.3
20250508,100590,머큐리,KOSDAQ,중견기업부,3385,5,0.15,3365,3430,3360,19252,0.7,536.0,15830023,550.0,97.5
20250508,067280,멀티캠퍼스,KOSDAQ,우량기업부,34250,-150,-0.44,34200,34700,33700,15766,5.4,2030.0,5926779,2110.0,96.2
20250508,072870,메가스터디,KOSDAQ,우량기업부,10750,30,0.28,10750,10750,10710,5213,0.6,1282.0,11920959,1282.0,100.0
20250508,215200,메가스터디교육,KOSDAQ GLOBAL,우량기업부,50400,-600,-1.18,50300,50900,49950,23336,11.7,5429.0,10770887,5493.0,98.8
20250508,133750,메가엠디,KOSDAQ,중견기업부,2370,-50,-2.07,2420,2430,2350,218449,5.2,555.0,23407077,657.0,84.5
20250508,446540,메가터치,KOSDAQ,중견기업부,4490,10,0.22,4485,4625,4370,1689150,76.1,933.0,20771000,933.0,100.0
20250508,235980,메드팩토,KOSDAQ,기술성장기업부,3220,45,1.42,3175,3310,3050,76220,2.5,1104.0,34275121,1205.0,91.6
20250508,041920,메디아나,KOSDAQ,우량기업부,5880,60,1.03,5730,5890,5730,59531,3.5,1094.0,18598223,1146.0,95.5
