기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250520,347850,디앤디파마텍,KOSDAQ,기술성장기업부,91700,1400,1.55,92000,94700,90300,328662,303.3,9819.0,10707301,9851.0,99.7,3.1
20250520,018000,유니슨,KOSDAQ,중견기업부,1803,58,3.32,1745,1830,1673,5165429,90.9,3040.0,168635226,3040.0,100.0,3.0
20250520,098460,고영,KOSDAQ,우량기업부,16480,-690,-4.02,17400,17400,16480,1933710,327.6,11314.0,68654755,12495.0,90.5,2.9
20250520,475960,토모큐브,KOSDAQ,기술성장기업부,29750,-550,-1.82,29650,31400,29550,366876,111.6,3918.0,13170874,3991.0,98.2,2.8
20250520,473980,노머스,KOSDAQ,기술성장기업부,30950,1000,3.34,30200,31150,29950,304004,93.8,3366.0,10875617,3366.0,100.0,2.8
20250520,119850,지엔씨에너지,KOSDAQ,우량기업부,29950,1300,4.54,29400,30400,29150,457034,135.9,4926.0,16448909,4926.0,100.0,2.8
20250520,290650,엘앤씨바이오,KOSDAQ,우량기업부,24850,2450,10.94,22500,25850,22400,627041,155.3,5760.0,23178719,5760.0,100.0,2.7
20250520,298380,에이비엘바이오,KOSDAQ,기술성장기업부,66100,3200,5.09,64100,68300,63100,1283616,854.3,32077.0,48528007,33678.0,95.2,2.7
20250520,352480,씨앤씨인터내셔널,KOSDAQ,우량기업부,40350,5100,14.47,35500,41300,35500,255527,100.0,4041.0,10013941,4041.0,100.0,2.5
20250520,419530,SAMG엔터,KOSDAQ,기술성장기업부,67000,-1000,-1.47,67500,69200,63000,206906,138.3,5877.0,8770930,5964.0,98.5,2.4
20250520,034020,두산에너빌리티,KOSPI,,37200,2600,7.51,34450,37300,34350,15739607,5751.9,238289.0,640561146,238289.0,100.0,2.4
20250520,077970,STX엔진,KOSPI,,25450,2000,8.53,25700,26100,24150,982242,248.0,10218.0,40148063,10559.0,96.8,2.4
20250520,025900,동화기업,KOSDAQ,중견기업부,8200,60,0.74,9280,9610,8140,1102972,98.9,4146.0,50557285,4950.0,83.8,2.4
20250520,033500,동성화인텍,KOSDAQ,우량기업부,25450,850,3.46,24650,25550,23950,710878,178.6,7632.0,29989494,7992.0,95.5,2.3
20250520,200670,휴메딕스,KOSDAQ,우량기업부,45500,3700,8.85,43000,46500,42850,256228,115.4,5110.0,11229930,5110.0,100.0,2.3
20250520,098070,한텍,KOSDAQ,중견기업부,30250,-1300,-4.12,31700,31950,29850,256874,78.9,3364.0,11121141,5027.0,66.9,2.3
20250520,100090,SK오션플랜트,KOSPI,,21050,600,2.93,19760,21300,19210,1355886,277.3,12461.0,59195568,12461.0,100.0,2.2
20250520,035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,75400,3200,4.43,72300,75800,72300,720223,540.2,26791.0,35532492,26791.0,100.0,2.0
20250520,376300,디어유,KOSDAQ,우량기업부,50600,1700,3.48,49500,52000,48950,461110,234.5,12012.0,23738406,12012.0,100.0,2.0
20250520,033100,제룡전기,KOSDAQ,우량기업부,32750,1550,4.97,31600,33050,31500,324739,105.6,5260.0,16062409,5437.0,96.7,2.0
20250520,130660,한전산업,KOSPI,,12140,210,1.76,11990,12300,11990,633887,77.1,3958.0,32600000,4114.0,96.2,1.9
20250520,052400,코나아이,KOSDAQ,우량기업부,41750,200,0.48,40150,42500,39900,278251,115.0,6080.0,14563291,7070.0,86.0,1.9
20250520,079900,전진건설로봇,KOSPI,,51600,-200,-0.39,54600,54600,51600,266928,141.5,7530.0,14592545,7661.0,98.3,1.9
20250520,000500,가온전선,KOSPI,,73200,7500,11.42,66300,74300,65600,299296,214.2,12110.0,16543115,12110.0,100.0,1.8
20250520,204620,글로벌텍스프리,KOSDAQ,중견기업부,5590,230,4.29,5450,5590,5380,1260511,69.5,3929.0,70283330,4041.0,97.2,1.8
20250520,018290,브이티,KOSDAQ,우량기업부,42150,1750,4.33,41350,42350,40700,603621,252.0,15089.0,35798007,15089.0,100.0,1.7
20250520,000250,삼천당제약,KOSDAQ,중견기업부,130900,-8400,-6.03,138500,139300,127600,400368,527.0,30706.0,23457472,43561.0,70.5,1.7
20250520,008770,호텔신라,KOSPI,,48100,1700,3.66,46500,48200,45450,649448,306.9,18878.0,39248121,18878.0,100.0,1.6
20250520,082270,젬백스,KOSDAQ,벤처기업부,36300,-1200,-3.2,37850,41600,35400,604202,233.7,15030.0,41406061,15527.0,96.8,1.6
20250520,025980,아난티,KOSDAQ,우량기업부,7210,390,5.72,6880,7310,6860,1298513,93.5,6390.0,88629478,6390.0,100.0,1.5
20250520,060370,LS마린솔루션,KOSDAQ,우량기업부,20500,-550,-2.61,20950,21300,20100,481920,99.7,6697.0,32668854,6991.0,95.8,1.5
20250520,052020,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),7270,1140,18.6,6100,7400,5910,984224,68.3,4942.0,67983291,4942.0,100.0,1.4
20250520,025950,동신건설,KOSDAQ,우량기업부,38100,1400,3.81,36450,38500,36200,122666,46.0,3200.0,8400000,5678.0,56.4,1.4
20250520,037270,YG PLUS,KOSPI,,5850,220,3.91,5700,5890,5640,911563,52.8,3711.0,63429410,3869.0,95.9,1.4
20250520,032350,롯데관광개발,KOSPI,,11690,590,5.32,11170,11740,10790,1062444,121.7,8907.0,76196183,8907.0,100.0,1.4
20250520,080220,제주반도체,KOSDAQ,우량기업부,13320,230,1.76,13210,13770,13170,494819,66.2,4588.0,34442833,4705.0,97.5,1.4
20250520,416180,신성에스티,KOSDAQ,벤처기업부,35650,2150,6.42,34650,36500,33650,115784,40.8,3223.0,9039778,3223.0,100.0,1.3
20250520,011760,현대코퍼레이션,KOSPI,,24300,1400,6.11,23200,24700,23100,180541,43.4,3215.0,13228966,3215.0,100.0,1.3
20250520,010060,OCI홀딩스,KOSPI,,71700,-5000,-6.52,75000,75800,70900,244944,176.8,13490.0,18814917,14864.0,90.8,1.3
20250520,059090,미코,KOSDAQ,중견기업부,12840,270,2.15,12720,13900,12720,432407,57.3,4291.0,33416778,4291.0,100.0,1.3
20250520,078600,대주전자재료,KOSDAQ,우량기업부,69600,-3900,-5.31,74900,75000,69100,198822,139.8,10774.0,15480593,13406.0,80.4,1.3
20250520,336570,원텍,KOSDAQ,기술성장기업부,9460,320,3.5,9220,9550,9160,1087902,102.4,8461.0,89439012,8461.0,100.0,1.2
20250520,141080,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,107500,7500,7.5,101500,108500,100600,440847,467.6,39356.0,36610338,41626.0,94.5,1.2
20250520,358570,지아이이노베이션,KOSDAQ,기술성장기업부,17040,-460,-2.63,17960,18130,16200,699772,121.5,10499.0,61614273,11460.0,91.6,1.2
20250520,222800,심텍,KOSDAQ GLOBAL,우량기업부,16850,500,3.06,16700,17500,16650,360152,61.9,5367.0,31854143,6250.0,85.9,1.2
20250520,102710,이엔에프테크놀로지,KOSDAQ,우량기업부,30250,950,3.24,29400,30800,29100,165928,50.2,4322.0,14287836,4322.0,100.0,1.2
20250520,445680,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,29000,900,3.2,28350,30300,28000,195139,57.2,4683.0,16148980,4683.0,100.0,1.2
20250520,348370,엔켐,KOSDAQ,벤처기업부,58600,-4100,-6.54,64100,64700,58200,255827,153.5,12420.0,21194303,18545.0,67.0,1.2
20250520,489790,한화비전,KOSPI,,57900,-1200,-2.03,59800,60800,57800,577537,341.0,29233.0,50488390,32313.0,90.5,1.2
20250520,278470,에이피알,KOSPI,,113100,-700,-0.62,116900,117100,111300,436888,493.6,42505.0,37581555,42768.0,99.4,1.2
20250520,062040,산일전기,KOSPI,,67100,2300,3.55,65900,67500,65600,338793,226.3,20429.0,30445200,20429.0,100.0,1.1
20250520,214450,파마리서치,KOSDAQ GLOBAL,우량기업부,440000,17500,4.14,430000,447000,427000,113766,500.0,46242.0,10509600,46242.0,100.0,1.1
20250520,014620,성광벤드,KOSDAQ,우량기업부,25050,300,1.21,25100,25450,24050,317695,79.0,6996.0,27928547,8197.0,85.3,1.1
20250520,003570,SNT다이내믹스,KOSPI,,39300,4400,12.61,35300,40000,34500,380911,144.9,13068.0,33252697,13068.0,100.0,1.1
20250520,161000,애경케미칼,KOSPI,,10070,-490,-4.64,10440,10480,10020,528512,53.9,4899.0,48648709,5561.0,88.1,1.1
20250520,064350,현대로템,KOSPI,,113700,4700,4.31,109600,116800,109500,1149918,1303.7,124095.0,109142293,136864.0,90.7,1.1
20250520,051980,중앙첨단소재,KOSDAQ,중견기업부,3260,-230,-6.59,3495,3560,3255,1051927,35.0,3319.0,101802299,5375.0,61.7,1.1
20250520,226950,올릭스,KOSDAQ,기술성장기업부,45850,250,0.55,45900,46750,44400,213834,97.6,9067.0,19775322,10283.0,88.2,1.1
20250520,042000,카페24,KOSDAQ,기술성장기업부,43300,-800,-1.81,44300,44550,43250,255448,111.7,10502.0,24253054,16153.0,65.0,1.1
20250520,161580,필옵틱스,KOSDAQ,중견기업부,30650,-700,-2.23,31950,31950,30450,233402,72.1,7014.0,22885732,7770.0,90.3,1.0
20250520,101360,에코앤드림,KOSDAQ,벤처기업부,21450,-1250,-5.51,22800,23200,21400,171979,37.5,3815.0,17786114,5087.0,75.0,1.0
20250520,121600,나노신소재,KOSDAQ,우량기업부,47600,-4000,-7.75,52500,52500,47500,120075,58.4,5806.0,12197878,7001.0,82.9,1.0
20250520,036620,감성코퍼레이션,KOSDAQ,우량기업부,4360,160,3.81,4245,4400,4130,952204,41.2,3989.0,91500000,3989.0,100.0,1.0
20250520,042700,한미반도체,KOSPI,,85400,-300,-0.35,87800,88300,84900,923369,798.3,82509.0,96614259,88402.0,93.3,1.0
20250520,017960,한국카본,KOSPI,,20800,-100,-0.48,20950,21050,20200,515320,106.6,10797.0,51908452,11082.0,97.4,1.0
20250520,304100,솔트룩스,KOSDAQ,기술성장기업부,31200,100,0.32,31650,32000,31050,121540,38.1,3785.0,12130568,4767.0,79.4,1.0
20250520,323280,태성,KOSDAQ,중견기업부,21750,-250,-1.14,21850,23200,20900,304136,68.4,6621.0,30440730,7534.0,87.9,1.0
20250520,335890,비올,KOSDAQ,벤처기업부,9670,250,2.65,9470,9750,9390,609655,58.4,5649.0,58419125,5649.0,100.0,1.0
20250520,089030,테크윙,KOSDAQ,중견기업부,35000,-1050,-2.91,36800,36900,34750,355002,126.4,13074.0,37353645,14661.0,89.2,1.0
20250520,095610,테스,KOSDAQ,우량기업부,22100,550,2.55,22450,22900,21700,188623,41.9,4369.0,19768226,4566.0,95.7,1.0
20250520,044490,태웅,KOSDAQ,우량기업부,15080,750,5.23,14340,15300,13800,204319,29.7,3017.0,20007381,3385.0,89.1,1.0
20250520,071970,HD현대마린엔진,KOSPI,,38700,-1050,-2.64,40200,40300,38450,323319,127.4,13128.0,33921495,13857.0,94.7,1.0
20250520,267260,HD현대일렉트릭,KOSPI,,376500,26000,7.42,357000,377000,356000,375736,1395.9,135717.0,36047135,135717.0,100.0,1.0
20250520,178320,서진시스템,KOSDAQ,벤처기업부,24200,850,3.64,23300,24300,22800,573286,137.0,13612.0,56247954,13612.0,100.0,1.0
20250520,004690,삼천리,KOSPI,,108800,2300,2.16,106800,110200,106800,37402,40.8,4412.0,4055025,4412.0,100.0,0.9
20250520,437730,삼현,KOSDAQ,기술성장기업부,14230,-390,-2.67,14850,14940,14230,264174,38.4,4512.0,31707567,4829.0,93.4,0.9
20250520,099430,바이오플러스,KOSDAQ,우량기업부,7600,330,4.54,7370,7650,7370,519200,39.2,4598.0,60499659,5052.0,91.0,0.9
20250520,241710,코스메카코리아,KOSDAQ,우량기업부,42200,1400,3.43,41250,43100,41200,98143,41.5,4507.0,10680000,5276.0,85.4,0.9
20250520,096530,씨젠,KOSDAQ,우량기업부,31300,-850,-2.64,31250,31650,30300,457729,142.3,16347.0,52225994,16791.0,97.4,0.9
20250520,139480,이마트,KOSPI,,86700,2900,3.46,84800,87300,84200,246552,213.2,23926.0,27595819,25802.0,92.7,0.9
20250520,048410,현대바이오,KOSDAQ,중견기업부,10750,-730,-6.36,11400,11410,10640,409898,44.6,5162.0,48021608,5585.0,92.4,0.9
20250520,082740,한화엔진,KOSPI,,28300,0,0.0,28850,28900,27650,714497,202.9,23616.0,83447142,26161.0,90.3,0.9
20250520,058610,에스피지,KOSDAQ,우량기업부,24400,-450,-1.81,25200,25550,24400,192900,47.9,5411.0,22177360,5988.0,90.4,0.9
20250520,058820,CMG제약,KOSDAQ,중견기업부,2225,30,1.37,2230,2297,2195,1312767,29.5,3183.0,143056533,4132.0,77.0,0.9
20250520,047810,한국항공우주,KOSPI,,86500,-2900,-3.24,89800,89900,86000,912035,794.3,84316.0,97475107,90749.0,92.9,0.9
20250520,002710,TCC스틸,KOSPI,,17260,-1250,-6.75,18560,18700,17260,218529,38.5,4524.0,26213697,5701.0,79.4,0.9
20250520,000720,현대건설,KOSPI,,46750,1250,2.75,45900,47100,45100,1034580,480.3,52059.0,111355765,52059.0,100.0,0.9
20250520,137400,피엔티,KOSDAQ GLOBAL,우량기업부,34650,-1350,-3.75,36300,36500,34550,202900,71.2,8227.0,23743086,9889.0,83.2,0.9
20250520,010120,LS ELECTRIC,KOSPI,,252500,19000,8.14,239500,253000,238000,285382,711.1,75750.0,30000000,75750.0,100.0,0.9
20250520,007660,이수페타시스,KOSPI,,40550,450,1.12,41000,41250,40150,617142,250.9,29767.0,73409219,31933.0,93.2,0.8
20250520,011790,SKC,KOSPI,,92400,-4200,-4.35,97700,98000,90100,301188,279.8,34990.0,37868298,40671.0,86.0,0.8
20250520,014830,유니드,KOSPI,,93500,1600,1.74,94700,95500,92400,54409,51.3,6328.0,6767600,6328.0,100.0,0.8
20250520,005070,코스모신소재,KOSPI,,31800,-2050,-6.06,34200,34250,31650,263706,85.2,10338.0,32510756,13378.0,77.3,0.8
20250520,000150,두산,KOSPI,,410000,17000,4.33,399500,412500,395000,141930,575.0,67748.0,16523835,67748.0,100.0,0.8
20250520,079550,LIG넥스원,KOSPI,,405500,3500,0.87,405500,415500,402500,165511,677.1,89210.0,22000000,89210.0,100.0,0.8
20250520,200130,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,14150,360,2.61,14220,14360,13790,239122,33.6,4162.0,29415558,4330.0,96.1,0.8
20250520,003160,디아이,KOSPI,,15080,-90,-0.59,15500,15720,15060,225702,34.7,4268.0,28300000,4548.0,93.8,0.8
20250520,272210,한화시스템,KOSPI,,44800,-500,-1.1,46050,46150,44600,1550131,700.3,84636.0,188919389,89453.0,94.6,0.8
20250520,115180,큐리언트,KOSDAQ,벤처기업부,12150,250,2.1,12090,12430,11730,266562,32.0,4098.0,33725867,4098.0,100.0,0.8
20250520,006400,삼성SDI,KOSPI,,161500,-7900,-4.66,170400,170800,160600,568781,928.4,111055.0,68764530,133128.0,83.4,0.8
20250520,450080,에코프로머티,KOSPI,,43300,-1950,-4.31,45450,45700,42950,544012,237.3,30281.0,69932424,40309.0,75.1,0.8
20250520,317330,덕산테코피아,KOSDAQ,중견기업부,18100,-1360,-6.99,19530,19700,18040,149856,27.8,3706.0,20476584,4945.0,74.9,0.8
20250520,036930,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,33000,-550,-1.64,34050,34300,32750,360717,120.9,15599.0,47268321,18293.0,85.3,0.8
20250520,178920,PI첨단소재,KOSPI,,18400,900,5.14,17540,18640,17540,213743,39.1,5403.0,29366322,5403.0,100.0,0.7
20250520,086450,동국제약,KOSDAQ GLOBAL,우량기업부,17250,610,3.67,17050,17390,16820,325293,56.1,7742.0,44883735,7742.0,100.0,0.7
20250520,097520,엠씨넥스,KOSPI,,28050,950,3.51,27250,28150,26900,130953,36.4,5043.0,17977732,5043.0,100.0,0.7
20250520,271560,오리온,KOSPI,,116900,-5300,-4.34,122000,122500,115600,291913,346.4,46218.0,39536132,50171.0,92.1,0.7
20250520,340570,티앤엘,KOSDAQ,우량기업부,66500,1100,1.68,66700,67100,65700,58801,39.0,5405.0,8128000,6169.0,87.6,0.7
20250520,066970,엘앤에프,KOSPI,,57100,-2900,-4.83,60400,60500,56600,259310,149.0,20737.0,36316174,24659.0,84.1,0.7
20250520,001680,대상,KOSPI,,21100,-600,-2.76,22000,22000,20950,238477,50.7,7311.0,34648025,8558.0,85.4,0.7
20250520,053030,바이넥스,KOSDAQ,중견기업부,16080,-160,-0.99,16310,16530,15980,228205,36.9,5256.0,32684188,5677.0,92.6,0.7
20250520,054950,제이브이엠,KOSDAQ,우량기업부,26200,-450,-1.69,26800,26900,25800,83558,21.9,3168.0,12089892,3222.0,98.3,0.7
20250520,389650,넥스트바이오메디컬,KOSDAQ,기술성장기업부,39300,-1450,-3.56,40900,42150,39300,55369,22.3,3179.0,8088186,3526.0,90.2,0.7
20250520,075580,세진중공업,KOSPI,,9260,-150,-1.59,9450,9490,9150,386277,36.0,5264.0,56849456,5423.0,97.1,0.7
20250520,314930,바이오다인,KOSDAQ,기술성장기업부,16790,1080,6.87,15710,17000,15590,228984,37.4,4997.0,29764103,4997.0,100.0,0.7
20250520,232140,와이씨,KOSDAQ,우량기업부,9760,10,0.1,9850,10300,9680,595202,59.0,8008.0,82045350,9238.0,86.7,0.7
20250520,082920,비츠로셀,KOSDAQ,우량기업부,27800,600,2.21,27350,28200,27050,157905,43.9,6358.0,22872213,6358.0,100.0,0.7
20250520,010620,HD현대미포,KOSPI,,173500,-3500,-1.98,179300,179300,173200,286665,504.3,69300.0,39942149,70698.0,98.0,0.7
20250520,108860,셀바스AI,KOSDAQ,벤처기업부,13440,-30,-0.22,13610,13760,13300,179951,24.4,3617.0,26914790,3849.0,94.0,0.7
20250520,214150,클래시스,KOSDAQ GLOBAL,우량기업부,58100,-1900,-3.17,60400,60500,57800,483246,282.6,38059.0,65505659,46313.0,82.2,0.7
20250520,161890,한국콜마,KOSPI,,84500,1700,2.05,84500,84800,82500,156714,131.7,19946.0,23605077,19946.0,100.0,0.7
20250520,171090,선익시스템,KOSDAQ,중견기업부,36600,-1050,-2.79,38300,38900,36300,65575,24.5,3491.0,9537005,3834.0,91.1,0.7
20250520,101160,월덱스,KOSDAQ,우량기업부,18360,480,2.68,18170,18600,18050,107529,19.8,3031.0,16510993,3185.0,95.2,0.7
20250520,087010,펩트론,KOSDAQ,기술성장기업부,200000,6400,3.31,197300,205000,194200,167692,337.1,46595.0,23297350,46595.0,100.0,0.7
20250520,003380,하림지주,KOSDAQ GLOBAL,우량기업부,7160,-20,-0.28,6950,7160,6850,811887,57.0,8020.0,112005621,8042.0,99.7,0.7
20250520,004370,농심,KOSPI,,427500,-9500,-2.17,443000,443000,425500,42535,183.4,26003.0,6082642,27615.0,94.2,0.7
20250520,050890,쏠리드,KOSDAQ,우량기업부,6150,100,1.65,6110,6230,6100,448199,27.7,3757.0,61095231,4607.0,81.5,0.7
20250520,114840,아이패밀리에스씨,KOSDAQ,우량기업부,18130,110,0.61,18170,18490,17950,115108,20.8,3140.0,17319900,3802.0,82.6,0.7
20250520,012510,더존비즈온,KOSPI,,55700,-2100,-3.63,58000,58100,55400,209626,117.7,16923.0,30382784,19749.0,85.7,0.7
20250520,328130,루닛,KOSDAQ,기술성장기업부,47950,800,1.7,48100,48800,47500,189764,91.5,13977.0,29149918,15860.0,88.1,0.7
20250520,006730,서부T&D,KOSDAQ,우량기업부,6630,330,5.24,6330,6730,6230,502090,32.7,4371.0,65926923,4371.0,100.0,0.7
20250520,192820,코스맥스,KOSPI,,204000,-1000,-0.49,206500,208500,200000,77855,159.3,23153.0,11349509,24288.0,95.3,0.7
20250520,122870,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,74000,1100,1.51,73900,75300,73000,139597,103.6,13831.0,18691049,14280.0,96.9,0.7
20250520,229640,LS에코에너지,KOSPI,,35300,1800,5.37,34000,35700,33900,196172,69.1,10811.0,30624879,10964.0,98.6,0.6
20250520,051910,LG화학,KOSPI,,189700,-6100,-3.12,197000,197300,189000,403320,769.4,133914.0,70592343,172951.0,77.4,0.6
20250520,183300,코미코,KOSDAQ GLOBAL,우량기업부,55700,900,1.64,55800,56700,55100,61774,34.5,5827.0,10460684,6653.0,87.6,0.6
20250520,034120,SBS,KOSPI,,24000,250,1.05,23800,24500,23250,115806,27.9,4452.0,18551238,4452.0,100.0,0.6
20250520,041510,에스엠,KOSDAQ,우량기업부,120600,1700,1.43,120500,122100,119000,131850,159.6,27611.0,22894690,29191.0,94.6,0.6
20250520,100840,SNT에너지,KOSPI,,39050,100,0.26,38950,39500,38000,134073,51.8,8076.0,20680783,8355.0,96.7,0.6
20250520,086520,에코프로,KOSDAQ,중견기업부,41200,-2900,-6.58,44300,44450,41000,848559,357.7,55940.0,135776152,69925.0,80.0,0.6
20250520,039440,에스티아이,KOSDAQ,우량기업부,20700,200,0.98,20950,21650,20650,95998,20.2,3277.0,15830000,3570.0,91.8,0.6
20250520,003530,한화투자증권,KOSPI,,3915,45,1.16,3930,4020,3880,1285635,50.6,8400.0,214547775,8754.0,96.0,0.6
20250520,195870,해성디에스,KOSPI,,18800,-400,-2.08,19400,19400,18770,97676,18.5,3196.0,17000000,4446.0,71.9,0.6
20250520,298040,효성중공업,KOSPI,,582000,9000,1.57,589000,600000,581000,58274,342.9,54269.0,9324548,54549.0,99.5,0.6
20250520,003520,영진약품,KOSPI,,2180,10,0.46,2170,2230,2150,1151492,25.2,3987.0,182892731,4124.0,96.7,0.6
20250520,094170,동운아나텍,KOSDAQ,우량기업부,19350,-40,-0.21,19470,19640,19110,119042,23.1,4046.0,20909936,4558.0,88.8,0.6
20250520,114090,GKL,KOSPI,,13490,180,1.35,13430,13620,13100,368553,49.5,8344.0,61855670,8344.0,100.0,0.6
20250520,083450,GST,KOSDAQ,우량기업부,18190,-60,-0.33,18580,18710,18130,101915,18.8,3352.0,18430000,3483.0,96.2,0.6
20250520,003230,삼양식품,KOSPI,,1144000,-8000,-0.69,1161000,1169000,1132000,42026,482.6,86178.0,7533015,88890.0,96.9,0.6
20250520,388720,유일로보틱스,KOSDAQ,벤처기업부,73100,-700,-0.95,74900,75200,72600,70366,51.8,8394.0,11483026,10633.0,78.9,0.6
20250520,440110,파두,KOSDAQ,기술성장기업부,10820,-180,-1.64,11100,11140,10800,302132,31.2,5348.0,49428413,5887.0,90.8,0.6
20250520,006260,LS,KOSPI,,148400,2600,1.78,147800,151000,144500,194895,289.6,47785.0,32200000,48622.0,98.3,0.6
20250520,484870,엠앤씨솔루션,KOSPI,,104100,900,0.87,105700,105900,102600,54448,56.9,9529.0,9153900,10307.0,92.5,0.6
20250520,950160,코오롱티슈진,KOSDAQ,외국기업(소속부없음),36800,3600,10.84,32950,37250,32950,480754,172.7,30029.0,81600955,38765.0,77.5,0.6
20250520,031980,피에스케이홀딩스,KOSDAQ,우량기업부,31650,-450,-1.4,33050,33150,31650,136951,44.0,6824.0,21562395,8366.0,81.6,0.6
20250520,042670,HD현대인프라코어,KOSPI,,8850,130,1.49,9010,9060,8770,1167947,103.9,17044.0,192591032,17320.0,98.4,0.6
20250520,267270,HD현대건설기계,KOSPI,,72200,-600,-0.82,75100,75200,71900,105661,77.0,12752.0,17661789,13055.0,97.7,0.6
20250520,347700,스피어,KOSDAQ,기술성장기업부,10400,90,0.87,10330,10840,10100,250293,26.0,4004.0,38500917,4235.0,94.5,0.6
20250520,103140,풍산,KOSPI,,58000,700,1.22,57700,59200,57300,159271,93.0,16254.0,28024278,18048.0,90.1,0.6
20250520,067310,하나마이크론,KOSDAQ,중견기업부,10860,-90,-0.82,11060,11250,10860,379651,41.7,7197.0,66271949,8052.0,89.4,0.6
20250520,001040,CJ,KOSPI,,120600,100,0.08,121500,123800,119800,142683,173.7,35187.0,29176998,38251.0,92.0,0.5
