기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,ㄴ
20250507,35200,프럼파스트,KOSDAQ,벤처기업부,4730,230,5.11,4510,4790,4370,449182,21,460,9730590,708,65,5%
20250507,42110,에스씨디,KOSDAQ,우량기업부,1435,0,0,1441,1450,1427,48848,0.7,694,48329564,708,98,0%
20250507,23350,한국종합기술,KOSPI,,6040,320,5.59,5860,6090,5750,129128,7.7,661,10950000,707,93.5,1%
20250507,54300,팬스타엔터프라이즈,KOSDAQ,벤처기업부,749,20,2.74,729,780,691,4248509,31.4,502,67006296,706,71.1,6%
20250507,32940,원익,KOSDAQ,우량기업부,3750,80,2.18,3680,3795,3675,93672,3.5,682,18193230,706,96.6,1%
20250507,65530,와이어블,KOSDAQ,중견기업부,1325,-11,-0.82,1336,1349,1316,22865,0.3,700,52860000,706,99.2,0%
20250507,102280,쌍방울,KOSPI,,13450,0,0,0,0,0,0,0,706,5251842,706,100,0%
20250507,357580,아모센스,KOSDAQ,기술성장기업부,5950,-20,-0.34,5960,5970,5840,10537,0.6,668,11220264,704,94.9,0%
20250507,17480,삼현철강,KOSDAQ,우량기업부,4415,-35,-0.79,4455,4455,4390,7801,0.3,693,15702890,702,98.7,0%
20250507,890,보해양조,KOSPI,,473,-21,-4.25,513,563,452,12608469,65,658,139120129,701,93.9,10%
20250507,212560,네오오토,KOSDAQ,우량기업부,8420,-70,-0.82,8410,8490,8270,31558,2.6,663,7874963,701,94.6,0%
20250507,155650,와이엠씨,KOSDAQ,우량기업부,3580,-20,-0.56,3505,3620,3455,57975,2.1,697,19474358,701,99.4,0%
20250507,256630,포인트엔지니어링,KOSDAQ,벤처기업부,1191,-2,-0.17,1175,1193,1175,17440,0.2,691,57997072,699,98.9,0%
20250507,41460,한국전자인증,KOSDAQ,중견기업부,3625,-40,-1.09,3665,3700,3600,166929,6.1,689,19000000,698,98.7,1%
20250507,357250,미래에셋맵스리츠,KOSPI,,2780,10,0.36,2770,2800,2755,81300,2.3,695,24995105,695,100,0%
20250507,192250,케이사인,KOSDAQ,벤처기업부,9100,60,0.66,9040,9140,8770,21108,1.9,643,7067125,693,92.8,0%
20250507,417840,저스템,KOSDAQ,벤처기업부,7410,180,2.49,7160,7490,7110,23414,1.7,537,7249175,692,77.6,0%
20250507,33170,시그네틱스,KOSDAQ,중견기업부,680,-17,-2.44,697,697,677,210274,1.4,583,85728319,689,84.6,0%
20250507,55490,테이팩스,KOSPI,,14100,290,2.1,13770,14160,13720,6931,1,673,4769650,689,97.7,0%
20250507,32540,TJ미디어,KOSDAQ,우량기업부,4885,-35,-0.71,4980,4980,4825,18479,0.9,681,13931609,687,99.1,0%
20250507,2760,보락,KOSPI,,1121,-22,-1.92,1141,1141,1116,218922,2.5,671,59900000,686,97.8,0%
20250507,9730,이렘,KOSDAQ,벤처기업부,1003,1,0.1,999,1006,998,224110,2.2,611,60940960,686,89.1,0%
20250507,223310,딥마인드,KOSDAQ,중견기업부,2805,105,3.89,2720,2825,2660,51579,1.4,641,22839375,685,93.6,0%
20250507,51490,나라엠앤디,KOSDAQ,우량기업부,4055,30,0.75,4065,4070,3940,41076,1.6,576,14200000,684,84.2,0%
20250507,46970,우리로,KOSDAQ,벤처기업부,1390,27,1.98,1380,1438,1350,3276878,45.9,609,43824999,683,89.2,8%
20250507,276040,스코넥,KOSDAQ,기술성장기업부,5160,-110,-2.09,5210,5520,5090,164292,8.7,662,12830335,683,96.9,1%
20250507,263700,케어랩스,KOSDAQ,중견기업부,3050,180,6.27,2870,3060,2850,166994,5,592,19414200,683,86.7,1%
20250507,38070,서린바이오,KOSDAQ,우량기업부,7300,290,4.14,7010,7310,6890,69562,5,664,9100676,683,97.2,1%
20250507,24910,경창산업,KOSDAQ,우량기업부,1735,-6,-0.34,1735,1760,1735,51273,0.9,621,35819005,683,90.9,0%
20250507,155660,DSR,KOSPI,,3765,0,0,3795,3795,3695,47115,1.8,602,16000000,682,88.3,0%
20250507,4060,SG세계물산,KOSPI,,326,0,0,327,327,322,197533,0.6,660,202424960,682,96.8,0%
20250507,10170,대한광통신,KOSDAQ,중견기업부,590,0,0,590,593,575,279795,1.6,646,109511166,679,95.1,0%
20250507,5750,대림바스,KOSPI,,3885,-20,-0.51,3905,4010,3840,14988,0.6,648,16672240,679,95.4,0%
20250507,438700,버넥트,KOSDAQ,기술성장기업부,6070,720,13.46,5540,6710,5510,3834379,236.2,676,11144890,678,99.7,35%
20250507,4410,서울식품,KOSPI,,164,-3,-1.8,169,170,163,3943508,6.6,615,374755559,678,90.7,1%
20250507,434480,모니터랩,KOSDAQ,기술성장기업부,4790,40,0.84,4700,4905,4660,739656,35.5,590,12310300,677,87.1,6%
20250507,105760,포스뱅크,KOSDAQ,벤처기업부,6910,260,3.91,6610,6930,6610,54844,3.7,666,9641010,677,98.4,1%
20250507,239610,에이치엘사이언스,KOSDAQ,벤처기업부,12520,100,0.81,12390,12760,12330,2691,0.3,675,5392115,675,100,0%
20250507,46120,오르비텍,KOSDAQ,중견기업부,2355,-55,-2.28,2310,2375,2305,112869,2.6,646,27449486,674,95.8,0%
20250507,47770,코데즈컴바인,KOSDAQ,중견기업부,1658,-8,-0.48,1650,1677,1616,84617,1.4,627,37842602,674,93,0%
20250507,20180,대신정보통신,KOSDAQ,중견기업부,1150,-25,-2.13,1175,1192,1112,1539033,17.6,442,38428915,673,65.7,4%
20250507,286750,나노실리칸첨단소재,KOSDAQ,기술성장기업부,2925,-75,-2.5,2975,3040,2880,238755,7.1,629,21513559,673,93.5,1%
20250507,37350,성도이엔지,KOSDAQ,우량기업부,4295,30,0.7,4315,4315,4240,27698,1.2,664,15470000,673,98.7,0%
20250507,236810,엔비티,KOSDAQ,기술성장기업부,3080,0,0,3100,3100,3040,38336,1.2,523,16975426,671,77.9,0%
20250507,33130,디지틀조선,KOSDAQ,중견기업부,1736,-33,-1.87,1769,1770,1736,143124,2.5,644,37115267,670,96.1,0%
20250507,10240,흥국,KOSDAQ,우량기업부,5210,20,0.39,5270,5270,5080,26277,1.4,642,12322696,670,95.8,0%
20250507,91090,세원이앤씨,KOSPI,,1270,0,0,0,0,0,0,0,670,52754723,670,100,0%
20250507,9180,한솔로지스틱스,KOSPI,,2165,5,0.23,2160,2165,2145,21922,0.5,610,28155825,669,91.2,0%
20250507,234920,자이글,KOSDAQ,벤처기업부,4120,-185,-4.3,4350,5070,4090,3518943,165.9,557,13530910,668,83.4,30%
20250507,462980,아이지넷,KOSDAQ,기술성장기업부,3080,-220,-6.67,3300,3305,3065,441629,13.8,562,18234437,667,84.3,2%
20250507,308080,바이젠셀,KOSDAQ,기술성장기업부,2980,-25,-0.83,3005,3100,2950,31145,0.9,609,20449100,666,91.4,0%
20250507,46940,우원개발,KOSDAQ,벤처기업부,2975,115,4.02,2955,3045,2875,472443,14,538,18074350,665,80.9,3%
20250507,9770,삼정펄프,KOSPI,,26550,400,1.53,26300,26600,26150,4176,1.1,664,2499971,665,99.8,0%
20250507,347740,피엔케이피부임상연구센타,KOSDAQ,벤처기업부,2190,5,0.23,2185,2210,2165,18394,0.4,657,30010576,665,98.8,0%
20250507,171010,램테크놀러지,KOSDAQ,벤처기업부,3825,120,3.24,3685,3840,3680,74056,2.8,547,14298752,664,82.4,1%
20250507,126640,화신정공,KOSDAQ,우량기업부,1279,52,4.24,1259,1384,1255,1505542,19.6,465,36373887,662,70.2,4%
20250507,219420,링크제니시스,KOSDAQ,기술성장기업부,5400,70,1.31,5290,5430,5280,48920,2.6,619,11469507,662,93.5,0%
20250507,301300,바이브컴퍼니,KOSDAQ,기술성장기업부,4545,95,2.13,4450,4550,4385,30915,1.4,595,13099635,662,89.9,0%
20250507,97870,효성오앤비,KOSDAQ,중견기업부,6500,120,1.88,6370,6500,6360,48352,3.1,552,8490000,661,83.5,1%
20250507,3010,혜인,KOSPI,,5040,10,0.2,5040,5050,4985,36563,1.8,641,12712747,660,97.1,0%
20250507,4590,한국가구,KOSDAQ,중견기업부,4355,50,1.16,4305,4365,4300,41094,1.8,653,15000000,659,99.1,0%
20250507,129920,대성하이텍,KOSDAQ,벤처기업부,4565,485,11.89,4220,5000,4135,4182187,199,626,13715053,658,95.1,32%
20250507,133750,메가엠디,KOSDAQ,중견기업부,2420,30,1.26,2400,2470,2335,310924,7.5,566,23407077,657,86.1,1%
20250507,109080,옵티시스,KOSDAQ,벤처기업부,8200,-210,-2.5,8500,8830,7820,169312,14.2,462,5636000,656,70.4,3%
20250507,94940,푸른기술,KOSDAQ,벤처기업부,7840,410,5.52,7480,7850,7400,89256,6.8,656,8361386,656,100,1%
20250507,32860,더라미,KOSDAQ,중견기업부,1491,-50,-3.24,1579,1579,1475,232077,3.5,602,40395863,656,91.8,1%
20250507,8600,윌비스,KOSPI,,693,33,5,700,793,675,10158738,74.5,466,67236039,654,71.3,16%
20250507,75180,새론오토모티브,KOSPI,,3310,-40,-1.19,3410,3410,3290,18528,0.6,636,19200000,654,97.2,0%
20250507,332370,아이디피,KOSDAQ,중견기업부,4450,145,3.37,4225,4510,4225,11479,0.5,591,13273726,653,90.5,0%
20250507,137940,넥스트아이,KOSDAQ,중견기업부,696,-68,-8.9,778,810,653,7835928,57.9,594,85368992,652,91.1,10%
20250507,239890,피엔에이치테크,KOSDAQ,기술성장기업부,5950,150,2.59,5800,5950,5710,14189,0.8,591,9935755,652,90.6,0%
20250507,64480,브리지텍,KOSDAQ,벤처기업부,5180,120,2.37,5060,5240,5010,32047,1.6,619,11952500,651,95.1,0%
20250507,850,화천기공,KOSPI,,29600,600,2.07,29000,29950,28900,4392,1.3,651,2200000,651,100,0%
20250507,87260,모바일어플라이언스,KOSDAQ,벤처기업부,1918,-15,-0.78,1933,1946,1906,57931,1.1,624,32552861,651,95.9,0%
20250507,53270,구영테크,KOSDAQ,우량기업부,2225,15,0.68,2210,2240,2190,29228,0.6,610,27410405,650,93.8,0%
20250507,336060,웨이버스,KOSDAQ,벤처기업부,1256,-18,-1.41,1274,1290,1253,345001,4.4,605,48155200,649,93.2,1%
20250507,168330,내츄럴엔도텍,KOSDAQ,벤처기업부,1950,35,1.83,1917,1952,1898,31210,0.6,619,31754900,649,95.4,0%
20250507,71670,에이테크솔루션,KOSDAQ,중견기업부,6060,30,0.5,6030,6100,6000,6347,0.4,606,10000000,649,93.4,0%
20250507,8250,이건산업,KOSPI,,5730,150,2.69,5650,5770,5570,18932,1.1,628,10952635,648,96.9,0%
20250507,352910,오비고,KOSDAQ,기술성장기업부,4250,-40,-0.93,4290,4290,4200,8995,0.4,537,12637802,648,82.9,0%
20250507,10640,진양폴리,KOSPI,,4095,45,1.11,4060,4310,3955,98243,4,410,10000000,647,63.4,1%
20250507,41650,상신브레이크,KOSPI,,2995,25,0.84,2970,3010,2920,16518,0.5,643,21471450,647,99.4,0%
20250507,3560,IHQ,KOSPI,,10760,0,0,0,0,0,0,0,647,6010174,647,100,0%
20250507,70300,엑스큐어,KOSDAQ,벤처기업부,3745,-320,-7.87,4120,4125,3530,1188677,44.4,372,9928522,646,57.6,12%
20250507,134790,시디즈,KOSPI,,28050,-950,-3.28,28700,28950,27700,19014,5.4,561,2000000,646,86.8,1%
20250507,450520,인스웨이브,KOSDAQ,벤처기업부,4320,125,2.98,4190,4320,4125,99832,4.2,635,14704578,645,98.4,1%
20250507,150900,파수,KOSDAQ,벤처기업부,5060,70,1.4,4970,5110,4970,50387,2.5,591,11685422,645,91.6,0%
20250507,53980,오상자이엘,KOSDAQ,우량기업부,3355,-10,-0.3,3400,3430,3340,34409,1.2,637,18982783,645,98.8,0%
20250507,351320,에스에이티이엔지,KOSDAQ,중견기업부,2565,55,2.19,2510,2760,2510,245796,6.4,565,22015886,644,87.7,1%
20250507,17040,광명전기,KOSPI,,1427,1,0.07,1423,1440,1418,172464,2.5,618,43337615,644,96,0%
20250507,321260,프로이천,KOSDAQ,벤처기업부,2120,-5,-0.24,2125,2135,2075,40566,0.9,598,28192084,644,92.9,0%
20250507,39420,케이엘넷,KOSDAQ,중견기업부,2585,15,0.58,2585,2590,2550,25434,0.7,624,24154730,643,97,0%
20250507,377220,프롬바이오,KOSDAQ,기술성장기업부,2140,65,3.13,2050,2145,2000,82306,1.7,606,28310000,640,94.7,0%
20250507,36000,예림당,KOSDAQ,중견기업부,2530,30,1.2,2500,2535,2475,45106,1.1,583,23034277,640,91.1,0%
20250507,66430,와이오엠,KOSDAQ,중견기업부,1463,-152,-9.41,1615,1648,1381,851070,12.7,573,39153476,639,89.7,2%
20250507,39010,현대에이치티,KOSDAQ,우량기업부,7350,390,5.6,6970,7370,6960,44022,3.2,634,8625000,638,99.4,1%
20250507,1550,조비,KOSPI,,12260,410,3.46,11880,12270,11820,27856,3.3,637,5192239,637,100,1%
20250507,75130,플랜티넷,KOSDAQ,벤처기업부,3440,485,16.41,2960,3535,2960,7291764,244.9,572,16622320,636,89.9,43%
20250507,33540,파라텍,KOSDAQ,중견기업부,1450,3,0.21,1434,1454,1423,122665,1.8,547,37751063,636,86,0%
20250507,43340,에쎈테크,KOSDAQ,중견기업부,531,-29,-5.18,560,562,530,190858,1,504,95000000,636,79.2,0%
20250507,21050,서원,KOSPI,,1244,-11,-0.88,1259,1259,1241,113189,1.4,591,47474590,635,93.1,0%
20250507,16920,카스,KOSDAQ,중견기업부,1956,144,7.95,1812,1972,1790,772931,14.8,518,26493538,633,81.8,3%
20250507,263050,유틸렉스,KOSDAQ,기술성장기업부,1507,-32,-2.08,1539,1550,1506,76216,1.2,555,36834856,632,87.8,0%
20250507,351330,이삭엔지니어링,KOSDAQ,벤처기업부,7350,50,0.68,7090,7430,7090,18460,1.3,609,8288520,632,96.4,0%
20250507,57680,티사이언티픽,KOSDAQ,벤처기업부,881,3,0.34,868,889,864,101812,0.9,628,71248501,632,99.4,0%
20250507,189690,포시에스,KOSDAQ,벤처기업부,2240,-20,-0.88,2260,2265,2235,19529,0.4,612,27321969,631,97,0%
20250507,19490,엑시큐어하이트론,KOSPI,,729,-48,-6.18,770,773,700,2160261,15.8,557,76432270,629,88.6,3%
20250507,258610,케일럼,KOSDAQ,중견기업부,1938,45,2.38,1893,1972,1890,30197,0.6,519,26787133,629,82.5,0%
20250507,304840,피플바이오,KOSDAQ,기술성장기업부,2920,50,1.74,2925,2970,2825,195751,5.7,620,21228311,627,98.9,1%
20250507,6050,국영지앤엠,KOSDAQ,중견기업부,1317,-46,-3.37,1358,1358,1285,924494,12.1,460,34895243,625,73.6,3%
20250507,87600,픽셀플러스,KOSDAQ,벤처기업부,7080,-10,-0.14,7090,7120,7000,2189,0.2,578,8166558,624,92.6,0%
20250507,355150,코스텍시스,KOSDAQ,벤처기업부,7170,120,1.7,7170,7300,6940,77805,5.5,559,7797350,622,89.9,1%
20250507,471820,셀로맥스사이언스,KOSDAQ,벤처기업부,5340,30,0.56,5320,5370,5130,30214,1.6,622,11644079,622,100,0%
20250507,290740,액트로,KOSDAQ,벤처기업부,5620,-80,-1.4,5640,5750,5620,1268,0.1,566,10065011,622,91,0%
20250507,368600,아이씨에이치,KOSDAQ,기술성장기업부,2950,55,1.9,2895,3020,2895,99812,2.9,517,17538346,620,83.4,1%
20250507,37550L,DL이앤씨2우(전환),KOSPI,,29350,1250,4.45,28100,29650,27950,8227,2.4,620,2111951,620,100,0%
20250507,263690,디알젬,KOSDAQ,우량기업부,5470,40,0.74,5490,5500,5390,14975,0.8,620,11325610,620,100,0%
20250507,396300,세아메카닉스,KOSDAQ,우량기업부,2195,-35,-1.57,2205,2230,2180,27365,0.6,581,26489500,619,93.9,0%
20250507,378850,화승알앤에이,KOSPI,,3170,10,0.32,3160,3195,3155,22237,0.7,602,18993623,618,97.4,0%
20250507,33560,블루콤,KOSDAQ,중견기업부,3580,15,0.42,3605,3605,3530,20878,0.7,612,17100000,618,99,0%
20250507,32790,엠젠솔루션,KOSDAQ,벤처기업부,1219,-5,-0.41,1206,1279,1203,126509,1.5,546,44754342,617,88.5,0%
20250507,359090,씨엔알리서치,KOSDAQ,벤처기업부,1067,-10,-0.93,1068,1077,1042,79357,0.8,605,56725891,617,98.1,0%
20250507,4780,대륙제관,KOSDAQ,우량기업부,3835,-20,-0.52,3865,3865,3805,11232,0.4,610,15903199,617,98.9,0%
20250507,178780,일월지엠엘,KOSDAQ,중견기업부,3120,150,5.05,2970,3120,2875,50781,1.5,541,17349195,616,87.8,0%
20250507,39290,인포뱅크,KOSDAQ,중견기업부,6820,40,0.59,6750,6840,6700,19126,1.3,593,8693978,616,96.3,0%
20250507,96350,대창솔루션,KOSDAQ,벤처기업부,365,0,0,377,387,363,854513,3.2,598,163761009,614,97.4,1%
20250507,1620,케이비아이동국실업,KOSPI,,530,-4,-0.75,534,534,527,46919,0.2,590,111293031,614,96.1,0%
20250507,387570,파인메딕스,KOSDAQ,기술성장기업부,7870,-120,-1.5,8100,8100,7660,69385,5.4,443,5625900,611,72.5,1%
20250507,67920,이글루,KOSDAQ,우량기업부,5520,50,0.91,5520,5530,5190,32819,1.8,607,10996119,611,99.3,0%
20250507,56730,CNT85,KOSDAQ,벤처기업부,779,-6,-0.76,781,785,736,253838,1.9,577,74111186,608,94.9,0%
20250507,118000,메타케어,KOSPI,,312,-3,-0.95,317,317,296,496788,1.5,514,164777364,608,84.5,0%
20250507,43710,서울리거,KOSDAQ,중견기업부,672,-14,-2.04,667,689,667,58861,0.4,582,86562510,608,95.7,0%
20250507,413630,씨피시스템,KOSDAQ,벤처기업부,1364,3,0.22,1361,1379,1351,40091,0.5,521,38198021,607,85.8,0%
20250507,226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),2555,0,0,0,0,0,0,0,607,23756732,607,100,0%
20250507,82210,옵트론텍,KOSDAQ,투자주의환기종목(소속부없음),1798,-27,-1.48,1780,1849,1766,140263,2.5,597,33192374,606,98.5,0%
20250507,92780,DYP,KOSPI,,4515,15,0.33,4500,4560,4475,10753,0.5,595,13168460,606,98.2,0%
20250507,446070,유니드비티플러스,KOSPI,,4140,-180,-4.17,4235,4300,4020,173898,7.1,439,10611215,605,72.6,2%
20250507,38010,제일테크노스,KOSDAQ,우량기업부,6490,-230,-3.42,6730,6750,6460,51768,3.4,584,9000000,605,96.5,1%
20250507,2410,범양건영,KOSPI,,1935,0,0,0,0,0,0,0,532,27479820,605,87.9,0%
20250507,14190,원익큐브,KOSDAQ,우량기업부,1537,-26,-1.66,1551,1569,1530,175391,2.7,544,35399906,604,90.1,0%
20250507,318160,셀바이오휴먼텍,KOSDAQ,벤처기업부,6020,-10,-0.17,5970,6030,5800,34228,2,558,9260901,604,92.4,0%
20250507,115160,휴맥스,KOSDAQ,중견기업부,1125,29,2.65,1099,1135,1098,48252,0.5,495,43970124,601,82.4,0%
20250507,376290,씨유테크,KOSDAQ,벤처기업부,3275,-45,-1.36,3255,3320,3200,13239,0.4,578,17657500,601,96.2,0%
20250507,65950,웰크론,KOSDAQ,중견기업부,2125,40,1.92,2085,2155,2050,297661,6.3,600,28231302,600,100,1%
20250507,58730,다스코,KOSPI,,3130,5,0.16,3095,3160,3080,45651,1.4,588,18796941,600,98,0%
20250507,17650,대림제지,KOSDAQ,우량기업부,6490,-60,-0.92,6560,6560,6430,11252,0.7,584,9000000,600,97.3,0%
20250507,24950,삼천리자전거,KOSDAQ,중견기업부,4305,80,1.89,4225,4320,4215,19230,0.8,571,13273577,599,95.3,0%
20250507,56360,코위버,KOSDAQ,벤처기업부,5510,30,0.55,5380,5550,5380,93760,5.1,540,9796800,594,90.9,1%
20250507,19990,에너토크,KOSDAQ,중견기업부,5710,-130,-2.23,5500,5790,5150,60422,3.3,557,9756088,594,93.8,1%
20250507,37330,인지디스플레,KOSDAQ,우량기업부,1300,-9,-0.69,1300,1320,1299,26244,0.3,571,43885224,594,96.1,0%
20250507,900310,컬러레이,KOSDAQ,외국기업(소속부없음),792,-8,-1,799,809,765,16373,0.1,507,64041675,594,85.4,0%
20250507,419120,산돌,KOSDAQ,중견기업부,7220,100,1.4,7060,7270,7010,25522,1.8,561,7774326,593,94.6,0%
20250507,138360,협진,KOSDAQ,중견기업부,836,46,5.82,790,860,781,948928,7.8,404,48348248,591,68.4,2%
20250507,199480,뱅크웨어글로벌,KOSDAQ,기술성장기업부,4420,0,0,4350,4480,4300,105591,4.6,446,10101638,590,75.6,1%
20250507,36170,에이치엠넥스,KOSDAQ,중견기업부,929,-11,-1.17,941,949,907,271939,2.5,570,61365626,590,96.6,0%
20250507,80530,코디,KOSDAQ,중견기업부,1230,47,3.97,1183,1238,1176,25158,0.3,565,45932005,590,95.8,0%
20250507,66670,디티씨,KOSDAQ,중견기업부,3150,10,0.32,3140,3165,3100,17007,0.5,589,18691918,589,100,0%
20250507,241790,티이엠씨씨엔에스,KOSDAQ,우량기업부,5600,50,0.9,5540,5650,5520,29458,1.6,560,10002634,587,95.4,0%
20250507,327260,RF머트리얼즈,KOSDAQ,벤처기업부,5540,20,0.36,5480,5680,5320,22601,1.3,467,8433231,586,79.7,0%
20250507,242040,나무기술,KOSDAQ,기술성장기업부,1633,93,6.04,1525,1699,1521,1554743,25.5,565,34606264,584,96.7,5%
20250507,23810,인팩,KOSPI,,5760,20,0.35,5790,5790,5720,7771,0.4,576,10000000,584,98.6,0%
20250507,2290,삼일기업공사,KOSDAQ,벤처기업부,3545,30,0.85,3555,3570,3490,62479,2.2,440,12400000,583,75.5,1%
20250507,37370,EG,KOSDAQ,벤처기업부,6310,-150,-2.32,6460,6580,6280,21379,1.4,544,8624972,583,93.3,0%
20250507,321370,센서뷰,KOSDAQ,기술성장기업부,1237,3,0.24,1221,1240,1221,58315,0.7,522,42199823,583,89.5,0%
20250507,307870,비투엔,KOSDAQ,벤처기업부,1055,35,3.43,1025,1080,1019,203102,2.1,536,50805834,581,92.3,0%
20250507,96690,에이루트,KOSDAQ,중견기업부,1570,9,0.58,1561,1618,1501,51948,0.8,526,33477189,581,90.5,0%
20250507,299170,더블유에스아이,KOSDAQ,중견기업부,1928,59,3.16,1895,1961,1880,922608,17.7,579,30027963,579,100,3%
20250507,160550,NEW,KOSDAQ,중견기업부,2025,-5,-0.25,2010,2035,1991,31827,0.6,565,27906106,579,97.6,0%
20250507,66900,디에이피,KOSDAQ,중견기업부,2500,120,5.04,2580,2580,2430,15076,0.4,569,22744503,578,98.4,0%
20250507,44960,이글벳,KOSDAQ,중견기업부,4280,-30,-0.7,4290,4305,4255,13911,0.6,541,12641883,577,93.8,0%
20250507,204020,그리티,KOSDAQ,우량기업부,2600,45,1.76,2540,2600,2540,19986,0.5,524,20147430,577,90.8,0%
20250507,290090,트윔,KOSDAQ,벤처기업부,7380,130,1.79,7290,7400,7280,2464,0.2,549,7440268,577,95.1,0%
20250507,73110,엘엠에스,KOSDAQ,벤처기업부,6420,80,1.26,6360,6420,6290,20747,1.3,571,8895755,576,99.1,0%
20250507,201490,미투온,KOSDAQ,중견기업부,1854,-1,-0.05,1869,1869,1825,59094,1.1,563,30390092,575,97.9,0%
20250507,11090,에넥스,KOSPI,,781,77,10.94,713,822,700,1963424,15.1,469,59991641,574,81.7,3%
20250507,74610,이엔플러스,KOSPI,,511,0,0,0,0,0,0,0,375,73374729,574,65.3,0%
20250507,19180,티에이치엔,KOSPI,,2890,-40,-1.37,2930,2935,2860,153870,4.5,520,18000000,573,90.8,1%
20250507,265740,엔에프씨,KOSDAQ,중견기업부,6240,-160,-2.5,6400,6570,5960,162840,10.2,557,8931800,572,97.4,2%
20250507,464580,닷밀,KOSDAQ,기술성장기업부,6000,-240,-3.85,6250,6330,5980,140505,8.5,549,9147948,571,96.1,2%
20250507,650,천일고속,KOSPI,,39950,1150,2.96,38800,46800,38700,14771,6.3,571,1429220,571,100,1%
20250507,92300,현우산업,KOSDAQ,우량기업부,2880,45,1.59,2835,2900,2835,38275,1.1,538,18672816,569,94.6,0%
20250507,48470,대동스틸,KOSDAQ,중견기업부,4475,50,1.13,4425,4485,4335,76665,3.4,448,10000000,568,78.9,1%
20250507,8870,금비,KOSPI,,54300,-600,-1.09,55000,55000,54000,2379,1.3,543,1000000,568,95.6,0%
20250507,17180,명문제약,KOSPI,,1613,-4,-0.25,1646,1646,1601,22287,0.4,548,33953454,567,96.6,0%
20250507,100590,머큐리,KOSDAQ,중견기업부,3380,-50,-1.46,3425,3425,3345,22090,0.7,535,15830023,565,94.7,0%
20250507,78890,가온그룹,KOSDAQ,중견기업부,3065,10,0.33,3070,3115,3020,18248,0.6,549,17920849,565,97.2,0%
20250507,27740,마니커,KOSPI,,859,5,0.59,854,864,845,54156,0.5,546,63511228,565,96.6,0%
20250507,103840,우양,KOSDAQ,중견기업부,3135,40,1.29,3100,3150,3070,72228,2.3,513,16366428,564,91,0%
20250507,123570,이엠넷,KOSDAQ,중견기업부,2525,5,0.2,2530,2535,2490,21794,0.5,562,22276078,564,99.6,0%
20250507,452160,제이엔비,KOSDAQ,중견기업부,4970,70,1.43,4810,4970,4810,6114,0.3,478,9617527,564,84.8,0%
20250507,900100,애머릿지,KOSDAQ,외국기업(소속부없음),1161,-53,-4.37,1214,1250,1159,70597,0.8,534,46037292,563,94.8,0%
20250507,53620,태양,KOSDAQ,우량기업부,6550,110,1.71,6440,6580,6440,2174,0.1,563,8600000,563,100,0%
20250507,193250,링크드,KOSDAQ,중견기업부,556,50,9.88,506,572,495,1412124,7.6,352,63323377,561,62.7,2%
20250507,440290,HB인베스트먼트,KOSDAQ,중견기업부,2020,5,0.25,2000,2025,1982,89747,1.8,548,27107010,560,97.9,0%
20250507,6740,영풍제지,KOSPI,,959,-11,-1.13,969,975,958,98546,0.9,536,55907218,559,95.9,0%
20250507,69730,DSR제강,KOSPI,,3515,15,0.43,3530,3530,3390,34171,1.2,506,14400000,558,90.7,0%
20250507,214270,FSN,KOSDAQ,중견기업부,1672,89,5.62,1590,1748,1583,441332,7.4,556,33250463,556,100,1%
20250507,238090,앤디포스,KOSDAQ,벤처기업부,1980,15,0.76,1965,2015,1956,26512,0.5,466,23541303,556,83.8,0%
20250507,464500,아이언디바이스,KOSDAQ,기술성장기업부,3470,185,5.63,3290,3552,3290,315152,10.9,485,13963263,555,87.4,2%
20250507,12160,영흥,KOSPI,,487,-11,-2.21,496,496,487,436152,2.1,493,101310372,555,88.8,0%
20250507,6920,모헨즈,KOSDAQ,중견기업부,4000,-880,-18.03,4480,4750,3985,1842307,79.7,437,10920000,554,78.9,18%
20250507,9620,삼보산업,KOSDAQ,중견기업부,2815,-255,-8.31,3080,3250,2650,1043841,30.8,461,16386091,554,83.2,7%
20250507,189330,씨이랩,KOSDAQ,기술성장기업부,8050,120,1.51,7930,8150,7850,38118,3.1,490,6092284,554,88.4,1%
20250507,309930,오하임앤컴퍼니,KOSDAQ,중견기업부,2355,-75,-3.09,2430,2460,2305,127168,3,501,21290990,554,90.4,1%
20250507,195500,마니커에프앤지,KOSDAQ,중견기업부,3420,-10,-0.29,3440,3445,3405,78467,2.7,546,15978000,554,98.6,0%
20250507,323350,다원넥스뷰,KOSDAQ,기술성장기업부,6410,-80,-1.23,6380,6480,6320,16858,1.1,513,8010772,554,92.6,0%
20250507,217500,러셀,KOSDAQ,벤처기업부,1688,7,0.42,1681,1698,1669,36411,0.6,537,31812000,554,96.9,0%
20250507,356890,싸이버원,KOSDAQ,벤처기업부,4575,5,0.11,4570,4690,4470,147481,6.8,547,11953825,553,98.9,1%
20250507,220180,핸디소프트,KOSDAQ,벤처기업부,2620,10,0.38,2665,2710,2530,33196,0.9,508,19408000,553,91.9,0%
20250507,46390,삼화네트웍스,KOSDAQ,중견기업부,1262,-6,-0.47,1267,1275,1247,68495,0.9,545,43172933,552,98.7,0%
