기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,비중
20250509,13810,스페코,KOSDAQ,중견기업부,3500,0,0,3535,3555,3460,128155,4.5,513,14655470,1%
20250509,65450,빅텍,KOSDAQ,벤처기업부,4350,35,0.81,4350,4360,4290,252440,10.9,1246,28652800,1%
20250509,9270,신원,KOSPI,,1728,-15,-0.86,1750,1778,1715,862300,15,1729,100052356,1%
20250509,89030,테크윙,KOSDAQ,중견기업부,33700,-650,-1.89,34600,34600,33000,324047,108.7,12588,37353645,1%
20250509,78000,텔코웨어,KOSPI,,9360,-110,-1.16,9470,9590,9340,78706,7.4,865,9240077,1%
20250509,220260,켐트로스,KOSDAQ,우량기업부,4550,-180,-3.81,4730,4730,4540,224126,10.3,1208,26558307,1%
20250509,1210,금호전기,KOSPI,,1210,-20,-1.63,1230,1260,1140,492138,5.9,695,57472957,1%
20250509,187660,현대ADM,KOSDAQ,중견기업부,1537,-41,-2.6,1579,1583,1535,361358,5.6,661,42989179,1%
20250509,288980,모아데이타,KOSDAQ,기술성장기업부,1197,-33,-2.68,1228,1230,1191,291439,3.5,414,34556562,1%
20250509,950170,JTC,KOSDAQ,외국기업(소속부없음),5970,90,1.53,5950,6120,5890,431066,26,3089,51746348,1%
20250509,368770,파이버프로,KOSDAQ,벤처기업부,7320,-20,-0.27,7420,7500,7140,274116,20.1,2405,32854225,1%
20250509,49720,고려신용정보,KOSDAQ,우량기업부,10300,180,1.78,10180,10380,10100,119352,12.3,1473,14300000,1%
20250509,251970,펌텍코리아,KOSDAQ,우량기업부,59500,-300,-0.5,58900,60400,57100,104515,61.3,7378,12400000,1%
20250509,53160,프리엠스,KOSDAQ,중견기업부,9230,-310,-3.25,9520,9650,9230,49352,4.6,554,6000000,1%
20250509,452430,사피엔반도체,KOSDAQ,기술성장기업부,19520,-270,-1.36,19810,19900,19330,68309,13.3,1603,8213171,1%
20250509,370090,퓨런티어,KOSDAQ,기술성장기업부,16070,-370,-2.25,16600,16650,15900,70913,11.4,1375,8556830,1%
20250509,54930,유신,KOSDAQ,우량기업부,23750,-250,-1.04,24100,24900,23750,24445,5.9,712,3000000,1%
20250509,462510,라메디텍,KOSDAQ,기술성장기업부,8540,-110,-1.27,8780,8780,8350,73782,6.2,749,8770965,1%
20250509,309960,LB인베스트먼트,KOSDAQ,벤처기업부,4850,-50,-1.02,4900,4945,4750,191949,9.3,1126,23217239,1%
20250509,14940,오리엔탈정공,KOSDAQ,우량기업부,5560,90,1.65,5470,5660,5460,375465,20.9,2534,45573661,1%
20250509,199730,바이오인프라,KOSDAQ,벤처기업부,6500,240,3.83,6270,6630,6200,40924,2.6,316,4864367,1%
20250509,452190,한빛레이저,KOSDAQ,벤처기업부,5260,-160,-2.95,5430,5430,5250,190575,10.1,1229,23366557,1%
20250509,226340,본느,KOSDAQ,벤처기업부,930,-31,-3.23,952,961,930,340161,3.2,390,41952420,1%
20250509,234690,녹십자웰빙,KOSDAQ,우량기업부,8530,-210,-2.4,8740,8820,8450,144547,12.4,1514,17752276,1%
20250509,313760,캐리,KOSDAQ,투자주의환기종목(소속부없음),5360,60,1.13,5300,5650,5300,84172,4.6,563,10512742,1%
20250509,75580,세진중공업,KOSPI,,9310,-10,-0.11,9450,9520,9210,461249,43.2,5293,56849456,1%
20250509,12450,한화에어로스페이스,KOSPI,,878000,-5000,-0.57,888000,898000,873000,368386,3248,400203,45581161,1%
20250509,220100,퓨쳐켐,KOSDAQ,기술성장기업부,18100,120,0.67,17900,18380,17870,179086,32.4,4000,22102155,1%
20250509,205100,엑셈,KOSDAQ,벤처기업부,2165,-50,-2.26,2230,2230,2145,575082,12.5,1547,71462308,1%
20250509,33100,제룡전기,KOSDAQ,우량기업부,31150,-600,-1.89,32000,32000,31050,128780,40.3,5003,16062409,1%
20250509,106240,파인테크닉스,KOSDAQ,우량기업부,1172,5,0.43,1168,1177,1109,137370,1.6,199,16999340,1%
20250509,388050,지투파워,KOSDAQ,벤처기업부,7520,-80,-1.05,7600,7630,7050,151697,11.3,1407,18709437,1%
20250509,65950,웰크론,KOSDAQ,중견기업부,2210,20,0.91,2190,2225,2145,227606,5,624,28231302,1%
20250509,112290,와이씨켐,KOSDAQ,기술성장기업부,21800,-750,-3.33,22250,22500,21500,80670,17.6,2204,10110545,1%
20250509,11930,신성이엔지,KOSPI,,1433,-2,-0.14,1435,1437,1404,1650929,23.5,2950,205848151,1%
20250509,148250,알엔투테크놀로지,KOSDAQ,벤처기업부,7580,0,0,7660,7660,7240,77747,5.7,716,9446672,1%
20250509,323990,박셀바이오,KOSDAQ,기술성장기업부,9030,-290,-3.11,9420,9430,9010,181940,16.7,2100,23257345,1%
20250509,214430,아이쓰리시스템,KOSDAQ,우량기업부,65200,1400,2.19,63500,66000,63200,56908,36.8,4634,7106760,1%
20250509,91440,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),3230,0,0,3300,3400,3200,211657,7,887,27458039,1%
20250509,89140,넥스턴바이오,KOSDAQ,벤처기업부,2705,-55,-1.99,2775,2800,2700,98368,2.7,343,12680245,1%
20250509,260660,알리코제약,KOSDAQ,중견기업부,4065,-115,-2.75,4205,4205,4030,120829,4.9,623,15327021,1%
20250509,13030,하이록코리아,KOSDAQ,우량기업부,27550,400,1.47,27300,27950,27200,96412,26.6,3387,12295442,1%
20250509,130660,한전산업,KOSPI,,10890,-40,-0.37,11050,11180,10720,255231,27.8,3550,32600000,1%
20250509,84650,랩지노믹스,KOSDAQ,우량기업부,2105,-50,-2.32,2155,2170,2100,573230,12.2,1563,74239990,1%
20250509,34020,두산에너빌리티,KOSPI,,27850,100,0.36,28050,28700,27600,4958723,1390.7,178396,640561146,1%
20250509,339950,아이비김영,KOSDAQ,중견기업부,2540,-55,-2.12,2595,2630,2485,354707,8.9,1142,44946655,1%
20250509,122310,제노레이,KOSDAQ,우량기업부,5750,320,5.89,5440,5840,5340,115107,6.5,837,14553844,1%
20250509,215200,메가스터디교육,KOSDAQ GLOBAL,우량기업부,53100,2700,5.36,51900,54200,51900,83107,44.4,5719,10770887,1%
20250509,195940,HK이노엔,KOSDAQ GLOBAL,우량기업부,41200,-200,-0.48,41850,42150,40900,217570,90.3,11672,28329891,1%
20250509,443250,레뷰코퍼레이션,KOSDAQ,벤처기업부,12960,-340,-2.56,13400,13500,12840,84012,11.1,1441,11115260,1%
20250509,12170,아센디오,KOSPI,,4540,175,4.01,4400,4555,4280,85559,3.8,494,10873743,1%
20250509,101490,에스앤에스텍,KOSDAQ,우량기업부,33250,-550,-1.63,34050,34050,32500,165796,54.7,7133,21451447,1%
20250509,14280,금강공업,KOSPI,,4860,135,2.86,4755,4860,4705,227479,10.9,1425,29329357,1%
20250509,388720,유일로보틱스,KOSDAQ,벤처기업부,69500,-3000,-4.14,72500,72500,69500,86901,61,7981,11483026,1%
20250509,64800,포니링크,KOSDAQ,중견기업부,1077,5,0.47,1079,1111,1059,964964,10.5,1376,127807298,1%
20250509,214180,헥토이노베이션,KOSDAQ,우량기업부,12390,140,1.14,12270,12410,12160,100859,12.4,1626,13124613,1%
20250509,152550,한국ANKOR유전,KOSPI,,263,-2,-0.75,266,266,262,543770,1.4,184,70020000,1%
20250509,115180,큐리언트,KOSDAQ,벤처기업부,9980,-170,-1.67,10400,10460,9760,256638,25.6,3366,33725867,1%
20250509,307180,아이엘,KOSDAQ,벤처기업부,2860,-20,-0.69,2900,2995,2850,207056,6,791,27653173,1%
20250509,66970,엘앤에프,KOSPI,,61800,-3400,-5.21,66100,66300,61400,271367,169.4,22443,36316174,1%
20250509,76610,해성옵틱스,KOSDAQ,중견기업부,785,-45,-5.42,830,836,785,192390,1.5,200,25453198,1%
20250509,1380,SG글로벌,KOSPI,,1785,2,0.11,1792,1816,1775,334683,6,803,44964143,1%
20250509,107640,한중엔시에스,KOSDAQ,기술성장기업부,26600,-800,-2.92,27500,27500,26300,67523,18,2409,9057946,1%
20250509,38680,에스넷,KOSDAQ,우량기업부,4450,-10,-0.22,4460,4465,4360,148313,6.6,886,19912642,1%
20250509,16920,카스,KOSDAQ,중견기업부,1876,-26,-1.37,1902,1911,1855,194225,3.7,497,26493538,1%
20250509,880,한화,KOSPI,,52000,2050,4.1,50300,53600,50300,555287,290,38979,74958735,1%
20250509,10620,HD현대미포,KOSPI,,171900,-2700,-1.55,174600,175700,171600,294968,510.8,68661,39942149,1%
20250509,82270,젬백스,KOSDAQ,벤처기업부,36300,150,0.41,35950,36450,34100,318264,111.8,15030,41406061,1%
20250509,355150,코스텍시스,KOSDAQ,벤처기업부,6900,-60,-0.86,6960,6980,6770,58551,4,538,7797350,1%
20250509,119830,아이텍,KOSDAQ,중견기업부,5900,90,1.55,5800,5950,5730,166363,9.7,1305,22117542,1%
20250509,2070,비비안,KOSPI,,826,9,1.1,819,831,814,234240,1.9,257,31123777,1%
20250509,451220,아이엠티,KOSDAQ,기술성장기업부,10000,-150,-1.48,10250,10250,9980,57366,5.8,787,7874611,1%
20250509,6220,제주은행,KOSPI,,10220,-210,-2.01,10400,10580,10100,236041,24.2,3284,32128774,1%
20250509,196700,웹스,KOSDAQ,벤처기업부,1420,-16,-1.11,1436,1462,1340,104595,1.5,204,14364144,1%
20250509,335890,비올,KOSDAQ,벤처기업부,9270,0,0,9390,9390,9050,431746,39.8,5415,58419125,1%
20250509,25980,아난티,KOSDAQ,우량기업부,7050,-120,-1.67,7200,7210,7030,645801,45.9,6248,88629478,1%
20250509,204840,지엘팜텍,KOSDAQ,기술성장기업부,1310,-10,-0.76,1320,1345,1289,566230,7.4,1008,76965206,1%
20250509,6650,대한유화,KOSPI,,83200,-5400,-6.09,88900,89000,82800,46771,39.7,5408,6500000,1%
20250509,260930,씨티케이,KOSDAQ,중견기업부,4580,50,1.1,4505,4720,4455,141530,6.5,886,19341591,1%
20250509,121440,골프존홀딩스,KOSDAQ,우량기업부,4860,230,4.97,4650,4925,4650,314924,15.2,2082,42836818,1%
20250509,211050,인카금융서비스,KOSDAQ,우량기업부,8520,-360,-4.05,8850,8890,8300,373956,31.9,4378,51379800,1%
20250509,26150,특수건설,KOSDAQ,중견기업부,8060,-110,-1.35,8190,8190,7990,126780,10.3,1414,17546331,1%
20250509,68050,팬엔터테인먼트,KOSDAQ,중견기업부,2230,-55,-2.41,2285,2295,2200,203301,4.5,618,27694076,1%
20250509,51980,중앙첨단소재,KOSDAQ,중견기업부,3715,-185,-4.74,3930,3945,3705,725505,27.4,3782,101802299,1%
20250509,1540,안국약품,KOSDAQ,우량기업부,7140,0,0,7200,7210,7100,93258,6.7,931,13042420,1%
20250509,37950,엘컴텍,KOSDAQ,중견기업부,1022,-1,-0.1,1025,1025,1015,612652,6.2,863,84447519,1%
20250509,19210,와이지-원,KOSDAQ,우량기업부,5770,-70,-1.2,5890,5900,5700,240459,13.9,1937,33573819,1%
20250509,99390,브레인즈컴퍼니,KOSDAQ,벤처기업부,5990,90,1.53,5880,6090,5660,59217,3.5,492,8208283,1%
20250509,11790,SKC,KOSPI,,96400,-4900,-4.84,102000,102000,96000,266110,259.6,36505,37868298,1%
20250509,14440,영보화학,KOSPI,,4855,-75,-1.52,4950,4950,4770,142288,6.9,971,20000000,1%
20250509,347770,핌스,KOSDAQ,중견기업부,1661,24,1.47,1630,1700,1620,164018,2.7,380,22857042,1%
20250509,99410,동방선기,KOSDAQ,벤처기업부,3730,10,0.27,3725,3820,3680,97894,3.7,522,14000000,1%
20250509,464500,아이언디바이스,KOSDAQ,기술성장기업부,3340,-105,-3.05,3480,3480,3330,99307,3.3,466,13963263,1%
20250509,461030,아이엠비디엑스,KOSDAQ,기술성장기업부,8800,-140,-1.57,9010,9140,8710,98106,8.7,1234,14017750,1%
20250509,317240,TS트릴리온,KOSDAQ,중견기업부,252,-3,-1.18,255,258,249,752804,1.9,270,107240922,1%
20250509,309930,오하임앤컴퍼니,KOSDAQ,중견기업부,2340,15,0.65,2310,2400,2165,151817,3.5,498,21290990,1%
20250509,69920,엑시온그룹,KOSDAQ,중견기업부,2600,-25,-0.95,2590,2720,2510,243952,6.4,915,35194116,1%
20250509,33130,디지틀조선,KOSDAQ,중견기업부,1656,-56,-3.27,1712,1721,1655,259494,4.3,615,37115267,1%
20250509,38390,레드캡투어,KOSDAQ,우량기업부,10960,-230,-2.06,11300,11300,10680,117411,12.8,1833,16720822,1%
20250509,389650,넥스트바이오메디컬,KOSDAQ,기술성장기업부,39000,-400,-1.02,39500,39650,38300,56910,22,3154,8088186,1%
20250509,35290,골드앤에스,KOSDAQ,중견기업부,454,-9,-1.94,463,478,446,321540,1.5,216,47676480,1%
20250509,317830,에스피시스템스,KOSDAQ,벤처기업부,7790,-250,-3.11,8040,8110,7700,74636,5.8,839,10773818,1%
20250509,321820,아티스트컴퍼니,KOSDAQ,기술성장기업부,13200,-50,-0.38,13140,13340,13120,107353,14.2,2058,15591376,1%
20250509,3010,혜인,KOSPI,,4905,-135,-2.68,5040,5050,4895,86433,4.3,624,12712747,1%
20250509,387570,파인메딕스,KOSDAQ,기술성장기업부,7780,-110,-1.39,8080,8080,7750,38070,3,438,5625900,1%
20250509,450950,아스테라시스,KOSDAQ,벤처기업부,9850,50,0.51,9800,9980,9650,251883,24.7,3608,36624642,1%
20250509,373160,데이원컴퍼니,KOSDAQ,기술성장기업부,7020,-70,-0.99,7040,7060,6800,96324,6.6,966,13763530,1%
20250509,32190,다우데이타,KOSDAQ,우량기업부,12920,320,2.54,12610,13020,12600,263552,33.8,4948,38300000,1%
20250509,41440,현대에버다임,KOSDAQ,우량기업부,8600,-110,-1.26,8640,8720,8550,122521,10.5,1541,17915944,1%
20250509,106190,하이텍팜,KOSDAQ,우량기업부,12560,-480,-3.68,13040,13170,12380,71624,9.1,1336,10633173,1%
20250509,62040,산일전기,KOSPI,,57900,-1000,-1.7,59100,59100,56900,206906,119.5,17628,30445200,1%
20250509,115440,우리넷,KOSDAQ,우량기업부,6980,-40,-0.57,7100,7150,6970,72158,5.1,753,10794292,1%
20250509,33830,티비씨,KOSDAQ,중견기업부,768,23,3.09,779,780,752,679116,5.2,768,100000000,1%
20250509,3160,디아이,KOSPI,,14400,-380,-2.57,14880,14880,14210,190814,27.5,4075,28300000,1%
20250509,214150,클래시스,KOSDAQ GLOBAL,우량기업부,70600,-100,-0.14,69900,70900,67800,447642,311.1,46247,65505659,1%
20250509,58850,KTcs,KOSPI,,2825,-60,-2.08,2875,2875,2825,285519,8.1,1206,42685000,1%
20250509,298040,효성중공업,KOSPI,,518000,-19000,-3.54,524000,524000,505000,63171,324.1,48301,9324548,1%
20250509,25320,시노펙스,KOSDAQ,우량기업부,6770,10,0.15,6820,6890,6630,589185,39.8,5957,87991570,1%
20250509,35510,신세계 I&C,KOSPI,,11870,110,0.94,11820,11870,11650,102847,12.1,1812,15268540,1%
20250509,363250,진시스템,KOSDAQ,기술성장기업부,10040,70,0.7,10200,10200,9710,48146,4.7,706,7032798,1%
20250509,356890,싸이버원,KOSDAQ,벤처기업부,4420,-30,-0.67,4495,4495,4365,78107,3.5,528,11953825,1%
20250509,900110,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),47,-1,-2.08,48,48,46,4292624,2,302,642650588,1%
20250509,281820,케이씨텍,KOSPI,,26150,-600,-2.24,26850,26850,25700,137572,35.7,5411,20690323,1%
20250509,127120,제이에스링크,KOSDAQ,벤처기업부,10060,-180,-1.76,10240,10360,9680,160421,16.1,2453,24384390,1%
20250509,236200,슈프리마,KOSDAQ,우량기업부,34150,-600,-1.73,34900,35000,33600,46914,16.1,2457,7193273,1%
20250509,397030,에이프릴바이오,KOSDAQ,기술성장기업부,15820,-370,-2.29,16190,16230,15640,147605,23.3,3557,22486096,1%
20250509,307930,컴퍼니케이,KOSDAQ,중견기업부,5990,-60,-0.99,6080,6080,5900,102181,6.1,935,15610000,1%
20250509,141080,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,98900,-1600,-1.59,100900,102000,98600,236168,234.8,36208,36610338,1%
20250509,139480,이마트,KOSPI,,93500,3000,3.31,90800,94000,89500,181865,167.2,25802,27595819,1%
20250509,45390,대아티아이,KOSDAQ,우량기업부,4100,25,0.61,4100,4105,4035,458772,18.7,2889,70473377,1%
20250509,189330,씨이랩,KOSDAQ,기술성장기업부,7860,-120,-1.5,7980,8050,7670,39134,3.1,479,6092284,1%
20250509,263860,지니언스,KOSDAQ,벤처기업부,17900,-130,-0.72,18050,18340,17620,59033,10.5,1625,9079600,1%
20250509,43360,디지아이,KOSDAQ,벤처기업부,2070,88,4.44,2025,2070,1982,61267,1.2,186,9000000,1%
20250509,4410,서울식품,KOSPI,,162,-3,-1.82,165,165,160,2427115,3.9,607,374755559,1%
20250509,121850,코이즈,KOSDAQ,벤처기업부,1323,-24,-1.78,1389,1389,1300,196739,2.6,405,30614175,1%
20250509,79900,전진건설로봇,KOSPI,,48000,-800,-1.64,49900,50100,47700,92792,44.9,7004,14592545,1%
20250509,250930,예선테크,KOSDAQ,벤처기업부,473,0,0,489,497,471,200773,1,156,33000440,1%
20250509,17000,신원종합개발,KOSDAQ,우량기업부,3100,-15,-0.48,3115,3195,3030,76038,2.3,362,11668027,1%
20250509,10640,진양폴리,KOSPI,,4095,-15,-0.36,4105,4140,4055,63664,2.6,410,10000000,1%
20250509,6260,LS,KOSPI,,135400,4700,3.6,131800,137300,129000,205213,275.5,43599,32200000,1%
20250509,14100,메디앙스,KOSDAQ,중견기업부,2420,20,0.83,2400,2445,2335,77994,1.8,286,11800000,1%
20250509,39840,디오,KOSDAQ,중견기업부,20700,50,0.24,20650,20750,20200,94772,19.5,3101,14981755,1%
20250509,108380,대양전기공업,KOSDAQ,우량기업부,20150,310,1.56,19840,20150,19530,61159,12.1,1928,9567333,1%
20250509,457190,이수스페셜티케미컬,KOSPI,,41600,-900,-2.12,43000,43000,41000,189405,78.8,12567,30208280,1%
20250509,39130,하나투어,KOSPI,,49850,-1850,-3.58,51500,52000,49500,100314,50.1,7996,16039185,1%
20250509,53060,세동,KOSDAQ,중견기업부,1085,6,0.56,1090,1104,1070,114887,1.2,192,17657419,1%
20250509,131970,두산테스나,KOSDAQ GLOBAL,우량기업부,24350,-700,-2.79,25250,25250,24100,120054,29.3,4706,19327238,1%
20250509,419120,산돌,KOSDAQ,중견기업부,7490,170,2.32,7320,7500,7150,48714,3.6,582,7774326,1%
20250509,133750,메가엠디,KOSDAQ,중견기업부,2350,-20,-0.84,2350,2370,2325,145536,3.4,550,23407077,1%
20250509,348210,넥스틴,KOSDAQ GLOBAL,우량기업부,55200,-900,-1.6,55700,56000,54100,65299,35.7,5783,10477005,1%
20250509,21080,에이티넘인베스트,KOSDAQ,우량기업부,2335,20,0.86,2330,2345,2285,299704,6.9,1121,48000000,1%
20250509,97230,HJ중공업,KOSPI,,7570,-110,-1.43,7680,7770,7500,509285,38.8,6304,83274281,1%
20250509,32680,소프트센,KOSDAQ,중견기업부,339,-6,-1.74,344,347,337,638994,2.2,358,105590764,1%
20250509,32940,원익,KOSDAQ,우량기업부,3845,115,3.08,3795,3845,3735,112535,4.3,700,18193230,1%
20250509,460930,현대힘스,KOSDAQ,중견기업부,17380,-10,-0.06,17440,17870,17350,215329,37.8,6157,35425271,1%
20250509,267260,HD현대일렉트릭,KOSPI,,334500,-8500,-2.48,340000,341500,331000,219745,738.8,120578,36047135,1%
20250509,206640,바디텍메드,KOSDAQ,우량기업부,16780,250,1.51,16800,16900,16450,144435,24.1,3941,23486560,1%
20250509,1510,SK증권,KOSPI,,495,5,1.02,493,499,489,2908418,14.3,2339,472590171,1%
20250509,389500,에스비비테크,KOSDAQ,기술성장기업부,21700,-850,-3.77,22550,22550,21250,38845,8.4,1374,6333904,1%
20250509,74600,원익QnC,KOSDAQ GLOBAL,우량기업부,16930,-130,-0.76,17140,17140,16740,161360,27.2,4451,26288000,1%
20250509,3230,삼양식품,KOSPI,,993000,21000,2.16,973000,998000,967000,46099,456.6,74803,7533015,1%
20250509,3530,한화투자증권,KOSPI,,3580,30,0.85,3675,3675,3555,1288300,46.6,7681,214547775,1%
20250509,71200,인피니트헬스케어,KOSDAQ,중견기업부,6150,-40,-0.65,6200,6330,6090,147812,9.1,1500,24396458,1%
20250509,446070,유니드비티플러스,KOSPI,,4055,-45,-1.1,4170,4170,4020,65027,2.6,430,10611215,1%
20250509,382480,지아이텍,KOSDAQ,벤처기업부,2440,-40,-1.61,2485,2495,2395,239404,5.8,960,39357140,1%
20250509,222800,심텍,KOSDAQ GLOBAL,우량기업부,15930,-230,-1.42,16320,16320,15710,193330,30.6,5074,31854143,1%
20250509,51630,진양화학,KOSPI,,2115,-40,-1.86,2190,2190,2115,124970,2.7,448,21200000,1%
20250509,101360,에코앤드림,KOSDAQ,벤처기업부,23800,-1000,-4.03,24850,25000,23800,106078,25.5,4233,17786114,1%
20250509,78150,HB테크놀러지,KOSDAQ,우량기업부,1955,-55,-2.74,2015,2015,1951,555604,10.9,1813,92715916,1%
20250509,475560,더본코리아,KOSPI,,26150,-600,-2.24,26750,26750,26100,88188,23.1,3854,14737260,1%
20250509,450080,에코프로머티,KOSPI,,52000,-3000,-5.45,54800,55000,51700,413330,217.9,36365,69932424,1%
20250509,92200,디아이씨,KOSPI,,4465,-70,-1.54,4615,4620,4400,233012,10.4,1736,38888569,1%
20250509,234080,JW생명과학,KOSPI,,11950,370,3.2,11640,12100,11580,95031,11.3,1892,15834554,1%
20250509,148150,세경하이테크,KOSDAQ,우량기업부,7100,-150,-2.07,7300,7300,6930,216293,15.2,2546,35860429,1%
20250509,254490,미래반도체,KOSDAQ,우량기업부,13350,-430,-3.12,13780,13780,13210,86185,11.5,1927,14438000,1%
20250509,6060,화승인더,KOSPI,,4855,255,5.54,4640,4855,4550,339251,16,2686,55320000,1%
20250509,22100,포스코DX,KOSPI,,23850,-1600,-6.29,25700,25750,23800,890014,215.6,36260,152034729,1%
20250509,264850,이랜시스,KOSDAQ,중견기업부,4560,-100,-2.15,4665,4670,4505,180273,8.2,1381,30294612,1%
20250509,86900,메디톡스,KOSDAQ,우량기업부,181300,-300,-0.17,182300,182700,178100,43131,78.2,13232,7298497,1%
20250509,457370,한켐,KOSDAQ,중견기업부,8860,-220,-2.42,9130,9130,8810,46678,4.2,711,8027134,1%
20250509,340570,티앤엘,KOSDAQ,우량기업부,73700,0,0,74500,74600,72600,48080,35.3,5990,8128000,1%
20250509,123690,한국화장품,KOSPI,,7190,-10,-0.14,7270,7280,7080,94637,6.8,1155,16068000,1%
20250509,175140,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),5210,210,4.2,5000,5280,4980,147490,7.6,1292,24798012,1%
20250509,87010,펩트론,KOSDAQ,기술성장기업부,166200,-6700,-3.88,171200,173000,166200,135490,227.6,38720,23297350,1%
20250509,100220,비상교육,KOSPI,,5240,-130,-2.42,5370,5380,5190,75968,4,681,12996741,1%
20250509,4370,농심,KOSPI,,424000,12000,2.91,410500,426250,408000,35903,151.1,25790,6082642,1%
20250509,94170,동운아나텍,KOSDAQ,우량기업부,21650,-150,-0.69,21950,22100,21500,121782,26.5,4527,20909936,1%
20250509,365270,큐라클,KOSDAQ,기술성장기업부,6590,-90,-1.35,6680,6780,6580,80990,5.4,923,14009155,1%
20250509,900120,씨엑스아이,KOSDAQ,외국기업(소속부없음),57,-1,-1.72,58,58,56,1697716,1,171,300577845,1%
20250509,301300,바이브컴퍼니,KOSDAQ,기술성장기업부,4845,250,5.44,4600,4845,4530,79832,3.7,635,13099635,1%
20250509,36620,감성코퍼레이션,KOSDAQ,우량기업부,3860,85,2.25,3790,3880,3720,546851,21,3606,93431558,1%
20250509,120110,코오롱인더,KOSPI,,30150,-1500,-4.74,30850,30950,30000,158879,48.3,8297,27519091,1%
20250509,58610,에스피지,KOSDAQ,우량기업부,25000,-700,-2.72,25800,25900,24800,128025,32.1,5544,22177360,1%
20250509,314130,지놈앤컴퍼니,KOSDAQ,기술성장기업부,2560,-75,-2.85,2635,2635,2505,179420,4.6,796,31085515,1%
20250509,90460,비에이치,KOSPI,,12770,300,2.41,12550,12820,12450,199360,25.3,4401,34464379,1%
20250509,94860,네오리진,KOSDAQ,중견기업부,978,13,1.35,965,1061,963,124478,1.2,209,21399569,1%
20250509,42510,라온시큐어,KOSDAQ,벤처기업부,9710,150,1.57,9520,9760,9260,65007,6.2,1088,11205174,1%
20250509,82210,옵트론텍,KOSDAQ,투자주의환기종목(소속부없음),1692,-114,-6.31,1823,1823,1690,184820,3.2,562,33192374,1%
20250509,110020,전진바이오팜,KOSDAQ,기술성장기업부,2530,60,2.43,2500,2570,2470,53152,1.3,229,9058762,1%
20250509,9470,삼화전기,KOSPI,,28500,-650,-2.23,29150,29300,28200,37646,10.7,1885,6613820,1%
20250509,10470,오리콤,KOSDAQ,우량기업부,6330,90,1.44,6300,6450,6240,67533,4.3,758,11975050,1%
20250509,112040,위메이드,KOSDAQ,중견기업부,26550,1600,6.41,25300,26650,25150,195417,50.9,9013,33948483,1%
20250509,368600,아이씨에이치,KOSDAQ,기술성장기업부,2835,-100,-3.41,2915,2950,2810,96621,2.8,497,17538346,1%
20250509,4650,창해에탄올,KOSDAQ,중견기업부,9270,-100,-1.07,9400,9570,9240,51280,4.8,852,9190885,1%
20250509,500,가온전선,KOSPI,,63900,1600,2.57,62500,63900,61400,94408,59.5,10571,16543115,1%
20250509,289220,자이언트스텝,KOSDAQ,기술성장기업부,6770,50,0.74,6750,6880,6660,126726,8.5,1511,22312221,1%
20250509,86820,바이오솔루션,KOSDAQ,기술성장기업부,25950,-850,-3.17,26900,27000,25950,45149,11.9,2118,8163426,1%
20250509,65420,에스아이리소스,KOSDAQ,중견기업부,274,-6,-2.14,278,279,270,413424,1.1,196,71577299,1%
20250509,1450,현대해상,KOSPI,,21550,-200,-0.92,21850,22050,21400,500220,108.1,19266,89400000,1%
20250509,7570,일양약품,KOSPI,,12710,270,2.17,12500,12790,12420,107723,13.6,2426,19085664,1%
20250509,206400,베노티앤알,KOSDAQ,중견기업부,1714,-28,-1.61,1736,1750,1697,211412,3.6,643,37510158,1%
20250509,250000,보라티알,KOSDAQ,우량기업부,10640,-20,-0.19,10660,10740,10490,37616,4,718,6750733,1%
20250509,39030,이오테크닉스,KOSDAQ GLOBAL,우량기업부,116900,-2200,-1.85,120500,120500,115700,68704,80.1,14402,12319550,1%
20250509,272110,케이엔제이,KOSDAQ,우량기업부,17260,250,1.47,17100,17320,16670,45278,7.7,1385,8025395,1%
20250509,142210,유니트론텍,KOSDAQ,우량기업부,5890,-90,-1.51,5990,6000,5850,106047,6.3,1134,19246092,1%
20250509,237880,클리오,KOSDAQ,우량기업부,19130,-460,-2.35,19800,19800,19070,99334,19.2,3457,18071353,1%
20250509,7390,네이처셀,KOSDAQ,중견기업부,26150,100,0.38,26350,26450,25350,359354,93.2,16829,64357156,1%
20250509,39020,이건홀딩스,KOSDAQ,중견기업부,4085,-30,-0.73,4115,4180,4080,123148,5.1,923,22584709,1%
20250509,33340,좋은사람들,KOSDAQ,중견기업부,823,-16,-1.91,840,841,816,535056,4.4,798,96950558,1%
20250509,460860,동국제강,KOSPI,,8980,-180,-1.97,9210,9210,8960,270395,24.5,4455,49608017,1%
20250509,213420,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,31350,0,0,31400,31550,30800,140873,42.8,7785,24831179,1%
20250509,454910,두산로보틱스,KOSPI,,48250,-2850,-5.58,50500,50900,47350,349880,170.6,31276,64819980,1%
20250509,277810,레인보우로보틱스,KOSDAQ,기술성장기업부,272000,-10500,-3.72,283000,283500,269500,105126,287.2,52768,19399858,1%
